battery_kwh,category,constraint_mechanism,constraint_promotable,constraint_scenario,constraint_source_class,cv_shell_composition,cv_shell_cost,cv_shell_ev_route_share,ev_shell_composition,ev_shell_cost,ev_shell_ev_route_share,free_mixed_composition,free_mixed_cost,free_mixed_ev_route_share,instance,no_feasible_statuses,phase,seed,size,winner_composition,winner_cv_route_count,winner_depot_charging_energy_share,winner_depot_peak_capacity,winner_depot_peak_concurrent_at_one_depot,winner_ev_customer_share,winner_ev_demand_share,winner_ev_distance_share,winner_ev_route_count,winner_ev_route_share,winner_ev_routes_drive_kwh_over_battery,winner_ev_routes_with_public_charge,winner_max_ev_drive_kwh,winner_max_ev_route_distance_m,winner_public_charging_energy_share,winner_public_peak_concurrent_at_one_station,winner_route_count,winner_station_capacity_violation_count,winner_status,winner_total_cost,winner_variant
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,5107.53757812103,0.0,,,,ev_heavy_mixed,4554.3276206756755,0.9375,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,2,1.0,7,7,0.93,0.9318509507073984,0.9304137942366975,30,0.9375,0,0,155.41623305983595,245643.3171448645,0.0,0,32,0,OK,4554.3276206756755,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,8525.481461998606,0.0,,,,ev_heavy_mixed,7331.223099729328,0.9074074074074074,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,5,1.0,10,10,0.8666666666666667,0.8930851288699745,0.8480497786978132,49,0.9074074074074074,0,0,164.36749961329068,261184.5495562931,0.0,0,54,0,OK,7331.223099729328,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,9537.791917774082,0.0,,,,ev_heavy_mixed,8800.486871349041,0.927536231884058,e2-threeshift-200c-01,,stage_a,1,200,ev_heavy_mixed,5,1.0,14,14,0.925,0.9213630549573089,0.9446673522869352,64,0.927536231884058,0,0,138.96637798412556,221807.43945001095,0.0,0,69,0,OK,8800.486871349041,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,2462.8943357576422,0.0,,,,balanced_mixed,2324.7629766947853,0.7647058823529411,e2-threeshift-50c-01,,stage_a,1,50,balanced_mixed,4,1.0,3,3,0.7,0.7329826594748807,0.6555715821570661,13,0.7647058823529411,0,0,102.68046607527282,162525.53720806682,0.0,0,17,0,OK,2324.7629766947853,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,3960.5538278976487,0.0,,,,ev_heavy_mixed,3513.768126359565,0.8461538461538461,e2-threeshift-75c-01,,stage_a,1,75,ev_heavy_mixed,4,1.0,5,5,0.8533333333333334,0.8335000714591968,0.8820644589058146,22,0.8461538461538461,0,0,182.76675736067205,284301.501688827,0.0,0,26,0,OK,3513.768126359565,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,5826.874187184658,0.0,,,,balanced_mixed,5672.18636419333,0.21875,e2-vanilla-100c-01,,stage_a,1,100,balanced_mixed,25,1.0,7,7,0.19,0.2141472661824533,0.2036111586790317,7,0.21875,0,0,128.42308150341137,205036.69660665456,0.0,0,32,0,OK,5672.18636419333,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,725.5299337929874,0.0,,,,balanced_mixed,710.5876196728672,0.25,e2-vanilla-10c-01,,stage_a,1,10,balanced_mixed,3,1.0,1,1,0.2,0.2616822429906542,0.13513895558375247,1,0.25,0,0,53.56564599179561,85313.61651194919,0.0,0,4,0,OK,710.5876196728672,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,7592.641707650496,0.0,,,,cv_heavy_mixed,7742.474479508926,0.19230769230769232,e2-vanilla-150c-01,,stage_a,1,150,all_cv,50,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,50,0,OK,7592.641707650496,cv_shell
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1050.287293367975,0.0,,,,cv_heavy_mixed,1037.8459306632403,0.2,e2-vanilla-15c-01,,stage_a,1,15,cv_heavy_mixed,4,1.0,1,1,0.13333333333333333,0.14378722814794292,0.20095309431457212,1,0.2,0,0,131.1469733657625,210809.43805155752,0.0,0,5,0,OK,1037.8459306632403,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,11164.214856565932,0.0,,,,balanced_mixed,11142.407390124861,0.2028985507246377,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,55,1.0,14,14,0.14,0.1720808629776021,0.21583654218417234,14,0.2028985507246377,0,0,131.01256032372396,208266.07202127372,0.0,0,69,0,OK,11142.407390124861,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1301.9615626919804,0.0,,,,cv_heavy_mixed,1290.357863483512,0.14285714285714285,e2-vanilla-20c-01,,stage_a,1,20,cv_heavy_mixed,6,1.0,1,1,0.1,0.1487929929502243,0.14022768468955132,1,0.14285714285714285,0,0,103.99281252328552,165622.79152554937,0.0,0,7,0,OK,1290.357863483512,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,1213.2666144034245,0.0,,,,cv_heavy_mixed,1181.520221355017,0.14285714285714285,e2-vanilla-25c-01,,stage_a,1,25,cv_heavy_mixed,6,1.0,1,1,0.12,0.14232673267326731,0.17290368206118256,1,0.14285714285714285,0,0,109.49631415673387,175018.3074390281,0.0,0,7,0,OK,1181.520221355017,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,2752.305491322416,0.0,,,,cv_heavy_mixed,2719.189439014725,0.1875,e2-vanilla-50c-01,,stage_a,1,50,cv_heavy_mixed,13,1.0,3,3,0.16,0.18477038830753265,0.1956475362129022,3,0.1875,0,0,117.56255006587568,186705.39915773418,0.0,0,16,0,OK,2719.189439014725,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_ev_diagnostic,diagnostic_only,all_cv,4668.631771653173,0.0,,,,cv_heavy_mixed,4471.670524182886,0.2,e2-vanilla-75c-01,,stage_a,1,75,cv_heavy_mixed,20,1.0,5,5,0.2,0.18696294674620983,0.20905174789305717,5,0.2,0,0,127.94183267920793,203195.63987643318,0.0,0,25,0,OK,4471.670524182886,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,5059.385878752753,0.0,,,,ev_heavy_mixed,4610.586006433603,0.8484848484848485,e2-multidepot-100c-01,,stage_a,1,100,ev_heavy_mixed,5,1.0,14,14,0.83,0.8375045261879912,0.7866409437363184,28,0.8484848484848485,0,0,130.29983472918474,208475.68166291228,0.0,0,33,0,OK,4610.586006433603,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,629.1244202104523,0.0,,,,balanced_mixed,566.2673592015276,0.75,e2-multidepot-10c-01,,stage_a,1,10,balanced_mixed,1,1.0,2,2,0.7,0.7563040028213719,0.7610146849008603,3,0.75,0,0,96.09657633684208,154280.14456340534,0.0,0,4,0,OK,566.2673592015276,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,7270.566593981815,0.0,,,,balanced_mixed,7036.971920047779,0.7692307692307693,e2-multidepot-150c-01,,stage_a,1,150,balanced_mixed,12,1.0,20,20,0.7533333333333333,0.7576825625999689,0.7541645142847118,40,0.7692307692307693,0,0,122.15483329625307,192852.22292058304,0.0,0,52,0,OK,7036.971920047779,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,945.2956479699312,0.0,,,,balanced_mixed,950.4879839463125,0.4,e2-multidepot-15c-01,,stage_a,1,15,all_cv,5,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,5,0,OK,945.2956479699312,cv_shell
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,9549.623080396133,0.0,,,,balanced_mixed,9645.985830367681,0.6756756756756757,e2-multidepot-200c-01,,stage_a,1,200,all_cv,66,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,66,0,OK,9549.623080396133,cv_shell
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1172.824422818402,0.0,,,,balanced_mixed,1106.6604837949749,0.7142857142857143,e2-multidepot-20c-01,,stage_a,1,20,balanced_mixed,2,1.0,3,3,0.7,0.6879940183721427,0.6257743079072121,5,0.7142857142857143,0,0,100.99025257796077,162123.3790561581,0.0,0,7,0,OK,1106.6604837949749,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1045.8722145551653,0.0,,,,ev_heavy_mixed,946.2221705589446,0.8571428571428571,e2-multidepot-25c-01,,stage_a,1,25,ev_heavy_mixed,1,1.0,3,3,0.8,0.8535795887281036,0.6917908450790337,6,0.8571428571428571,0,0,94.64386708590746,150249.91315009675,0.0,0,7,0,OK,946.2221705589446,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,2426.9046973084396,0.0,,,,ev_heavy_mixed,2211.993579740145,0.875,e2-multidepot-50c-01,,stage_a,1,50,ev_heavy_mixed,2,1.0,7,7,0.86,0.8704056040819856,0.8433074884915145,14,0.875,0,0,120.47705800487367,190639.49587366075,0.0,0,16,0,OK,2211.993579740145,free_mixed
282.0,multidepot,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,4257.4366557039775,0.0,,,,balanced_mixed,4031.4875375800993,0.7857142857142857,e2-multidepot-75c-01,,stage_a,1,75,balanced_mixed,6,1.0,11,11,0.76,0.763450276394286,0.7830907259786011,22,0.7857142857142857,0,0,134.6739359052117,219877.94057740032,0.0,0,28,0,OK,4031.4875375800993,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,5107.53757812103,0.0,all_ev,5682.076242372901,1.0,ev_heavy_mixed,4536.480954107156,0.96875,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,1,1.0,14,8,0.96,0.9649004235378931,0.9553219770288914,31,0.96875,0,0,155.41623305983595,245643.3171448645,0.0,0,32,0,OK,4536.480954107156,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,8525.481461998606,0.0,all_ev,8431.414747766976,1.0,ev_heavy_mixed,7292.374467555521,0.9444444444444444,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,3,1.0,20,12,0.9133333333333333,0.9352197624113975,0.8848512162162377,51,0.9444444444444444,0,0,164.36749961329068,261184.5495562931,0.0,0,54,0,OK,7292.374467555521,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,9537.791917774082,0.0,all_ev,10345.868211206001,1.0,balanced_mixed,9741.564352657813,0.5068493150684932,e2-threeshift-200c-01,,stage_a,1,200,all_cv,64,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,64,0,OK,9537.791917774082,cv_shell
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,2462.8943357576422,0.0,all_ev,2545.256904886482,1.0,all_ev,2243.438613825217,1.0,e2-threeshift-50c-01,,stage_a,1,50,all_ev,0,1.0,7,5,1.0,1.0,1.0,17,1.0,0,0,135.11106899315072,213911.6537837932,0.0,0,17,0,OK,2243.438613825217,free_mixed
282.0,threeshift,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,3960.5538278976487,0.0,all_ev,3906.631400052838,1.0,all_ev,3453.80305017534,1.0,e2-threeshift-75c-01,,stage_a,1,75,all_ev,0,1.0,11,8,1.0,1.0,1.0,26,1.0,0,0,182.76675736067205,284301.501688827,0.0,0,26,0,OK,3453.80305017534,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,5826.874187184658,0.0,,,,balanced_mixed,5682.545117168684,0.4117647058823529,e2-vanilla-100c-01,,stage_a,1,100,balanced_mixed,20,1.0,14,14,0.4,0.405802040512045,0.4111929111196082,14,0.4117647058823529,0,0,130.29983472918474,208475.68166291228,0.0,0,34,0,OK,5682.545117168684,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,725.5299337929874,0.0,,,,balanced_mixed,683.5733384770663,0.5,e2-vanilla-10c-01,,stage_a,1,10,balanced_mixed,2,1.0,2,2,0.4,0.48756833010051137,0.41557073547519574,2,0.5,0,0,102.07871726922421,163443.4731772532,0.0,0,4,0,OK,683.5733384770663,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,7592.641707650496,0.0,,,,balanced_mixed,7670.477174597586,0.37735849056603776,e2-vanilla-150c-01,,stage_a,1,150,all_cv,50,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,50,0,OK,7592.641707650496,cv_shell
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1050.287293367975,0.0,,,,balanced_mixed,992.596976275142,0.4,e2-vanilla-15c-01,,stage_a,1,15,balanced_mixed,3,1.0,2,2,0.3333333333333333,0.35642055686383156,0.324090852339788,2,0.4,0,0,131.1469733657625,210809.43805155752,0.0,0,5,0,OK,992.596976275142,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,11164.214856565932,0.0,,,,balanced_mixed,10974.883860254005,0.4,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,42,1.0,28,28,0.355,0.37586462450592883,0.41085375995411183,28,0.4,0,0,131.01256032372396,208266.07202127372,0.0,0,70,0,OK,10974.883860254005,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1301.9615626919804,0.0,,,,balanced_mixed,1169.9608716244306,0.5,e2-vanilla-20c-01,,stage_a,1,20,balanced_mixed,3,1.0,3,3,0.5,0.49839777825251014,0.44062693359712907,3,0.5,0,0,126.50997745771022,199931.95763532055,0.0,0,6,0,OK,1169.9608716244306,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,1213.2666144034245,0.0,,,,balanced_mixed,1137.6273900277374,0.42857142857142855,e2-vanilla-25c-01,,stage_a,1,25,balanced_mixed,4,1.0,3,3,0.28,0.42793221629855294,0.33458075166191903,3,0.42857142857142855,0,0,87.91289605632278,139105.8687666674,0.0,0,7,0,OK,1137.6273900277374,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,2752.305491322416,0.0,,,,balanced_mixed,2628.6934234627133,0.4375,e2-vanilla-50c-01,,stage_a,1,50,balanced_mixed,9,1.0,7,7,0.36,0.405820288852374,0.4036844794995727,7,0.4375,0,0,127.93692518341284,202345.6438326728,0.0,0,16,0,OK,2628.6934234627133,free_mixed
282.0,vanilla,depot_charging_capacity,False,depot_chargers_manifest_total_diagnostic,diagnostic_only,all_cv,4668.631771653173,0.0,,,,balanced_mixed,4483.988661005544,0.4230769230769231,e2-vanilla-75c-01,,stage_a,1,75,balanced_mixed,15,1.0,11,11,0.38666666666666666,0.4235400361228176,0.4268386097740942,11,0.4230769230769231,0,0,132.21594496200248,212080.05193132558,0.0,0,26,0,OK,4483.988661005544,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,5059.385878752753,0.0,,,,balanced_mixed,4902.450703103371,0.42424242424242425,e2-multidepot-100c-01,,stage_a,1,100,balanced_mixed,19,1.0,7,7,0.38,0.42891222390253253,0.3836707477285106,14,0.42424242424242425,0,0,130.29983472918474,208475.68166291228,0.0,0,33,0,OK,4902.450703103371,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,629.1244202104523,0.0,,,,balanced_mixed,587.4013793209751,0.5,e2-multidepot-10c-01,,stage_a,1,10,balanced_mixed,2,1.0,1,1,0.5,0.5348263092928937,0.4981314341608004,2,0.5,0,0,96.09657633684208,154280.14456340534,0.0,0,4,0,OK,587.4013793209751,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,7270.566593981815,0.0,,,,balanced_mixed,7182.022373611697,0.39215686274509803,e2-multidepot-150c-01,,stage_a,1,150,balanced_mixed,31,1.0,10,10,0.3466666666666667,0.39033504607414327,0.38306217468723586,20,0.39215686274509803,0,0,120.73138591897181,191810.0444425476,0.0,0,51,0,OK,7182.022373611697,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,945.2956479699312,0.0,,,,balanced_mixed,906.0112624116008,0.4,e2-multidepot-15c-01,,stage_a,1,15,balanced_mixed,3,1.0,1,1,0.4,0.41570854689015097,0.28287377875526104,2,0.4,0,0,85.22259898475004,135322.81576629903,0.0,0,5,0,OK,906.0112624116008,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,9549.623080396133,0.0,,,,balanced_mixed,9717.381489412224,0.3888888888888889,e2-multidepot-200c-01,,stage_a,1,200,all_cv,66,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,66,0,OK,9549.623080396133,cv_shell
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,1172.824422818402,0.0,,,,balanced_mixed,1163.9312331337699,0.2857142857142857,e2-multidepot-20c-01,,stage_a,1,20,balanced_mixed,5,1.0,1,1,0.25,0.2744071779534287,0.35369472558120696,2,0.2857142857142857,0,0,130.7579692994335,210153.831184814,0.0,0,7,0,OK,1163.9312331337699,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,1045.8722145551653,0.0,,,,balanced_mixed,1017.3667276576358,0.2857142857142857,e2-multidepot-25c-01,,stage_a,1,25,balanced_mixed,5,1.0,1,1,0.2,0.29645849200304647,0.2697979253569653,2,0.2857142857142857,0,0,107.79924768831286,170361.33685461018,0.0,0,7,0,OK,1017.3667276576358,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,2426.9046973084396,0.0,,,,balanced_mixed,2343.437018298573,0.375,e2-multidepot-50c-01,,stage_a,1,50,balanced_mixed,10,1.0,3,3,0.36,0.38052408544495375,0.4146149639575443,6,0.375,0,0,120.47705800487367,190639.49587366075,0.0,0,16,0,OK,2343.437018298573,free_mixed
282.0,multidepot,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,4257.4366557039775,0.0,,,,balanced_mixed,4386.205695498121,0.35714285714285715,e2-multidepot-75c-01,,stage_a,1,75,all_cv,26,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,26,0,OK,4257.4366557039775,cv_shell
282.0,threeshift,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,5107.53757812103,0.0,,,,ev_heavy_mixed,4554.3276206756755,0.9375,e2-threeshift-100c-01,,stage_a,1,100,ev_heavy_mixed,2,1.0,7,7,0.93,0.9318509507073984,0.9304137942366975,30,0.9375,0,0,155.41623305983595,245643.3171448645,0.0,0,32,0,OK,4554.3276206756755,free_mixed
282.0,threeshift,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,8525.481461998606,0.0,,,,ev_heavy_mixed,7331.223099729328,0.9074074074074074,e2-threeshift-150c-01,,stage_a,1,150,ev_heavy_mixed,5,1.0,10,10,0.8666666666666667,0.8930851288699745,0.8480497786978132,49,0.9074074074074074,0,0,164.36749961329068,261184.5495562931,0.0,0,54,0,OK,7331.223099729328,free_mixed
282.0,threeshift,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,9537.791917774082,0.0,,,,ev_heavy_mixed,8800.486871349041,0.927536231884058,e2-threeshift-200c-01,,stage_a,1,200,ev_heavy_mixed,5,1.0,14,14,0.925,0.9213630549573089,0.9446673522869352,64,0.927536231884058,0,0,138.96637798412556,221807.43945001095,0.0,0,69,0,OK,8800.486871349041,free_mixed
282.0,threeshift,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,2462.8943357576422,0.0,,,,balanced_mixed,2324.7629766947853,0.7647058823529411,e2-threeshift-50c-01,,stage_a,1,50,balanced_mixed,4,1.0,3,3,0.7,0.7329826594748807,0.6555715821570661,13,0.7647058823529411,0,0,102.68046607527282,162525.53720806682,0.0,0,17,0,OK,2324.7629766947853,free_mixed
282.0,threeshift,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,3960.5538278976487,0.0,,,,ev_heavy_mixed,3513.768126359565,0.8461538461538461,e2-threeshift-75c-01,,stage_a,1,75,ev_heavy_mixed,4,1.0,5,5,0.8533333333333334,0.8335000714591968,0.8820644589058146,22,0.8461538461538461,0,0,182.76675736067205,284301.501688827,0.0,0,26,0,OK,3513.768126359565,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,5826.874187184658,0.0,,,,balanced_mixed,5672.18636419333,0.21875,e2-vanilla-100c-01,,stage_a,1,100,balanced_mixed,25,1.0,7,7,0.19,0.2141472661824533,0.2036111586790317,7,0.21875,0,0,128.42308150341137,205036.69660665456,0.0,0,32,0,OK,5672.18636419333,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,725.5299337929874,0.0,,,,balanced_mixed,710.5876196728672,0.25,e2-vanilla-10c-01,,stage_a,1,10,balanced_mixed,3,1.0,1,1,0.2,0.2616822429906542,0.13513895558375247,1,0.25,0,0,53.56564599179561,85313.61651194919,0.0,0,4,0,OK,710.5876196728672,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,7592.641707650496,0.0,,,,cv_heavy_mixed,7742.474479508926,0.19230769230769232,e2-vanilla-150c-01,,stage_a,1,150,all_cv,50,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,50,0,OK,7592.641707650496,cv_shell
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,1050.287293367975,0.0,,,,cv_heavy_mixed,1037.8459306632403,0.2,e2-vanilla-15c-01,,stage_a,1,15,cv_heavy_mixed,4,1.0,1,1,0.13333333333333333,0.14378722814794292,0.20095309431457212,1,0.2,0,0,131.1469733657625,210809.43805155752,0.0,0,5,0,OK,1037.8459306632403,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,11164.214856565932,0.0,,,,balanced_mixed,11142.407390124861,0.2028985507246377,e2-vanilla-200c-01,,stage_a,1,200,balanced_mixed,55,1.0,14,14,0.14,0.1720808629776021,0.21583654218417234,14,0.2028985507246377,0,0,131.01256032372396,208266.07202127372,0.0,0,69,0,OK,11142.407390124861,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,1301.9615626919804,0.0,,,,cv_heavy_mixed,1290.357863483512,0.14285714285714285,e2-vanilla-20c-01,,stage_a,1,20,cv_heavy_mixed,6,1.0,1,1,0.1,0.1487929929502243,0.14022768468955132,1,0.14285714285714285,0,0,103.99281252328552,165622.79152554937,0.0,0,7,0,OK,1290.357863483512,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,1213.2666144034245,0.0,,,,cv_heavy_mixed,1181.520221355017,0.14285714285714285,e2-vanilla-25c-01,,stage_a,1,25,cv_heavy_mixed,6,1.0,1,1,0.12,0.14232673267326731,0.17290368206118256,1,0.14285714285714285,0,0,109.49631415673387,175018.3074390281,0.0,0,7,0,OK,1181.520221355017,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,2752.305491322416,0.0,,,,cv_heavy_mixed,2719.189439014725,0.1875,e2-vanilla-50c-01,,stage_a,1,50,cv_heavy_mixed,13,1.0,3,3,0.16,0.18477038830753265,0.1956475362129022,3,0.1875,0,0,117.56255006587568,186705.39915773418,0.0,0,16,0,OK,2719.189439014725,free_mixed
282.0,vanilla,charging_capacity_combo,False,depot_manifest_ev_no_public_diagnostic,diagnostic_only,all_cv,4668.631771653173,0.0,,,,cv_heavy_mixed,4471.670524182886,0.2,e2-vanilla-75c-01,,stage_a,1,75,cv_heavy_mixed,20,1.0,5,5,0.2,0.18696294674620983,0.20905174789305717,5,0.2,0,0,127.94183267920793,203195.63987643318,0.0,0,25,0,OK,4471.670524182886,free_mixed
282.0,multidepot,ev_fleet_capital,False,goeke_ev_cap_only,source_backed_diagnostic,all_cv,5059.385878752753,0.0,,,,balanced_mixed,5012.069792318614,0.21212121212121213,e2-multidepot-100c-01,,stage_a,1,100,balanced_mixed,26,1.0,100,5,0.2,0.2017721357217406,0.1919773366735521,7,0.21212121212121213,0,0,126.8351680831231,201332.90518279956,0.0,0,33,0,OK,5012.069792318614,free_mixed
282.0,multidepot,ev_fleet_capital,False,goeke_ev_cap_only,source_backed_diagnostic,all_cv,629.1244202104523,0.0,,,,balanced_mixed,602.3034606371567,0.25,e2-multidepot-10c-01,,stage_a,1,10,balanced_mixed,3,1.0,10,1,0.3,0.2731440663022395,0.32078620006551295,1,0.25,0,0,95.94210332796376,154299.59997733502,0.0,0,4,0,OK,602.3034606371567,free_mixed
282.0,multidepot,ev_fleet_capital,False,goeke_ev_cap_only,source_backed_diagnostic,all_cv,7270.566593981815,0.0,,,,balanced_mixed,6870.75037105597,0.2127659574468085,e2-multidepot-150c-01,,stage_a,1,150,balanced_mixed,37,1.0,150,5,0.21333333333333335,0.21046895126473877,0.2846978561777409,10,0.2127659574468085,0,0,115.74708825932402,182545.62252783994,0.0,0,47,0,OK,6870.75037105597,free_mixed
282.0,multidepot,ev_fleet_capital,False,goeke_ev_cap_only,source_backed_diagnostic,all_cv,945.2956479699312,0.0,,,,all_cv,945.2956479699312,0.0,e2-multidepot-15c-01,,stage_a,1,15,all_cv,5,0.0,,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,5,0,OK,945.2956479699312,free_mixed
