task_name,instance_id,seed,arm,route_count,customer_count,depot_count_used,distinct_resource_labels,distinct_vehicle_classes,cv_route_count,ev_route_count,ev_route_share,ev_customer_count,ev_customer_share,charging_action_count,depot_charging_action_count,public_charging_action_count,zero_start_charging_action_count,vehicles_with_multiple_charging_actions,cross_site_service_count,resource_label_customer_counts_json
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed4,cn-jjj-150c-03-V2-LOCATIONS,4,HGS-M,25,150,3,5,2,23,2,0.08,9,0.06,2,2,0,2,0,0,"{""D_beijing|cv"": 93, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed4,cn-jjj-150c-03-V2-LOCATIONS,4,MV-HGS-SP,25,150,3,5,2,23,2,0.08,7,0.04666666666666667,2,2,0,2,0,0,"{""D_beijing|cv"": 95, ""D_beijing|ev"": 3, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed5,cn-jjj-150c-03-V2-LOCATIONS,5,HGS-M,25,150,3,5,2,23,2,0.08,7,0.04666666666666667,2,2,0,2,0,0,"{""D_beijing|cv"": 95, ""D_beijing|ev"": 3, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed5,cn-jjj-150c-03-V2-LOCATIONS,5,MV-HGS-SP,25,150,3,5,2,23,2,0.08,8,0.05333333333333334,2,2,0,2,0,0,"{""D_beijing|cv"": 94, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed1,cn-jjj-15c-01-V2-LOCATIONS,1,HGS-M,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed1,cn-jjj-15c-01-V2-LOCATIONS,1,MV-HGS-SP,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed2,cn-jjj-15c-01-V2-LOCATIONS,2,HGS-M,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed2,cn-jjj-15c-01-V2-LOCATIONS,2,MV-HGS-SP,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed3,cn-jjj-15c-01-V2-LOCATIONS,3,HGS-M,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed3,cn-jjj-15c-01-V2-LOCATIONS,3,MV-HGS-SP,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed4,cn-jjj-15c-01-V2-LOCATIONS,4,HGS-M,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed4,cn-jjj-15c-01-V2-LOCATIONS,4,MV-HGS-SP,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed5,cn-jjj-15c-01-V2-LOCATIONS,5,HGS-M,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-01-V2-LOCATIONS__seed5,cn-jjj-15c-01-V2-LOCATIONS,5,MV-HGS-SP,3,15,1,2,2,2,1,0.3333333333333333,5,0.3333333333333333,1,1,0,1,0,0,"{""D_beijing|cv"": 10, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed1,cn-jjj-15c-02-V2-LOCATIONS,1,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed1,cn-jjj-15c-02-V2-LOCATIONS,1,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed2,cn-jjj-15c-02-V2-LOCATIONS,2,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed2,cn-jjj-15c-02-V2-LOCATIONS,2,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed3,cn-jjj-15c-02-V2-LOCATIONS,3,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed3,cn-jjj-15c-02-V2-LOCATIONS,3,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed4,cn-jjj-15c-02-V2-LOCATIONS,4,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed4,cn-jjj-15c-02-V2-LOCATIONS,4,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed5,cn-jjj-15c-02-V2-LOCATIONS,5,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-02-V2-LOCATIONS__seed5,cn-jjj-15c-02-V2-LOCATIONS,5,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed1,cn-jjj-15c-03-V2-LOCATIONS,1,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed1,cn-jjj-15c-03-V2-LOCATIONS,1,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed2,cn-jjj-15c-03-V2-LOCATIONS,2,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed2,cn-jjj-15c-03-V2-LOCATIONS,2,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed3,cn-jjj-15c-03-V2-LOCATIONS,3,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed3,cn-jjj-15c-03-V2-LOCATIONS,3,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed4,cn-jjj-15c-03-V2-LOCATIONS,4,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed4,cn-jjj-15c-03-V2-LOCATIONS,4,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed5,cn-jjj-15c-03-V2-LOCATIONS,5,HGS-M,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-15c-03-V2-LOCATIONS__seed5,cn-jjj-15c-03-V2-LOCATIONS,5,MV-HGS-SP,3,15,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 15}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed1,cn-jjj-200c-01-V2-LOCATIONS,1,HGS-M,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed1,cn-jjj-200c-01-V2-LOCATIONS,1,MV-HGS-SP,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed2,cn-jjj-200c-01-V2-LOCATIONS,2,HGS-M,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed2,cn-jjj-200c-01-V2-LOCATIONS,2,MV-HGS-SP,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed3,cn-jjj-200c-01-V2-LOCATIONS,3,HGS-M,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed3,cn-jjj-200c-01-V2-LOCATIONS,3,MV-HGS-SP,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed4,cn-jjj-200c-01-V2-LOCATIONS,4,HGS-M,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed4,cn-jjj-200c-01-V2-LOCATIONS,4,MV-HGS-SP,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed5,cn-jjj-200c-01-V2-LOCATIONS,5,HGS-M,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-01-V2-LOCATIONS__seed5,cn-jjj-200c-01-V2-LOCATIONS,5,MV-HGS-SP,33,200,3,4,2,32,1,0.030303030303030304,6,0.03,1,1,0,0,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 16, ""D_shijiazhuang|ev"": 6, ""D_tianjin|cv"": 47}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,HGS-M,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,MV-HGS-SP,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,HGS-M,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,MV-HGS-SP,34,200,3,5,2,31,3,0.08823529411764706,13,0.065,3,3,0,3,0,0,"{""D_beijing|cv"": 127, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,HGS-M,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,MV-HGS-SP,34,200,3,5,2,31,3,0.08823529411764706,13,0.065,3,3,0,3,0,0,"{""D_beijing|cv"": 127, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,HGS-M,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,MV-HGS-SP,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,HGS-M,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,MV-HGS-SP,34,200,3,5,2,31,3,0.08823529411764706,14,0.07,3,3,0,3,0,0,"{""D_beijing|cv"": 126, ""D_beijing|ev"": 5, ""D_shijiazhuang|cv"": 22, ""D_tianjin|cv"": 38, ""D_tianjin|ev"": 9}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,HGS-M,33,200,3,5,2,31,2,0.06060606060606061,8,0.04,2,2,0,1,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 42, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,MV-HGS-SP,33,200,3,5,2,31,2,0.06060606060606061,8,0.04,2,2,0,1,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 42, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,HGS-M,33,200,3,5,2,31,2,0.06060606060606061,8,0.04,2,2,0,1,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 42, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,MV-HGS-SP,33,200,3,5,2,31,2,0.06060606060606061,8,0.04,2,2,0,1,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 42, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-M,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,MV-HGS-SP,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-M,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,MV-HGS-SP,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-M,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,MV-HGS-SP,33,200,3,5,2,30,3,0.09090909090909091,11,0.055,3,3,0,2,0,0,"{""D_beijing|cv"": 131, ""D_shijiazhuang|cv"": 19, ""D_shijiazhuang|ev"": 3, ""D_tianjin|cv"": 39, ""D_tianjin|ev"": 8}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-M,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,MV-HGS-SP,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-M,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,MV-HGS-SP,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-M,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,MV-HGS-SP,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-M,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,MV-HGS-SP,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,HGS-M,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,5,MV-HGS-SP,3,20,1,1,1,3,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 20}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,HGS-M,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,1,MV-HGS-SP,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,HGS-M,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,2,MV-HGS-SP,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,HGS-M,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,3,MV-HGS-SP,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,HGS-M,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,4,MV-HGS-SP,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,HGS-M,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,5,MV-HGS-SP,4,20,1,2,2,3,1,0.25,5,0.25,1,1,0,1,0,0,"{""D_beijing|cv"": 15, ""D_beijing|ev"": 5}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,1,HGS-M,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,1,MV-HGS-SP,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed2,cn-jjj-20c-03-V2-LOCATIONS,2,HGS-M,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed2,cn-jjj-20c-03-V2-LOCATIONS,2,MV-HGS-SP,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
