active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",7290,alns_e2_throughput,80.0,6608.239546640648,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-200c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,907.6373403330072,1,1,16000,8.031842318568932,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,"{""acceptance"": {""count"": 7260.0, ""seconds"": 0.002232338592875749}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000468917001853697}, ""destroy:random_customer_removal"": {""count"": 1212.0, ""seconds"": 0.4628251080721384}, ""destroy:route_segment_removal"": {""count"": 1209.0, ""seconds"": 0.5678164187265793}, ""destroy:shaw_related_removal"": {""count"": 1209.0, ""seconds"": 41.58203412582225}, ""destroy:vehicle_type_swap"": {""count"": 1209.0, ""seconds"": 11.362845261901384}, ""destroy:whole_route_removal"": {""count"": 1209.0, ""seconds"": 0.5270061657211045}, ""destroy:worst_customer_removal"": {""count"": 1212.0, ""seconds"": 0.5553746230580145}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007762919995002449}, ""full_candidate_score"": {""count"": 7260.0, ""seconds"": 8.741291077603819}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005622500029858202}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0014312499988591298}, ""repair:greedy_insert_repair"": {""count"": 2420.0, ""seconds"": 277.4429061530536}, ""repair:regret2_insert_repair"": {""count"": 2420.0, ""seconds"": 292.17133969855786}, ""repair:regret3_insert_repair"": {""count"": 2420.0, ""seconds"": 274.3125513660052}, ""repair_full_check"": {""count"": 14520.0, ""seconds"": 11.983444559722557}, ""repair_solution_score"": {""count"": 3627.0, ""seconds"": 1.8031565540586598}, ""route_model_cost"": {""count"": 1504841.0, ""seconds"": 41.26438648796466}, ""scan_build"": {""count"": 30.0, ""seconds"": 0.07721591895096935}, ""scan_score"": {""count"": 30.0, ""seconds"": 0.034031294024316594}}",0,False,False,0.034482758620689655,,
{},16000,LNS,80.0,1130.7005298293218,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-20c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,4,96.16298383299727,1,1,16000,166.384188200593,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,20,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,1130.7005298293218,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,4,24.095952624993515,1,1,16000,664.011929680008,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003537924014381133}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.85419945511967e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13382848555920646}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.11833076394395903}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.5191440620983485}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.122254296846222}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09373092753230594}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12209293809428345}, ""final_check"": {""count"": 1.0, ""seconds"": 9.770899487193674e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.561627628194401}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010325000039301813}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00020979098917450756}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.012084442190826}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.005123089504195}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.272982520822552}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.557018682375201}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.35376952959632035}, ""route_model_cost"": {""count"": 9777.0, ""seconds"": 0.19290684424049687}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010838833972229622}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.007848787907278165}}",0,False,False,0.2,,
{},16000,LNS,80.0,828.678306576153,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-25c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,4,136.07596625000588,1,1,16000,117.58138076053757,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,828.678306576153,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,4,34.107951208003215,1,1,16000,469.09882984251783,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00394482743286062}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.68329919083044e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.1446385534509318}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1264443504041992}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.6880386538396124}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 3.8186158831667854}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.10029273574764375}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13587356777861714}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010341600864194334}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.8360595753620146}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010849999671336263}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00022662500850856304}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 8.904558667258243}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 8.770288237035857}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 8.921392507050768}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.8720323740126332}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.5732788615132449}, ""route_model_cost"": {""count"": 21823.0, ""seconds"": 0.4853836670954479}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.013617044009151869}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.008999540921649896}}",0,False,False,0.2,,
{},16000,LNS,80.0,2020.688951370618,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-50c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,8,245.16147074999753,1,1,16000,65.26310986409418,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc80,Goeke80 same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,2020.688951370618,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,8,80.8532678749907,1,1,16000,197.88934226799597,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc80,Goeke80 same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003865947757731192}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013445899821817875}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23344536288641393}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.22516441642073914}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.8746500467241276}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.627320453320863}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.19139871626975946}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23786041894345544}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001703750021988526}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.885576717017102}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018562500190455467}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00035029200080316514}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 22.14350406129961}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 22.35193072060065}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 22.994360534023144}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.323058031499386}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 1.0439966906415066}, ""route_model_cost"": {""count"": 143238.0, ""seconds"": 3.1939116113208}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.02819333602383267}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.017086044026655145}}",0,False,False,0.1111111111111111,,
{},16000,LNS,80.0,3062.7977925322516,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-75c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,12,371.6317472499941,1,1,16000,43.053372373046784,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc80,Goeke80 same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,3062.7977925322516,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,12,155.84337312501157,1,1,16000,102.66718230723494,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc80,Goeke80 same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0040526906959712505}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001915419998113066}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3205285168805858}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3382225770619698}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.098000432073604}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.201931931980653}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.29499933325860184}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3550178722362034}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024241699429694563}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.0019395115814405}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00023712500114925206}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00048400000378023833}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 44.85079625538492}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 46.54232759043225}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 46.663364040708984}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.259580495156115}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.178159259055974}, ""route_model_cost"": {""count"": 345077.0, ""seconds"": 7.598246431647567}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.043064169949502684}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.024820539954816923}}",0,False,False,0.07692307692307693,,
{},16000,LNS,80.0,4086.253616024695,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-100c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,574.9349933339981,1,1,16000,27.82923319246475,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,4086.253616024695,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,264.57480158300314,1,1,16000,60.474391001217235,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004321725355111994}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024129200028255582}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4656737565237563}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.46374826214741915}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.977550548122963}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.647120694819023}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.41415867308387533}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5009355558140669}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00031283299904316664}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.070244136208203}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003283339901827276}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005997500120429322}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 74.51896428497275}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 80.06709100177977}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 78.20285826564941}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.230007400299655}, ""repair_solution_score"": {""count"": 7228.0, ""seconds"": 1.7844597783405334}, ""route_model_cost"": {""count"": 287182.0, ""seconds"": 7.342593034351012}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.07239320801454596}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.04623616406752262}}",0,False,False,0.06666666666666667,,
{},15743,LNS,80.0,5803.553350198798,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-150c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,21,902.3591651249881,1,1,16000,17.446489832925227,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,5803.553350198798,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,21,628.3444483749918,1,1,16000,25.463740534954653,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004579400789225474}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003536669973982498}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6956906013365369}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7811088542366633}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 39.55904841540905}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 21.019472854983178}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.7139041059563169}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.8117312934336951}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007747919880785048}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.800184548294055}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0004312090022722259}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008815000037429854}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 185.30051070654008}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 192.59783220481768}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 180.69711486906454}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 18.396274448925396}, ""repair_solution_score"": {""count"": 6673.0, ""seconds"": 2.4981491102225846}, ""route_model_cost"": {""count"": 589221.0, ""seconds"": 16.04177788074594}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.11996508804440964}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.06296774798829574}}",0,False,False,0.045454545454545456,,
{},11228,LNS,80.0,6633.4344963179965,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-200c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,26,903.6074861670058,1,1,16000,12.425749201821937,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
