category,instance,seed,trace_source,update_index,eval,time_seconds,best_cost,best_cost_before,current_cost,operator,channel,operator_family,route_count,signature
multidepot,e2-multidepot-100c-01,2,probe,6,11,0.4383281249902211,3173.2358700004725,3177.483242545217,3177.483242545217,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,16,b09d4d2449e75a3da7b1276f41dea9eed7998dc75c0c4b7f11314053ef509f3d
multidepot,e2-multidepot-100c-01,2,probe,7,12,0.44671462499536574,3160.623670458699,3173.2358700004725,3173.2358700004725,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,16,146762b40913c49b8f7ab6136ad05abdd3aa0759a719a73fb90443630dfe38a5
multidepot,e2-multidepot-100c-01,2,probe,8,15,0.5559999580145814,3157.1598727139935,3160.623670458699,3169.5357839754834,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,16,b0ed44c9bada6b2c21d74e4ddb2baaececb0c3954fe030f9ec4c9a255d4fc9a2
multidepot,e2-multidepot-100c-01,2,probe,9,16,0.6168446670053527,3139.4290586225115,3157.1598727139935,3157.1598727139935,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,16,cc4ce6e766e355929bae9f3e98db6e852ed1ec9425252941f7b4c996048c2ace
multidepot,e2-multidepot-100c-01,2,probe,10,17,0.6281017079891171,3126.8168590807386,3139.4290586225115,3139.4290586225115,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,16,4cb9b59ec621a80129ea058e07d9e18fa0d0ab1c5c377c274cc0cff465cd0c2b
multidepot,e2-multidepot-100c-01,2,probe,11,18,0.6378557920106687,3117.8468182551405,3126.8168590807386,3126.8168590807386,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,16,c3725b0c1227b9890de8d15f3ae37a83f6eea42471172f463158e4e3f701e3f2
multidepot,e2-multidepot-100c-01,2,probe,12,19,0.7491558750043623,2914.15202684559,3117.8468182551405,3117.8468182551405,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,15,df37a3d97e6c910102b9a87d579409a05212c683225b3350b79d1fa4d194883d
multidepot,e2-multidepot-100c-01,2,probe,13,20,0.7584325420029927,2896.294425576996,2914.15202684559,2914.15202684559,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,15,833a83332b727a3b0495e52a4e691a0d3bebef03416645146b6db6e24e138cfc
multidepot,e2-multidepot-100c-01,2,probe,14,21,0.7674989170045592,2874.6412800830035,2896.294425576996,2896.294425576996,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,15,8be26195c8e4d3b2705885a6cba41748341cc8f67dd830c758c63f094d0ebc17
multidepot,e2-multidepot-100c-01,2,probe,15,25,0.9969370829930995,2793.957559897542,2874.6412800830035,2939.865690472631,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,15,188db637d8a78d90321cc134a5825ac8695a037b5005ad7f4df75dc96a669e63
multidepot,e2-multidepot-100c-01,2,probe,16,26,1.0816597499942873,2791.2357895088253,2793.957559897542,2793.957559897542,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,15,3fc3e40b7358ffdde49279a701efdf53d60a4e77b6112124fa01b687453fb4e4
multidepot,e2-multidepot-100c-01,2,probe,17,36,1.628625125013059,2786.7939894184788,2791.2357895088253,2864.0796491995075,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,14,6c2f26a1e8a07f79f5157950c44d234af57d89688ebd53dbd114e5177ece19a3
multidepot,e2-multidepot-100c-01,2,probe,18,37,1.681494374992326,2779.2500434122458,2786.7939894184788,2786.7939894184788,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,14,79f6e84f84039cf49ec977a5c4b4099d848732ca330d6115a383e7da2fa612d4
multidepot,e2-multidepot-100c-01,2,probe,19,38,1.6875071249960456,2762.1858023376585,2779.2500434122458,2779.2500434122458,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,d9b4f71d9d7e1df58f21e38f749ed103f556bdd1c0fa2dc6a35810792b2def39
multidepot,e2-multidepot-100c-01,2,probe,20,47,1.9173641669913195,2749.367532623657,2762.1858023376585,2766.4317736982443,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,41fd8d5b8de303620575c9bb3b4cccaa9db821ce4a7d38bc9a48b4a2bf7842a5
multidepot,e2-multidepot-100c-01,2,probe,21,53,2.130081999988761,2748.686535624909,2749.367532623657,2749.367532623657,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,cf9f9a0251562923f166545cac4be310f29c82224bda30ef574bb0e61ea5996e
multidepot,e2-multidepot-100c-01,2,probe,22,55,2.2224247079866473,2742.8791956407154,2748.686535624909,2748.686535624909,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,86775b314b234072a9a36cff9112845003dd3c22ae4814be11cdf28cfc8ad3e6
multidepot,e2-multidepot-100c-01,2,probe,23,57,2.3146939169964753,2734.45892889778,2742.8791956407154,2754.30453312008,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,4b869be83f8f00259eb2c69e65bb94d8d4b27a376cf86bcad24ec01e74bb912b
multidepot,e2-multidepot-100c-01,2,probe,24,66,2.607273041998269,2712.3961399873815,2734.45892889778,2740.6466606912595,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,1e634aaefbf287498f7c6412f302b7af5e105f29537c63a43d3df9dcdc2c55a2
multidepot,e2-multidepot-100c-01,2,probe,25,68,2.686976416996913,2692.500975039224,2712.3961399873815,2712.3961399873815,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,9dbcc88fa52f7b6a5e919241263387ef73acf6ea474d4ec5862134b47192feb7
multidepot,e2-multidepot-100c-01,2,probe,26,77,3.1890261670050677,2683.2960008092523,2692.500975039224,2692.500975039224,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,d32d8a73f5400c9dab039dd37e2923eda7ad769a173b98c4b8ce2238155f7e44
multidepot,e2-multidepot-100c-01,2,probe,27,111,4.578246999997646,2663.2711427323934,2683.2960008092523,2683.2960008092523,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,14,60b895a87e0280bd7a90df94e5694337433df0f8e952d5a6940fafeb6d9673a3
multidepot,e2-multidepot-100c-01,2,probe,28,136,5.730093249992933,2657.5844441660265,2663.2711427323934,2663.2711427323934,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,57e16bb6eb706ade8b1eb0877e7013b9462e90472f6ef2fa914db88d07f7cadf
multidepot,e2-multidepot-100c-01,2,probe,29,151,6.281529583007796,2654.4164028071255,2657.5844441660265,2657.5844441660265,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,3e056718619bc4b21883e16c280efc4bb0e0bf5299fbe7020bfd34e02cb46997
multidepot,e2-multidepot-100c-01,2,probe,30,192,7.749483166990103,2653.310219736158,2654.4164028071255,2654.4164028071255,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,0158594ee6d1e26e61716d6c9a2ebd779fbf8bde0460e1a7e99a6a35a3e0740f
multidepot,e2-multidepot-100c-01,2,probe,31,206,8.183562999998685,2641.38511961637,2653.310219736158,2653.310219736158,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,475151c091bc85fd0cfd64d9eb2aae78e57fd416befaeaaa40a8622b43233e16
multidepot,e2-multidepot-100c-01,2,probe,32,291,11.860004791989923,2640.115924718405,2641.38511961637,2641.38511961637,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,0c2697c93d578dc02ab9311b4f4b809689d46e3d28e837c7f60082bc2e494b47
multidepot,e2-multidepot-100c-01,2,probe,33,296,12.06026604201179,2634.1601772908593,2640.115924718405,2640.115924718405,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,d09990ddc78d4f0b2802bad193075b5ed44301ced1c0167f4f1cb76ddc6efb1f
multidepot,e2-multidepot-100c-01,2,probe,34,303,12.408134625002276,2631.1748770002155,2634.1601772908593,2634.1601772908593,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,b653ce71e2617239953f291ed68ef27f8fa31d216b4d99e206141205079da562
multidepot,e2-multidepot-100c-01,2,probe,35,337,13.872254167014034,2610.499128205265,2631.1748770002155,2631.1748770002155,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,89870274149fd6d3c75dc6ccee7c4aaca5b5632eb91f961cda5cb46d9e018cb5
multidepot,e2-multidepot-100c-01,2,probe,36,340,13.98242441698676,2592.723581063809,2610.499128205265,2610.499128205265,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,4d00195c845cef2d79a002d45fda6417289f49820f2711d886eb24094fd80c13
multidepot,e2-multidepot-100c-01,2,probe,37,386,16.126683208014583,2580.8700384110357,2592.723581063809,2592.723581063809,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,356e31af2b6d825a2e3bbcf2a58adc122e45bbfb2266b6350876a5b29edf6cdd
multidepot,e2-multidepot-100c-01,2,probe,38,391,16.435116582986666,2574.0258307501986,2580.8700384110357,2580.8700384110357,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,cbf6f2a96995c9d3d6a3b468289bcb0d285de9dec281a741e228c0152275476d
multidepot,e2-multidepot-100c-01,2,probe,39,655,29.456333083013305,2555.2378105325224,2574.0258307501986,2574.0258307501986,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,260c7c934b11a0fe7689915da78644992743889eabaf7d88a9ee390ff1c73395
multidepot,e2-multidepot-100c-01,2,probe,40,671,30.55790824998985,2555.0411583015652,2555.2378105325224,2555.2378105325224,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,971e533b4eb281a7290d187bf5d687380342a2a52e71ed51f524056d837a97c7
multidepot,e2-multidepot-100c-01,2,probe,41,720,32.37682641699212,2553.4437034366383,2555.0411583015652,2555.0411583015652,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,25ebed8ff0e4806f5ca83fd62511a6d2851952b82d52e656f2f1d24e43df3346
multidepot,e2-multidepot-100c-01,2,probe,42,776,35.33092829200905,2550.4699560327413,2553.4437034366383,2553.4437034366383,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,281f68cb0729fc4520b3b8044c790e7066c72d1761c1235392bd2f1dfde27805
multidepot,e2-multidepot-100c-01,2,probe,43,806,36.93148483301047,2526.4357700826763,2550.4699560327413,2550.4699560327413,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,14,662fac32630cb892ff9629a6a4475178bffafa2c828281b13715dad759dfa7e0
multidepot,e2-multidepot-100c-01,2,probe,44,1130,52.368962250009645,2525.4113236107796,2526.4357700826763,2545.0644129541824,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,851891cae56706f7e17f6aa434306883908ea48ef3ae8752aaa63f74bb032835
multidepot,e2-multidepot-100c-01,2,probe,45,1181,54.84344116700231,2520.883608162867,2525.4113236107796,2525.4113236107796,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,c4f34a4bb7100c64a8740a2d9437465f8c0876cef10cacf26858dc5227cd375c
multidepot,e2-multidepot-100c-01,2,probe,46,1786,83.16404475001036,2519.806775339538,2520.883608162867,2520.883608162867,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,40a54107f2a0ade9e89b754d3bbf64dd46c4deb32a5f38f75f82895e8580910e
multidepot,e2-multidepot-100c-01,2,probe,47,2399,110.24446700001135,2517.034170662929,2519.806775339538,2519.806775339538,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,31d4a8e9fb4b215f53d3f030fdf6697524b6900b54ecd4bf151a5b14dd2d43fc
multidepot,e2-multidepot-100c-01,2,probe,48,2728,125.9468639169936,2515.691011919639,2517.034170662929,2517.034170662929,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,545fe2d365413506c80e51f4d372b7a86948aeb338b4fa96ff96752b41ae7778
multidepot,e2-multidepot-100c-01,2,probe,49,5670,268.26792304200353,2514.4969345211625,2515.691011919639,2515.806043191233,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,08be370bbe6ffeb2c8cf96029e57a226e634e81480a1cc94884e326549642cb9
multidepot,e2-multidepot-100c-01,2,probe,50,5671,268.3589223329909,2514.011117986844,2514.4969345211625,2514.4969345211625,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,aba30dca369938d52d4e25d84be3d7745ae51cf5a3d1dccfb091c3ab5fdc37b4
multidepot,e2-multidepot-100c-01,2,probe,51,5992,284.3120796250005,2512.927742858923,2514.011117986844,2514.011117986844,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,ed31c9bbbb85adb1d8c9b8a70e114a48f78759a3fb4e38174228f932e4f3b32d
multidepot,e2-multidepot-100c-01,2,probe,52,6002,284.8323918330134,2512.395001047942,2512.927742858923,2512.927742858923,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,32235337aa414506273dbf6819bd3d85070048e852ef650f11a5b62ab3bace9d
multidepot,e2-multidepot-100c-01,2,probe,53,11591,561.0818612079893,2505.813453486588,2512.395001047942,2513.213680522377,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,e48c2d9798a800f22aa1cb2248a98069fc68ec46c7ce386f899e25bafc1061aa
multidepot,e2-multidepot-100c-01,2,probe,54,13538,655.1419578749919,2504.565247421501,2505.813453486588,2509.987875815859,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,ed1cceed2d0767ef752d4dc94f23fbd3a47e86cd1ff1a1c70efcab515f5e9527
multidepot,e2-multidepot-100c-01,2,probe,55,13974,677.1245257080009,2501.372999312839,2504.565247421501,2504.565247421501,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,bd1fa4dcb90ca24e464f01075ae1131ee250a9de7ce5cbdee9ee4eafcfc5231f
multidepot,e2-multidepot-100c-01,2,probe,56,13975,677.2287540000107,2492.756913153942,2501.372999312839,2501.372999312839,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,7b65008f4b212bef7bd1e5409c389a1f2f8f539deff773047fb8e53826fa6384
multidepot,e2-multidepot-100c-01,2,probe,57,14212,689.50927124999,2486.6734386889134,2492.756913153942,2502.2716914476746,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,905e0a732e486deddf861f2b4805c8bd56af554f533823dcd87be60694495060
multidepot,e2-multidepot-100c-01,3,probe,0,0,0.0,3960.9142264324673,UNKNOWN,3960.9142264324673,shared_warm_start,shared_warm_start,shared_warm_start,15,f505d872773cbf08e60325ea8b33e2a3a663600f94a3dd2d9674b7d98218c855
multidepot,e2-multidepot-100c-01,3,probe,1,1,0.019360207981662825,3543.444585578738,3960.9142264324673,3960.9142264324673,lns_scan_initial,native_lns_scan_initial,lns_scan_initial,14,6d9f897edb3e06c84bee74b002ff14c70733065d280795b9acd051a236847a34
multidepot,e2-multidepot-100c-01,3,probe,2,2,0.08535383298294619,3227.1305693347676,3543.444585578738,3543.444585578738,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,15,dc548e0c6ba18cbd0e12b352cc75a025bbad8c8bbb9787565fa22f6967bf00cf
multidepot,e2-multidepot-100c-01,3,probe,3,3,0.14355725000496022,3185.610375420399,3227.1305693347676,3227.1305693347676,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,15,8f233127ae1dae517a7cb9935a91b0af795bb20ed1e0f717cf9f82d29fc28c7f
multidepot,e2-multidepot-100c-01,3,probe,4,4,0.19692216598195955,3132.4530698198146,3185.610375420399,3185.610375420399,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,15,e99dd28cacd6d5da3a170c638a15e1b5ed337c33cb961de17346f5722d67e6fc
multidepot,e2-multidepot-100c-01,3,probe,5,5,0.2069741659797728,3123.0626431875016,3132.4530698198146,3132.4530698198146,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,15,824dff62e32b0e4b2c703292ec24e6cab4fe83ac2a8b9d03a538b86b74364dd6
multidepot,e2-multidepot-100c-01,3,probe,6,10,0.3445230409852229,3079.7007210295983,3123.0626431875016,3123.0626431875016,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,15,a49b8ee680cc9f9db0bda46707dd32d4d6acbb1aff41801d1a6d0e49755096de
multidepot,e2-multidepot-100c-01,3,probe,7,12,0.40629874999285676,3052.591724089152,3079.7007210295983,3079.7007210295983,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,15,e7f40f582156146b3f025646ac8e10bc272c2041af9a4fa1df5a8a0889584ede
multidepot,e2-multidepot-100c-01,3,probe,8,13,0.4559314579819329,2930.527491299279,3052.591724089152,3052.591724089152,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,15,a71216b8b7d5de59fa2677b79e97473bd2d87a9a79ba887ac87ce09f9cb59e47
multidepot,e2-multidepot-100c-01,3,probe,9,14,0.5157089999993332,2914.814803150898,2930.527491299279,2930.527491299279,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,15,dac1830ee41f14adc518b30014bb900408209f6199a4f629b3854973f95a61f7
