HGS-E_cost,HGS-E_cpu_seconds,HGS-E_curve_points,HGS-E_emissions_kg,HGS-E_strict_decreases,HGS-F_cost,HGS-F_cpu_seconds,HGS-F_curve_points,HGS-F_emissions_kg,HGS-F_strict_decreases,HGS-M_cost,HGS-M_cpu_seconds,HGS-M_curve_points,HGS-M_emissions_kg,HGS-M_strict_decreases,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,MV-HGS-SP_curve_points,MV-HGS-SP_emissions_kg,MV-HGS-SP_strict_decreases,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,all_independently_feasible,base_mip_dual_bound,base_mip_gap,base_mip_incumbent_available,base_mip_objective,base_mip_status,base_route_pool_size,base_source,best_current_single_view_cost,budget_padding_rechecks,budget_padding_reference_arm,complete_candidate_attempts,expanded_mip_dual_bound,expanded_mip_gap,expanded_mip_incumbent_available,expanded_mip_objective,expanded_mip_status,expanded_route_pool_size,historical_archive_selection_complete,historical_capacity_exhausted_stage_count,historical_diversity_selected_count,historical_population_candidate_references,historical_population_snapshot_count,historical_quality_selected_count,historical_selected_count,history_archive_ledger_complete,improvement_over_protected_stage_1,input_manifest_sha256,instance_id,mip_time_limit_seconds_per_stage,protected_stage_1_cost,region,responsibility_map_sha256,route_fusion_incremental_improvement,search_complete_candidate_attempts,seed,selected_source,stage_1_iterations_per_view,stage_2_iterations_per_view,status,task_id,tier,total_iterations_per_view,trajectory_sha256,wallclock_safety_triggered,warm_route_types_preserved,witness_sha256
1033.3991542735002,36.594203665998066,2,68.54781094715608,1,1036.8006159505926,39.315570667007705,2,70.19235522672747,1,1033.3991542735002,40.53433779202169,2,68.54781094715608,1,1033.3991542735002,116.58962891699048,3,68.54781094715608,2,True,True,True,True,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,60,stage_1_parent,1033.3991542735002,0,HGS-F,280,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,63,True,0,72,5163,120,72,144,True,0.0,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,cn-prd-20c-02-V2-LOCATIONS,30.0,1033.3991542735002,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-02-V2-LOCATIONS__seed2,20,25000,abeb39e76e2da65f2afedd5901e4d18bf3bb24d39440de8be006460a15af8486,False,True,1643af3077b51c0af4af82f3c9570f0151bff979b40229eee61a25cb366bb7b5
1033.3991542735002,39.02042333397549,2,68.54781094715608,1,1036.8006159505926,37.62099516601302,2,70.19235522672747,1,1033.3991542735002,40.3681748759991,2,68.54781094715608,1,1033.3991542735002,117.20965170802083,3,68.54781094715608,2,True,True,True,True,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,61,stage_1_parent,1033.3991542735002,0,HGS-F,280,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,63,True,0,72,5226,120,72,144,True,0.0,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,cn-prd-20c-02-V2-LOCATIONS,30.0,1033.3991542735002,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-02-V2-LOCATIONS__seed3,20,25000,56279453b77521eae100fd885ea9b149ebf9dcd5e707354121ed1eca0e6441bc,False,True,40b438826f9b3dc10d0d35c2a593ff3ad76b4b7702cee955afd8db9f77665e7c
1033.3991542735002,39.48780020797858,2,68.54781094715608,1,1036.8006159505926,137.59527641700697,2,70.19235522672747,1,1033.3991542735002,37.236923457996454,2,68.54781094715608,1,1033.3991542735002,214.53887037502136,3,68.54781094715608,2,True,True,True,True,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,60,stage_1_parent,1033.3991542735002,0,HGS-F,280,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,63,True,0,72,5385,120,72,144,True,0.0,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,cn-prd-20c-02-V2-LOCATIONS,30.0,1033.3991542735002,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-02-V2-LOCATIONS__seed4,20,25000,2031c6801365f08f1653d7321d96a9495a81b7ad91cbd1bfe94df78b58cefd51,False,True,6fc36c2fa1a10d4ac97e88635076f9baee5109b65cf0c0b528689258eaeca53a
1033.3991542735002,37.067951874021674,2,68.54781094715608,1,1036.8006159505926,36.87132537501748,2,70.19235522672747,1,1033.3991542735002,37.430686958978185,2,68.54781094715608,1,1033.3991542735002,111.76680729200598,3,68.54781094715608,2,True,True,True,True,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,61,stage_1_parent,1033.3991542735002,0,HGS-F,280,1033.3991542735005,0.0,True,1033.3991542735005,OPTIMAL,63,True,0,72,5291,120,72,144,True,0.0,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,cn-prd-20c-02-V2-LOCATIONS,30.0,1033.3991542735002,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-02-V2-LOCATIONS__seed5,20,25000,592505b70fb3a2fdb241b3113918201d99f6f69ef71de57102ab228e4a44384c,False,True,bd12cfc460d77f5d25c841af9a24f1fd1373b2da087a2869f4284bdfcd843a3a
1046.9299381401734,40.77296054098406,3,71.3941881271189,2,1046.9299381401734,39.34634004198597,2,71.3941881271189,1,1046.9299381401734,44.376729124982376,3,71.3941881271189,2,1046.9299381401734,125.24858154199319,2,71.3941881271189,1,True,True,True,True,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,stage_1_parent,1046.9299381401734,0,HGS-F,280,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,True,0,72,5172,120,72,144,True,0.0,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,cn-prd-20c-03-V2-LOCATIONS,30.0,1046.9299381401734,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-03-V2-LOCATIONS__seed1,20,25000,a5ccdc30b2a51b2335cf69ee3173e5fc4b01c89ee7fa131851b478699db3f355,False,True,6baac5ae4cf3b416777940a58259506c9dc80794af6797fb3efbc6107cae48a7
1046.9299381401734,41.79702774900943,3,71.3941881271189,2,1046.9299381401734,40.26580629197997,2,71.3941881271189,1,1046.9299381401734,41.97350412502419,2,71.3941881271189,1,1046.9299381401734,124.29665075000958,2,71.3941881271189,1,True,True,True,True,1046.9299381401731,0.0,True,1046.9299381401731,OPTIMAL,54,stage_1_parent,1046.9299381401734,0,HGS-F,280,1046.9299381401731,0.0,True,1046.9299381401731,OPTIMAL,54,True,0,72,5151,120,72,144,True,0.0,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,cn-prd-20c-03-V2-LOCATIONS,30.0,1046.9299381401734,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-03-V2-LOCATIONS__seed2,20,25000,79da6ae71260b89b5eb485052c88df59f847dc860f13132b56a294714620d898,False,True,330490621f50ca1a91923e36a2e07f76570d64c4910626d1bed4e556683e8f58
1046.9299381401734,40.606962290999945,2,71.3941881271189,1,1046.9299381401734,39.205940458981786,2,71.3941881271189,1,1046.9299381401734,39.27458108399878,3,71.3941881271189,2,1046.9299381401734,119.27594270801637,2,71.3941881271189,1,True,True,True,True,1046.9299381401715,0.0,True,1046.9299381401715,OPTIMAL,57,stage_1_parent,1046.9299381401734,0,HGS-F,280,1046.9299381401715,0.0,True,1046.9299381401715,OPTIMAL,57,True,0,72,5475,120,72,144,True,0.0,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,cn-prd-20c-03-V2-LOCATIONS,30.0,1046.9299381401734,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-03-V2-LOCATIONS__seed3,20,25000,55e3d146d181ecc728d95df697ecbe5ca7e6ba8b92ddc18dd9ccfd361f3310ff,False,True,4c3c201634ee1a89eb675f0b95d6c3a681a8e0ae631a28a0bca1f613ca7d8793
1046.9299381401734,38.00209250001353,2,71.3941881271189,1,1046.9299381401734,38.04069958400214,2,71.3941881271189,1,1046.9299381401734,37.96562329199514,2,71.3941881271189,1,1046.9299381401734,114.16697874999954,2,71.3941881271189,1,True,True,True,True,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,stage_1_parent,1046.9299381401734,0,HGS-F,280,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,True,0,72,5140,120,72,144,True,0.0,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,cn-prd-20c-03-V2-LOCATIONS,30.0,1046.9299381401734,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-03-V2-LOCATIONS__seed4,20,25000,be62ffc71c66bfd3f8722569d3c8a5ae62758771a46cef7e26fc1d9f5ed32465,False,True,b5b4976e0c87d9446ad74f1e39145aa03c841f18913b8a3261c7a4a56c9701e7
1046.9299381401734,36.92737512500025,2,71.3941881271189,1,1046.9299381401734,37.201323417015374,3,71.3941881271189,2,1046.9299381401734,39.21609529200941,2,71.3941881271189,1,1046.9299381401734,113.51009266701294,3,71.3941881271189,2,True,True,True,True,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,stage_1_parent,1046.9299381401734,0,HGS-F,280,1046.9299381401754,0.0,True,1046.9299381401754,OPTIMAL,54,True,0,72,5091,120,72,144,True,0.0,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,cn-prd-20c-03-V2-LOCATIONS,30.0,1046.9299381401734,prd,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-20c-03-V2-LOCATIONS__seed5,20,25000,84c28d0a01f7d593bb702b62e4b8ae4f2f9c97a8ec81a2b067b30dc6ce00b383,False,True,2f367aca93c43f5b69dc9f9ccc0a10b9bc7cbf9dae117a062c7800bc5c6287d4
1125.4666756178794,48.50479483400704,3,88.92061202498955,2,1125.4666756178794,45.146446583006764,3,88.92061202498955,2,1125.4666756178794,55.64380645903293,3,88.92061202498955,2,1125.4666756178794,149.50334762502462,3,88.92061202498955,2,True,True,True,True,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,stage_1_parent,1125.4666756178794,0,HGS-F,280,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,True,0,72,5333,120,72,144,True,0.0,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,cn-prd-25c-01-V2-LOCATIONS,30.0,1125.4666756178794,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-01-V2-LOCATIONS__seed1,25,25000,c016d2dfab6872d575eacb902246ef17d7b7fc3e7462284cc7eb1180ebd44049,False,True,4bc346266794ba61b7dfa69d0c417d8356410a094c2a41269b2bb931c808e70b
1125.4666756178794,46.94851062601083,2,88.92061202498955,1,1125.4666756178794,53.678246249997756,2,88.92061202498955,1,1125.4666756178794,48.846252875984646,5,88.92061202498955,4,1125.4666756178794,149.6063570829865,2,88.92061202498955,1,True,True,True,True,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,stage_1_parent,1125.4666756178794,0,HGS-F,280,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,True,0,72,5005,120,72,144,True,0.0,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,cn-prd-25c-01-V2-LOCATIONS,30.0,1125.4666756178794,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-01-V2-LOCATIONS__seed2,25,25000,d2a88f2069555aa4c6ca7ffa80eec03069d64052f99546a0b92b5b8d1c7d6545,False,True,cf9215331d2ace78717efe47781aed71707f223313e3a5fe5e3488d5d4681e55
1125.4666756178794,51.635734917013906,4,88.92061202498955,3,1125.4666756178794,46.645217875018716,2,88.92061202498955,1,1125.4666756178794,49.34253854202689,3,88.92061202498955,2,1125.4666756178794,147.8075448339805,2,88.92061202498955,1,True,True,True,True,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,stage_1_parent,1125.4666756178794,0,HGS-F,280,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,42,True,0,72,5025,120,72,144,True,0.0,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,cn-prd-25c-01-V2-LOCATIONS,30.0,1125.4666756178794,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-01-V2-LOCATIONS__seed3,25,25000,2e08f2d2f75fa2f58a6e5092f944aaeaa247ee26e4296df9fc43ebe773f6cec0,False,True,29b56e2a9eef1c1455154bee965d4f856e93b334741ea7928b7ce2c165d51c09
1125.4666756178794,48.08293333198526,4,88.92061202498955,3,1125.4666756178794,46.37353095799335,2,88.92061202498955,1,1125.4666756178794,48.0458812090219,3,88.92061202498955,2,1125.4666756178794,142.62797745899297,2,88.92061202498955,1,True,True,True,True,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,39,stage_1_parent,1125.4666756178794,0,HGS-F,280,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,42,True,0,72,5369,120,72,144,True,0.0,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,cn-prd-25c-01-V2-LOCATIONS,30.0,1125.4666756178794,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-01-V2-LOCATIONS__seed4,25,25000,fba5abc78d64de4fe893df066f8241f0a02c790e554c7d9c993e8213ca2fe357,False,True,31616d868b263eb6edba3310881f1eedfcd8d4debf750260a059f1a8919034c3
1125.4666756178794,48.21065725001972,4,88.92061202498955,3,1125.4666756178794,44.84363337501418,3,88.92061202498955,2,1125.4666756178794,47.764666459028376,3,88.92061202498955,2,1125.4666756178794,140.93352012499236,3,88.92061202498955,2,True,True,True,True,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,42,stage_1_parent,1125.4666756178794,0,HGS-F,280,1125.4666756178792,0.0,True,1125.4666756178792,OPTIMAL,42,True,0,72,5364,120,72,144,True,0.0,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,cn-prd-25c-01-V2-LOCATIONS,30.0,1125.4666756178794,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-01-V2-LOCATIONS__seed5,25,25000,2c10c00509835b42ac0e5ab6bf8657d9afc17a024469408e15fb5f340c73b0d3,False,True,6eef99e4bd13f19063f34452cfb9deea6aae30b62caf434e6a4f106ceed8143a
1272.9961360850173,41.70029829099076,6,81.63917443035356,5,1326.2232063029123,40.49664050000138,3,93.62909669659611,2,1272.9961360850173,42.283059290988604,6,81.63917443035356,5,1272.9961360850173,125.06308562500635,11,81.63917443035356,10,True,True,True,True,1273.1422864209112,0.0,True,1273.1422864209112,OPTIMAL,91,stage_1_parent,1272.9961360850173,0,HGS-F,280,1272.9961360850166,0.0,True,1272.9961360850166,OPTIMAL,122,True,0,72,5279,120,72,144,True,0.14615033589393533,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,cn-prd-25c-02-V2-LOCATIONS,30.0,1273.1422864209112,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,1,two_stage_best_parent,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-02-V2-LOCATIONS__seed1,25,25000,b2448af6239e3f7a43d0255f19b5564177188ec01c82f3728d9774ae739e2ffa,False,True,ab8813c38bc3964f76f9de446d3d6e3784d159740b7f02290973b7fb1f8bcc1d
1272.9961360850173,42.321892375010066,5,81.63917443035356,4,1326.2232063029123,39.8206557079684,3,93.62909669659611,2,1272.9961360850173,41.84990508298506,5,81.63917443035356,4,1272.9961360850173,124.319832166977,6,81.63917443035356,5,True,True,True,True,1272.996136085017,0.0,True,1272.996136085017,OPTIMAL,92,stage_1_parent,1272.9961360850173,0,HGS-F,280,1272.9961360850405,0.0,True,1272.9961360850405,OPTIMAL,106,True,0,72,5226,120,72,144,True,0.0,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,cn-prd-25c-02-V2-LOCATIONS,30.0,1272.9961360850173,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-02-V2-LOCATIONS__seed2,25,25000,a399efc0e1265277381334ad90c741f03522739ba16453ee47960018b752bfff,False,True,344f7927a71915413c325c771d9f7e566cc97ce5b02cb173c9508715b3d88dfd
1272.9961360850173,42.274829666974256,7,81.63917443035356,6,1326.2232063029123,40.604127208993305,3,93.62909669659611,2,1273.0746196978207,41.73543299996527,6,81.12297077360338,5,1272.9961360850173,125.08620770799462,9,81.63917443035356,8,True,True,True,True,1273.0746196978207,0.0,True,1273.0746196978207,OPTIMAL,90,stage_1_parent,1272.9961360850173,0,HGS-F,280,1272.9961360850116,0.0,True,1272.9961360850116,OPTIMAL,120,True,0,72,5233,120,72,144,True,0.07848361280343852,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,cn-prd-25c-02-V2-LOCATIONS,30.0,1273.0746196978207,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,3,two_stage_best_parent,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-02-V2-LOCATIONS__seed3,25,25000,7b8e29eb6adf1b3c618e42afb181dc69de2c4b3b39c0744bf73656455903d78f,False,True,1ddccb83154a5adbee009dec5641c7a34460a42b002c623e02d8d1405ccdbaa5
1272.9961360850173,41.94850833399687,6,81.63917443035356,5,1326.2232063029123,40.57602195898653,3,93.62909669659611,2,1272.9961360850173,41.47436500000185,4,81.63917443035356,3,1272.9961360850173,124.31351216702024,8,81.63917443035356,7,True,True,True,True,1272.9961360850173,0.0,True,1272.9961360850173,OPTIMAL,91,stage_1_parent,1272.9961360850173,0,HGS-F,280,1272.9961360850175,0.0,True,1272.9961360850175,OPTIMAL,109,True,0,72,5118,120,72,144,True,0.0,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,cn-prd-25c-02-V2-LOCATIONS,30.0,1272.9961360850173,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-02-V2-LOCATIONS__seed4,25,25000,9e0decaa90ece72a7e58a06ec8cfec01439b56dc74b78e1ed1886e1c7e9d1205,False,True,1ff442764fc72e2668e28a8570624f8c307ed6c9a828e5ef75e2a347f118cd1f
1272.9961360850173,42.00568441601354,6,81.63917443035356,5,1326.2232063029123,40.548296207998646,3,93.62909669659611,2,1272.9961360850173,42.14937408300466,6,81.63917443035356,5,1272.9961360850173,125.21857116700266,8,81.63917443035356,7,True,True,True,True,1273.074619697671,0.0,True,1273.074619697671,OPTIMAL,96,stage_1_parent,1272.9961360850173,0,HGS-F,280,1272.9961360848317,0.0,True,1272.9961360848317,OPTIMAL,113,True,0,72,5306,120,72,144,True,0.07848361280343852,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,cn-prd-25c-02-V2-LOCATIONS,30.0,1273.0746196978207,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,5,two_stage_best_parent,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-02-V2-LOCATIONS__seed5,25,25000,73119b7da35c8d981629ef681831293c95c51d4a8ae382e9d13176369fcd7200,False,True,14da809f4f8df84d2d4362dec6b7ee4d4b9908d61aa17f4a446d728109436b6f
1140.5569045915854,35.924382792029064,4,91.66293097360156,3,1140.5569045915854,34.16102762398077,2,91.66293097360156,1,1140.5569045915854,34.24960716700298,3,91.66293097360156,2,1140.5569045915854,104.44928600001731,2,91.66293097360156,1,True,True,True,True,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,34,stage_1_parent,1140.5569045915854,0,HGS-F,280,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,40,True,0,72,5390,120,72,144,True,0.0,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,cn-prd-25c-03-V2-LOCATIONS,30.0,1140.5569045915854,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-03-V2-LOCATIONS__seed1,25,25000,5feb6e25368963826b54907cb245ab3072af94a6ee793e9af829ba618bb5048d,False,True,785506379011726324b4c51516c33af43fae009fab3871fddb823d892450aef7
1140.5569045915854,34.59056729200529,3,91.66293097360156,2,1140.5569045915854,34.78221662496799,3,91.66293097360156,2,1140.5569045915854,35.00196308302111,4,91.66293097360156,3,1140.5569045915854,104.48670600002515,3,91.66293097360156,2,True,True,True,True,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,35,stage_1_parent,1140.5569045915854,0,HGS-F,280,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,45,True,0,72,5082,120,72,144,True,0.0,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,cn-prd-25c-03-V2-LOCATIONS,30.0,1140.5569045915854,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,2,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-03-V2-LOCATIONS__seed2,25,25000,df630a2c5081b7325367ab420aec7fa7b6d88c249045e2e50ed1539cbb84887f,False,True,37465c8c270b933a92b3ca746e569527ee586cad77b98436fc9b684b222dc12d
1140.5569045915854,35.80042391602183,4,91.66293097360156,3,1140.5569045915854,33.901667833008105,3,91.66293097360156,2,1140.5569045915854,33.780153916974086,4,91.66293097360156,3,1140.5569045915854,103.61150087500573,3,91.66293097360156,2,True,True,True,True,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,34,stage_1_parent,1140.5569045915854,0,HGS-F,280,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,38,True,0,72,5169,120,72,144,True,0.0,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,cn-prd-25c-03-V2-LOCATIONS,30.0,1140.5569045915854,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,3,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-03-V2-LOCATIONS__seed3,25,25000,569f19205ae117235c812381a01a63af162e6cb7eaa91122cde101f51c46a368,False,True,1fdb51b21d26b444894a1eb13800855ab5eac079c7b84358b1523eee6f4713a2
1140.5569045915854,36.29168245798792,3,91.66293097360156,2,1140.5569045915854,35.30151516600745,3,91.66293097360156,2,1140.5569045915854,35.35410616599256,4,91.66293097360156,3,1140.5569045915854,107.06823445798364,3,91.66293097360156,2,True,True,True,True,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,33,stage_1_parent,1140.5569045915854,0,HGS-F,280,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,44,True,0,72,5597,120,72,144,True,0.0,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,cn-prd-25c-03-V2-LOCATIONS,30.0,1140.5569045915854,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,4,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-03-V2-LOCATIONS__seed4,25,25000,edf35db0fc9df733b255f9dce17abd312ddd4fe2964a2ae1b85fb4d475f786b7,False,True,1de069c37023501ea04c6831238856a98f361fa49f4fbfbf83f54be3a986c658
1140.5569045915854,34.8607253759983,3,91.66293097360156,2,1140.5569045915854,34.44856966598309,3,91.66293097360156,2,1140.5569045915854,35.718622999993386,3,91.66293097360156,2,1140.5569045915854,105.1629927920003,3,91.66293097360156,2,True,True,True,True,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,35,stage_1_parent,1140.5569045915854,0,HGS-F,280,1140.5569045915854,0.0,True,1140.5569045915854,OPTIMAL,44,True,0,72,5223,120,72,144,True,0.0,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,cn-prd-25c-03-V2-LOCATIONS,30.0,1140.5569045915854,prd,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,0.0,280,5,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-25c-03-V2-LOCATIONS__seed5,25,25000,a43f0a345118c48163238d73b5db6b7548a6f33b421287416c0a0e738daa3f68,False,True,e7c5404d487e4eafc689af88011f2f63af11aec2d34025cdfac148263935f4dc
2393.8185755222853,94.85446020797826,3,167.54789903952434,2,2468.13821350964,89.27395250101108,4,185.07252979509838,3,2393.8185755222853,93.2272829169815,6,167.54789903952434,5,2393.8185755222853,278.14998895899043,6,167.54789903952434,5,True,True,True,True,2393.818575522286,0.0,True,2393.818575522286,OPTIMAL,85,stage_1_parent,2393.8185755222853,0,HGS-F,280,2393.818575522277,0.0,True,2393.818575522277,OPTIMAL,113,True,0,72,5328,120,72,144,True,0.0,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,cn-prd-50c-01-V2-LOCATIONS,30.0,2393.8185755222853,prd,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,0.0,280,1,protected_stage_1,5000,20000,PASS,D6-E2-STAGED__cn-prd-50c-01-V2-LOCATIONS__seed1,50,25000,4bf4b688e201fc923454faca5cd5ae0fb2fec9708a8d006070c93eb24331d2ea,False,True,61c302197e86a633bf8aa56f4ad1f5737f344feaa012706326c2fd16d517a037
