instance_id,seed,contractor,standalone_profit_cny,shapley_profit_cny,nucleolus_profit_cny,nucleolus_cost_share_cny,nucleolus_gain_over_standalone_cny,nucleolus_minus_shapley_cny
cn-prd-200c-01-V2-LOCATIONS,8,D_guangzhou,26860.049067068154,28203.817608893754,28224.933699933594,3963.5663000664063,1364.88463286544,21.116091039839375
cn-prd-200c-01-V2-LOCATIONS,8,D_shenzhen,28860.665223162992,30440.215690808876,30719.675033925894,3343.8249660741058,1859.009810762902,279.45934311701785
cn-prd-200c-01-V2-LOCATIONS,9,D_dongguan,6811.025385040664,7342.0320753439755,7204.637952823269,1234.3620471767308,393.61256778260486,-137.39412252070633
cn-prd-200c-01-V2-LOCATIONS,9,D_foshan,6044.001115679948,6697.234163809931,6566.716858259658,826.7831417403422,522.7157425797095,-130.5173055502728
cn-prd-200c-01-V2-LOCATIONS,9,D_guangzhou,26987.73092338413,28337.682803564894,28401.846357819242,3786.6536421807577,1414.1154344351125,64.16355425434813
cn-prd-200c-01-V2-LOCATIONS,9,D_shenzhen,28861.425134694542,30433.827290415167,30637.575164231795,3425.9248357682045,1776.1500295372534,203.74787381662827
cn-prd-200c-01-V2-LOCATIONS,10,D_dongguan,6811.025385040664,7331.160417762926,7221.138055754199,1217.8619442458012,410.1126707135345,-110.02236200872721
cn-prd-200c-01-V2-LOCATIONS,10,D_foshan,6044.001115679948,6693.752649289611,6573.11574722122,820.3842527787801,529.1146315412716,-120.63690206839146
cn-prd-200c-01-V2-LOCATIONS,10,D_guangzhou,27090.439740480317,28351.108539146455,28339.18339639166,3849.3166036083385,1248.7436559113448,-11.925142754793342
cn-prd-200c-01-V2-LOCATIONS,10,D_shenzhen,28861.69332368933,30439.558929849605,30682.14333668151,3381.356663318489,1820.4500129921798,242.58440683190565
cn-prd-200c-02-V2-LOCATIONS,1,D_dongguan,7196.2899378185575,7663.494252428215,7468.270114229468,1177.7298857705318,271.98017641091064,-195.2241381987469
cn-prd-200c-02-V2-LOCATIONS,1,D_foshan,7234.483774373214,7821.990842661009,7645.860091372992,998.6399086270076,411.3763169997783,-176.13075128801665
cn-prd-200c-02-V2-LOCATIONS,1,D_guangzhou,27146.264974119607,28371.775385480298,28411.128464516987,3777.371535483013,1264.8634903973798,39.35307903668945
cn-prd-200c-02-V2-LOCATIONS,1,D_shenzhen,28909.053250974757,30636.914658243888,30968.916468693973,3508.583531306027,2059.8632177192158,332.00181045008503
cn-prd-200c-02-V2-LOCATIONS,2,D_dongguan,7192.57450910476,7747.506622507817,7601.065602370155,1044.934397629845,408.49109326539474,-146.44102013766224
cn-prd-200c-02-V2-LOCATIONS,2,D_foshan,7234.483774373214,7926.60842371353,7777.524491914177,866.9755080858231,543.0407175409628,-149.0839317993532
