active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,621.371321439464,multidepot,0,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-15c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,13.948996833998535,0,0,16000,1147.0358901367345,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc280,280kWh same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.005224015851126751}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 9.037500058184378e-05}, ""destroy:random_customer_removal"": {""count"": 2180.0, ""seconds"": 0.07369298589037498}, ""destroy:route_segment_removal"": {""count"": 2319.0, ""seconds"": 0.06429510096131708}, ""destroy:shaw_related_removal"": {""count"": 6284.0, ""seconds"": 0.5473485678958241}, ""destroy:vehicle_type_swap"": {""count"": 1449.0, ""seconds"": 0.12784750907303533}, ""destroy:whole_route_removal"": {""count"": 2255.0, ""seconds"": 0.04320047809233074}, ""destroy:worst_customer_removal"": {""count"": 1449.0, ""seconds"": 0.041634938042989234}, ""final_check"": {""count"": 1.0, ""seconds"": 4.324999827076681e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.3396207990736002}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00011241700121900067}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001357080000161659}, ""local_search"": {""count"": 376.0, ""seconds"": 0.0004437159368535504}, ""repair:greedy_insert_repair"": {""count"": 3627.0, ""seconds"": 2.5824381149868714}, ""repair:regret2_insert_repair"": {""count"": 3769.0, ""seconds"": 2.24518739893756}, ""repair:regret3_insert_repair"": {""count"": 8540.0, ""seconds"": 6.307003236084711}, ""repair_full_check"": {""count"": 19822.0, ""seconds"": 1.3242137116940285}, ""route_model_cost"": {""count"": 3481.0, ""seconds"": 0.06966489011028898}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.008472375986457337}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.006592790025024442}}",0,True,False,0.0,,
{},11292,LNS,280.0,6608.239546640648,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,905.6227404590027,1,1,16000,12.468768169709168,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc280,280kWh same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8394,alns_e2_throughput,280.0,6608.239546640648,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,907.3348573750009,1,1,16000,9.251270279954388,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc280,280kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 8360.0, ""seconds"": 0.002266503081045812}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00047375000212923624}, ""destroy:random_customer_removal"": {""count"": 1395.0, ""seconds"": 0.4926092300665914}, ""destroy:route_segment_removal"": {""count"": 1392.0, ""seconds"": 0.6258064259054663}, ""destroy:shaw_related_removal"": {""count"": 1394.0, ""seconds"": 46.44207787400228}, ""destroy:vehicle_type_swap"": {""count"": 1392.0, ""seconds"": 5.363600710083119}, ""destroy:whole_route_removal"": {""count"": 1392.0, ""seconds"": 0.5802855520305457}, ""destroy:worst_customer_removal"": {""count"": 1395.0, ""seconds"": 0.595153947982908}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006785000005038455}, ""full_candidate_score"": {""count"": 8360.0, ""seconds"": 9.603074024023954}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005592499983322341}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011909579989151098}, ""repair:greedy_insert_repair"": {""count"": 2787.0, ""seconds"": 276.0249465630732}, ""repair:regret2_insert_repair"": {""count"": 2787.0, ""seconds"": 292.98679901798823}, ""repair:regret3_insert_repair"": {""count"": 2786.0, ""seconds"": 276.01094127496253}, ""repair_full_check"": {""count"": 16720.0, ""seconds"": 13.195272947170452}, ""repair_solution_score"": {""count"": 3362.0, ""seconds"": 1.5832649068433966}, ""route_model_cost"": {""count"": 1645670.0, ""seconds"": 42.44346268690788}, ""scan_build"": {""count"": 34.0, ""seconds"": 0.08445354301147745}, ""scan_score"": {""count"": 34.0, ""seconds"": 0.0366519589915697}}",0,False,False,0.034482758620689655,,
{},16000,LNS,280.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-20c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,88.89800133400058,1,1,16000,179.98154919013373,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc280,280kWh same wall-clock,1,20,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,23.877384082999924,1,1,16000,670.0901549509178,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc280,280kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003722824327269336}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.962499901419505e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13561514806133346}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1184825559030287}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.5210901220161759}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 1.4996649650092877}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.094100722039002}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12272982706053881}, ""final_check"": {""count"": 1.0, ""seconds"": 9.766699804458767e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5608737176444265}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010137500066775829}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00021787500008940697}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.41176766200806}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.357578743791237}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.599382014948787}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.5681694672312005}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.3445187850120419}, ""route_model_cost"": {""count"": 9852.0, ""seconds"": 0.19456623197038425}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010835294000571594}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.007831168997654459}}",0,False,False,0.2,,
{},16000,LNS,280.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,134.41506737500094,1,1,16000,119.0342743002318,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc280,280kWh same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,33.20159212500221,1,1,16000,481.90460083241976,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc280,280kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004022956400149269}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.695800013607368e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.15399089795755572}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.128142636094708}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.7050365070281259}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.425632641057746}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.10266575388959609}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13857368197932374}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010299999848939478}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.8776345510013925}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010449999899719842}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0002324169981875457}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.284143502925872}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 9.01465486907182}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.167762492888869}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.92506795967347}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.5819000061092083}, ""route_model_cost"": {""count"": 21848.0, ""seconds"": 0.5102081079130585}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.013726753975788597}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009108624013606459}}",0,False,False,0.2,,
{},16000,LNS,280.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,237.9161314169978,1,1,16000,67.25058912443667,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc280,280kWh same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,79.22537658299916,1,1,16000,201.95549317759145,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc280,280kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0037709239841206}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013604199921246618}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23206525501882425}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.2231124790450849}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.8554662620445015}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.32755704401643}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.19027462896337966}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23673589989266475}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001703750021988526}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.847768599087431}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017466699864598922}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00035804199796984904}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 22.192887828827224}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 22.33228206086642}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 23.082757577820303}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.372210388552048}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.388027908924414}, ""route_model_cost"": {""count"": 143678.0, ""seconds"": 3.17143442417364}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.027810711992060533}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.016734044991608243}}",0,False,False,0.1111111111111111,,
{},16000,LNS,280.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,361.76817262499753,1,1,16000,44.22721845292155,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc280,280kWh same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,153.73073133399885,1,1,16000,104.07808420060164,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc280,280kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004030340180179337}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000194958000065526}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.32334287303092424}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3397486540416139}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.159921200098324}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.190592045080848}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.29774930001804023}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3582163720857352}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024283300081151538}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 6.987311588753073}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00023874999897088856}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00047525000263703987}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 45.147306920025585}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 46.41944510301255}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 46.90098839989878}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.321732988071744}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.1767814771446865}, ""route_model_cost"": {""count"": 347951.0, ""seconds"": 7.656402729167894}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04335546000220347}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02470137400086969}}",0,False,False,0.07692307692307693,,
{},16000,LNS,280.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,535.1719529580005,1,1,16000,29.89693296063977,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,254.84597995900185,1,1,16000,62.78301899278139,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004039821949845646}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024516699704690836}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4064809319206688}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4467802430226584}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.875312010877678}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.713138681854616}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3983613279378915}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4588149469200289}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00030670799969811924}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.853806552117021}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002956669995910488}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005899999996472616}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 71.15238166200652}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 77.25426015209086}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 75.47088461392923}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.058914456312777}, ""repair_solution_score"": {""count"": 13316.0, ""seconds"": 3.285951261055743}, ""route_model_cost"": {""count"": 289332.0, ""seconds"": 7.228441242787085}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06985987399093574}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.0451915440025914}}",0,False,False,0.06666666666666667,,
{},16000,LNS,280.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc280/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,855.0393516249969,1,1,16000,18.712589040015644,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc280,280kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
