active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,timings,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5837.2779895912845,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__alns_e2_throughput__seed3.csv,20,155.024574665993,14,16000,103.20944298329911,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,3,OK,"{""acceptance"": {""count"": 15943.0, ""seconds"": 0.051463378680637106}, ""checkpoint_model_cost"": {""count"": 52.0, ""seconds"": 0.019434079993516207}, ""destroy:random_customer_removal"": {""count"": 1858.0, ""seconds"": 0.5857498534896877}, ""destroy:route_segment_removal"": {""count"": 13766.0, ""seconds"": 5.227830569783691}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.0649825009459164}, ""destroy:vehicle_type_swap"": {""count"": 278.0, ""seconds"": 2.2204429079720285}, ""destroy:whole_route_removal"": {""count"": 29.0, ""seconds"": 0.010282665956765413}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.002039417013293132}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0010796250135172158}, ""full_candidate_score"": {""count"": 15943.0, ""seconds"": 22.95363292476395}, ""history_model_cost"": {""count"": 53.0, ""seconds"": 0.02007687502191402}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0007833340205252171}, ""local_search"": {""count"": 9293.0, ""seconds"": 0.011663623939966783}, ""repair:greedy_insert_repair"": {""count"": 2062.0, ""seconds"": 96.60206643474521}, ""repair:regret2_insert_repair"": {""count"": 13871.0, ""seconds"": 45.889594595035305}, ""repair:regret3_insert_repair"": {""count"": 10.0, ""seconds"": 0.456230124051217}, ""repair_full_check"": {""count"": 16233.0, ""seconds"": 17.386717800662154}, ""repair_solution_score"": {""count"": 3673.0, ""seconds"": 1.380032279266743}, ""route_model_cost"": {""count"": 25673.0, ""seconds"": 0.5390092931338586}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.04790741589386016}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.0402719619742129}}",0,,
{},9215,LNS,5683.782201001784,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__LNS__seed4.csv,31,300.0225915000192,0,16000,30.71435372225765,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,4,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5754.1917877753085,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__alns_e2_throughput__seed4.csv,19,139.51727820798988,14,16000,114.68113631164367,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,4,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.07550772925605997}, ""checkpoint_model_cost"": {""count"": 51.0, ""seconds"": 0.019288667885120958}, ""destroy:random_customer_removal"": {""count"": 1244.0, ""seconds"": 0.3948199004807975}, ""destroy:route_segment_removal"": {""count"": 3.0, ""seconds"": 0.0010980819643009454}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.030055875016842037}, ""destroy:vehicle_type_swap"": {""count"": 158.0, ""seconds"": 1.3436113259813283}, ""destroy:whole_route_removal"": {""count"": 14527.0, ""seconds"": 5.308005058555864}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0009470420191064477}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0011157080007251352}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 21.57167514055618}, ""history_model_cost"": {""count"": 52.0, ""seconds"": 0.020840997953200713}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0007796249992679805}, ""local_search"": {""count"": 15459.0, ""seconds"": 0.020367047080071643}, ""repair:greedy_insert_repair"": {""count"": 161.0, ""seconds"": 0.5528256694087759}, ""repair:regret2_insert_repair"": {""count"": 15771.0, ""seconds"": 127.25514622908668}, ""repair:regret3_insert_repair"": {""count"": 6.0, ""seconds"": 0.1457471240137238}, ""repair_full_check"": {""count"": 19152.0, ""seconds"": 19.677094751998084}, ""repair_solution_score"": {""count"": 2132.0, ""seconds"": 0.7936935191974044}, ""route_model_cost"": {""count"": 25760.0, ""seconds"": 0.5476352336991113}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.057441374025074765}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.05305629500071518}}",0,,
{},9286,LNS,5657.585255593724,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__LNS__seed5.csv,31,300.00368700001854,0,16000,30.952952921540014,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,5,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5723.3396665975815,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__alns_e2_throughput__seed5.csv,20,227.32328445801977,13,16000,70.38434288923338,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,5,OK,"{""acceptance"": {""count"": 15944.0, ""seconds"": 0.06219391242484562}, ""checkpoint_model_cost"": {""count"": 79.0, ""seconds"": 0.028492416924564168}, ""destroy:random_customer_removal"": {""count"": 3397.0, ""seconds"": 1.0365756202372722}, ""destroy:route_segment_removal"": {""count"": 12318.0, ""seconds"": 4.610941901162732}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.06043529199087061}, ""destroy:vehicle_type_swap"": {""count"": 211.0, ""seconds"": 1.6678626249486115}, ""destroy:whole_route_removal"": {""count"": 6.0, ""seconds"": 0.00205329098389484}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.0019037080055568367}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0010234170185867697}, ""full_candidate_score"": {""count"": 15944.0, ""seconds"": 21.716576169390464}, ""history_model_cost"": {""count"": 80.0, ""seconds"": 0.028882289916509762}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0007661669806111604}, ""local_search"": {""count"": 10145.0, ""seconds"": 0.01290507716475986}, ""repair:greedy_insert_repair"": {""count"": 1208.0, ""seconds"": 62.96329397673253}, ""repair:regret2_insert_repair"": {""count"": 12529.0, ""seconds"": 35.03909099078737}, ""repair:regret3_insert_repair"": {""count"": 2207.0, ""seconds"": 117.53196135879261}, ""repair_full_check"": {""count"": 16849.0, ""seconds"": 17.056917059322586}, ""repair_solution_score"": {""count"": 2867.0, ""seconds"": 1.032519749191124}, ""route_model_cost"": {""count"": 39819.0, ""seconds"": 0.8502443358011078}, ""scan_build"": {""count"": 56.0, ""seconds"": 0.04721983493072912}, ""scan_score"": {""count"": 56.0, ""seconds"": 0.03949058282887563}}",0,,
{},6998,LNS,10901.789460157659,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,,66,915.0055167499813,0,16000,7.648041319855947,Worker exceeded runtime cap plus hard-timeout grace; returned last feasible checkpoint.,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,66,900.0,1,HALT_HARD_TIMEOUT_WITH_INCUMBENT,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,10965.632232565687,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-200c-01__alns_e2_throughput__seed1.csv,27,634.9064009170106,44,16000,25.200564960269443,,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,71,900.0,1,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.09275025190436281}, ""checkpoint_model_cost"": {""count"": 57.0, ""seconds"": 0.04292766790604219}, ""destroy:random_customer_removal"": {""count"": 1225.0, ""seconds"": 1.2657303985615727}, ""destroy:route_segment_removal"": {""count"": 9.0, ""seconds"": 0.012248166050994769}, ""destroy:shaw_related_removal"": {""count"": 9.0, ""seconds"": 0.6871713760483544}, ""destroy:vehicle_type_swap"": {""count"": 1247.0, ""seconds"": 31.186918330873596}, ""destroy:whole_route_removal"": {""count"": 13439.0, ""seconds"": 18.795961924945004}, ""destroy:worst_customer_removal"": {""count"": 9.0, ""seconds"": 0.009777542087249458}, ""final_check"": {""count"": 1.0, ""seconds"": 0.003927167010260746}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 63.14479710609885}, ""history_model_cost"": {""count"": 57.0, ""seconds"": 0.04325170905212872}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.001627375022508204}, ""local_search"": {""count"": 15734.0, ""seconds"": 0.020157340361038223}, ""repair:greedy_insert_repair"": {""count"": 1263.0, ""seconds"": 17.096180372900562}, ""repair:regret2_insert_repair"": {""count"": 1227.0, ""seconds"": 425.51786170428386}, ""repair:regret3_insert_repair"": {""count"": 13448.0, ""seconds"": 133.68593130400404}, ""repair_full_check"": {""count"": 20034.0, ""seconds"": 67.98741687063011}, ""repair_solution_score"": {""count"": 18595.0, ""seconds"": 15.226575895445421}, ""route_model_cost"": {""count"": 82537.0, ""seconds"": 2.237464211182669}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.13473487191367894}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.10060545805026777}}",0,,
{},3956,LNS,10859.459953407786,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,,66,915.007560958009,0,16000,4.323461541517848,Worker exceeded runtime cap plus hard-timeout grace; returned last feasible checkpoint.,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,66,900.0,2,HALT_HARD_TIMEOUT_WITH_INCUMBENT,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,10784.072521523158,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-200c-01__alns_e2_throughput__seed2.csv,29,585.6417897499923,40,16000,27.32045472169997,,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,69,900.0,2,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.07905890146503225}, ""checkpoint_model_cost"": {""count"": 68.0, ""seconds"": 0.0505277072370518}, ""destroy:random_customer_removal"": {""count"": 1447.0, ""seconds"": 1.415736413851846}, ""destroy:route_segment_removal"": {""count"": 12627.0, ""seconds"": 17.428053212643135}, ""destroy:shaw_related_removal"": {""count"": 15.0, ""seconds"": 1.0984913750435226}, ""destroy:vehicle_type_swap"": {""count"": 1620.0, ""seconds"": 35.52231440943433}, ""destroy:whole_route_removal"": {""count"": 216.0, ""seconds"": 0.2853256191883702}, ""destroy:worst_customer_removal"": {""count"": 15.0, ""seconds"": 0.01570579400868155}, ""final_check"": {""count"": 1.0, ""seconds"": 0.003703833994222805}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 64.88580638499116}, ""history_model_cost"": {""count"": 68.0, ""seconds"": 0.05113749296288006}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016636659856885672}, ""local_search"": {""count"": 12048.0, ""seconds"": 0.016792292561149225}, ""repair:greedy_insert_repair"": {""count"": 1711.0, ""seconds"": 17.689866793662077}, ""repair:regret2_insert_repair"": {""count"": 40.0, ""seconds"": 4.805947915854631}, ""repair:regret3_insert_repair"": {""count"": 14189.0, ""seconds"": 500.8269914739067}, ""repair_full_check"": {""count"": 18241.0, ""seconds"": 61.70799817267107}, ""repair_solution_score"": {""count"": 23694.0, ""seconds"": 18.7623544393864}, ""route_model_cost"": {""count"": 73216.0, ""seconds"": 1.8477222510555293}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.13019104389240965}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.09860229311743751}}",0,,
{},6986,LNS,10859.638502523741,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,,66,915.0072125000006,0,16000,7.634912495293577,Worker exceeded runtime cap plus hard-timeout grace; returned last feasible checkpoint.,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,66,900.0,3,HALT_HARD_TIMEOUT_WITH_INCUMBENT,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,10970.672040395411,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-200c-01__alns_e2_throughput__seed3.csv,28,525.0350637910014,43,16000,30.474155163033178,,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,71,900.0,3,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.16353203711332753}, ""checkpoint_model_cost"": {""count"": 76.0, ""seconds"": 0.05643654489540495}, ""destroy:random_customer_removal"": {""count"": 1132.0, ""seconds"": 1.1716815087129362}, ""destroy:route_segment_removal"": {""count"": 14178.0, ""seconds"": 21.333610444737133}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.45702333204098977}, ""destroy:vehicle_type_swap"": {""count"": 612.0, ""seconds"": 15.350799332372844}, ""destroy:whole_route_removal"": {""count"": 6.0, ""seconds"": 0.007897667033830658}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.006233207008335739}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0039109159843064845}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 70.99510582876974}, ""history_model_cost"": {""count"": 76.0, ""seconds"": 0.058610960870282724}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016237079980783165}, ""local_search"": {""count"": 11533.0, ""seconds"": 0.02356048973160796}, ""repair:greedy_insert_repair"": {""count"": 14790.0, ""seconds"": 137.51447119758814}, ""repair:regret2_insert_repair"": {""count"": 1138.0, ""seconds"": 340.03691419484676}, ""repair:regret3_insert_repair"": {""count"": 12.0, ""seconds"": 1.6546866680437233}, ""repair_full_check"": {""count"": 17595.0, ""seconds"": 64.93270259155543}, ""repair_solution_score"": {""count"": 8794.0, ""seconds"": 7.302131420845399}, ""route_model_cost"": {""count"": 73999.0, ""seconds"": 1.8453629673167598}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.132165664981585}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.09827708610100672}}",0,,
{},8697,LNS,10882.166706644044,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,,66,915.0082133749966,0,16000,9.50483271392857,Worker exceeded runtime cap plus hard-timeout grace; returned last feasible checkpoint.,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,66,900.0,4,HALT_HARD_TIMEOUT_WITH_INCUMBENT,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,10959.758698124733,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-200c-01__alns_e2_throughput__seed4.csv,26,503.30810966700665,45,16000,31.789672553827415,,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,71,900.0,4,OK,"{""acceptance"": {""count"": 15947.0, ""seconds"": 0.20986471718060784}, ""checkpoint_model_cost"": {""count"": 82.0, ""seconds"": 0.06423583411378786}, ""destroy:random_customer_removal"": {""count"": 886.0, ""seconds"": 0.9279161151498556}, ""destroy:route_segment_removal"": {""count"": 11998.0, ""seconds"": 18.685590408334974}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.23235304100671783}, ""destroy:vehicle_type_swap"": {""count"": 471.0, ""seconds"": 13.208072707755491}, ""destroy:whole_route_removal"": {""count"": 2586.0, ""seconds"": 3.822794270061422}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0026053320325445384}, ""final_check"": {""count"": 1.0, ""seconds"": 0.004073332995176315}, ""full_candidate_score"": {""count"": 15947.0, ""seconds"": 74.46998066827655}, ""history_model_cost"": {""count"": 82.0, ""seconds"": 0.0666313229012303}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.001662541995756328}, ""local_search"": {""count"": 12588.0, ""seconds"": 0.029046904674032703}, ""repair:greedy_insert_repair"": {""count"": 6227.0, ""seconds"": 63.03455412594485}, ""repair:regret2_insert_repair"": {""count"": 899.0, ""seconds"": 306.9368086986651}, ""repair:regret3_insert_repair"": {""count"": 8821.0, ""seconds"": 87.76836313676904}, ""repair_full_check"": {""count"": 17696.0, ""seconds"": 68.7997979306092}, ""repair_solution_score"": {""count"": 6785.0, ""seconds"": 5.868682598636951}, ""route_model_cost"": {""count"": 64084.0, ""seconds"": 1.7688016220345162}, ""scan_build"": {""count"": 53.0, ""seconds"": 0.11858608591137454}, ""scan_score"": {""count"": 53.0, ""seconds"": 0.08739054395118728}}",0,,
{},5880,LNS,10839.920851762123,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,,66,915.0077578329947,0,16000,6.426175023833192,Worker exceeded runtime cap plus hard-timeout grace; returned last feasible checkpoint.,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,66,900.0,5,HALT_HARD_TIMEOUT_WITH_INCUMBENT,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,10665.258482761232,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-200c-01__alns_e2_throughput__seed5.csv,24,711.6385559170158,45,16000,22.48332368583155,,True,OK,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,69,900.0,5,OK,"{""acceptance"": {""count"": 15942.0, ""seconds"": 0.09501923946663737}, ""checkpoint_model_cost"": {""count"": 81.0, ""seconds"": 0.06039086802047677}, ""destroy:random_customer_removal"": {""count"": 1625.0, ""seconds"": 1.6648055990808643}, ""destroy:route_segment_removal"": {""count"": 13200.0, ""seconds"": 19.820534555852646}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.45123699895339087}, ""destroy:vehicle_type_swap"": {""count"": 1088.0, ""seconds"": 26.68071867438266}, ""destroy:whole_route_removal"": {""count"": 17.0, ""seconds"": 0.02319345998694189}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.00625808400218375}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0040825420001056045}, ""full_candidate_score"": {""count"": 15942.0, ""seconds"": 70.71062984815217}, ""history_model_cost"": {""count"": 81.0, ""seconds"": 0.060810329800006}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016521249781362712}, ""local_search"": {""count"": 12253.0, ""seconds"": 0.01781979636871256}, ""repair:greedy_insert_repair"": {""count"": 1061.0, ""seconds"": 11.8172703840537}, ""repair:regret2_insert_repair"": {""count"": 56.0, ""seconds"": 3.231750496895984}, ""repair:regret3_insert_repair"": {""count"": 14825.0, ""seconds"": 640.2837959357712}, ""repair_full_check"": {""count"": 18341.0, ""seconds"": 68.43273759583826}, ""repair_solution_score"": {""count"": 16007.0, ""seconds"": 13.34413886204129}, ""route_model_cost"": {""count"": 76483.0, ""seconds"": 2.019399714336032}, ""scan_build"": {""count"": 58.0, ""seconds"": 0.13042632708675228}, ""scan_score"": {""count"": 58.0, ""seconds"": 0.09443133708555251}}",0,,
