aware_minus_blind_charging_action_changes,aware_minus_blind_cost_cny,aware_minus_blind_distance_m,aware_minus_blind_emissions_kg,aware_minus_blind_remaining_charging_window_minutes,aware_minus_blind_route_arc_changes,aware_minus_blind_used_cv,aware_minus_blind_used_ev,aware_minus_blind_vehicle_count,aware_minus_blind_vehicle_type_customer_changes,aware_solution_sha256,blind_solution_sha256,event_ids,policy,same_frozen_state,stage,state_sha256_aware,state_sha256_blind,stream_seed,trigger_second
0,0.0,0.0,0.0,0,0,0,0,0,0,5ca860f587033b46c09e170ac656445c44e0c1d6579cc06ce393906a4c1098ee,5ca860f587033b46c09e170ac656445c44e0c1d6579cc06ce393906a4c1098ee,ADD_004_C024,per_order,True,6,ecfd3825ae2169085196b2069a7d46611f07b613f96d7a4e4afab6cac11fb0aa,ecfd3825ae2169085196b2069a7d46611f07b613f96d7a4e4afab6cac11fb0aa,3,27638.33355856911
0,0.0,0.0,0.0,0,0,0,0,0,0,3a28d2518c7d3bb0456179ca07136885d6ee9881ef16f7bbfb8203b5172e93ed,3a28d2518c7d3bb0456179ca07136885d6ee9881ef16f7bbfb8203b5172e93ed,ADD_018_C080,per_order,True,7,41cf9e996e9f7ebb4c847303e3bdd786862e93a84c5516e1b7e7cfa1115487f2,41cf9e996e9f7ebb4c847303e3bdd786862e93a84c5516e1b7e7cfa1115487f2,3,30304.82452914046
0,0.0,0.0,0.0,0,0,0,0,0,0,1ca13c8f57c92550ed6d1212e5858f6e77da8e896c2f47bd3e567c1961a8842e,1ca13c8f57c92550ed6d1212e5858f6e77da8e896c2f47bd3e567c1961a8842e,ADD_013_C065,per_order,True,8,55d87d6195aa04c7f96670a1851f5de89051eb95f4326d218e1fac8cb62c3c78,55d87d6195aa04c7f96670a1851f5de89051eb95f4326d218e1fac8cb62c3c78,3,31836.468936531382
0,0.0,0.0,0.0,0,0,0,0,0,0,4381b73c3eed47ca36b43642acb941e9d06642bff0660090a1439a1cec29af33,4381b73c3eed47ca36b43642acb941e9d06642bff0660090a1439a1cec29af33,ADD_007_C046,per_order,True,9,8827ec25e7fb94c8b1a2baa8eab48d80e14e46f4d398f8f8d509927fc97792c4,8827ec25e7fb94c8b1a2baa8eab48d80e14e46f4d398f8f8d509927fc97792c4,3,32195.962484243035
0,0.0,0.0,0.0,0,0,0,0,0,0,2839286aaf29db8c2549c3cf67d5d0a056aca733bdad0c896d0d1354d1abfa21,2839286aaf29db8c2549c3cf67d5d0a056aca733bdad0c896d0d1354d1abfa21,ADD_003_C013,per_order,True,10,5d0106f3e43e362770931788c4a17e5dfc5ffc4b53497f837ed8a086d95f713a,5d0106f3e43e362770931788c4a17e5dfc5ffc4b53497f837ed8a086d95f713a,3,32418.651123217813
0,0.0,0.0,0.0,0,0,0,0,0,0,fc183b31c02326ed11c1292097fb22a07716ea6ff132ad7bc4b0b82fc02ed820,fc183b31c02326ed11c1292097fb22a07716ea6ff132ad7bc4b0b82fc02ed820,ADD_012_C060,per_order,True,11,f5b5bf24cb9e291d000bece4b3e976cf352ffb01eddcbfcf4906d738fc22c8fe,f5b5bf24cb9e291d000bece4b3e976cf352ffb01eddcbfcf4906d738fc22c8fe,3,33764.63139182042
0,0.0,0.0,0.0,0,0,0,0,0,0,19bc3754a1a04d9ee00dfd0322f225faca32bd33e28ccde9efeb860a7c8b5f23,19bc3754a1a04d9ee00dfd0322f225faca32bd33e28ccde9efeb860a7c8b5f23,ADD_019_C098,per_order,True,12,8bd8b8268646fee299765d35ca911270418453c1e18afc7599d667e515d8491c,8bd8b8268646fee299765d35ca911270418453c1e18afc7599d667e515d8491c,3,40929.04984514664
0,0.0,0.0,0.0,0,0,0,0,0,0,df0d5bd9dd82bd2260316b93188fbb67c7499f0576eacbd692cfeeb36c867cd1,df0d5bd9dd82bd2260316b93188fbb67c7499f0576eacbd692cfeeb36c867cd1,ADD_001_C005,per_order,True,13,ce79d86c75cb957ffe932331772465d511bd6b1f7f87a888c3d66025cfd5bb7c,ce79d86c75cb957ffe932331772465d511bd6b1f7f87a888c3d66025cfd5bb7c,3,42986.04047721307
0,0.0,0.0,0.0,0,0,0,0,0,0,d1ed905bf2713410840fdfe94c809ea4c08593fd7acf4cdb89dafd6ace58afe1,d1ed905bf2713410840fdfe94c809ea4c08593fd7acf4cdb89dafd6ace58afe1,ADD_009_C050,per_order,True,14,6266998de3582a86ac2c8325226054df0e0ffe0dd362af07bb41bc8117e5e987,6266998de3582a86ac2c8325226054df0e0ffe0dd362af07bb41bc8117e5e987,3,44364.352740859686
0,0.0,0.0,0.0,0,0,0,0,0,0,e152418890cd637a271638ca83e240992eb92045e87c149975b4816cacdaab02,e152418890cd637a271638ca83e240992eb92045e87c149975b4816cacdaab02,ADD_017_C075,per_order,True,15,231085264186e4c6d2049866f73fd3ea4f148e71fb39a3e96696da7436b332c3,231085264186e4c6d2049866f73fd3ea4f148e71fb39a3e96696da7436b332c3,3,46289.46429332902
0,0.0,0.0,0.0,0,0,0,0,0,0,afcb3fabba39434173f5c55ee182ed8c737078edcc40635a84c280ae4eca0c6c,afcb3fabba39434173f5c55ee182ed8c737078edcc40635a84c280ae4eca0c6c,ADD_020_C100,per_order,True,16,020eb38dc6843d169525a30b182d318670c6242fd74a26ed782a37fc43ad2012,020eb38dc6843d169525a30b182d318670c6242fd74a26ed782a37fc43ad2012,3,47658.57705418287
0,0.0,0.0,0.0,0,0,0,0,0,0,d7741be8ebf2bf93461575027eab272044b0cd99698f6ed8541ac151b138267a,d7741be8ebf2bf93461575027eab272044b0cd99698f6ed8541ac151b138267a,ADD_010_C052,per_order,True,17,d4a8694e689568ec179f75ee054ed2af9c29bf31d195a7b58c374f3bb88471ae,d4a8694e689568ec179f75ee054ed2af9c29bf31d195a7b58c374f3bb88471ae,3,48677.51046136774
0,0.0,0.0,0.0,0,0,0,0,0,0,8aa9f5ab7ddc68687a82d95139e7ce87b9bcf7fa78c090a27d89a321d0218e6f,8aa9f5ab7ddc68687a82d95139e7ce87b9bcf7fa78c090a27d89a321d0218e6f,ADD_002_C006,per_order,True,18,ed45f655cafb86044cef858b0fe2561354a90e795f2c4179fa0e40402b180239,ed45f655cafb86044cef858b0fe2561354a90e795f2c4179fa0e40402b180239,3,53109.586607717945
0,0.0,0.0,0.0,0.0,0,0,0,0,0,58423b2dc321ff01ab0b18da43d3b8b15819c366e8d3c93d6daaa8b983c6570b,58423b2dc321ff01ab0b18da43d3b8b15819c366e8d3c93d6daaa8b983c6570b,ADD_008_C049,per_order,True,19,ec37c4c906a791f0c9410fdd4b9a1d46c6045460a17e5d5da2c1669bb3c2ebe5,ec37c4c906a791f0c9410fdd4b9a1d46c6045460a17e5d5da2c1669bb3c2ebe5,3,54020.58833895232
0,0.0,0.0,0.0,0.0,0,0,0,0,0,64a4cbba323fb24ef174027d111fd735a520b3b2cba6257aceba05e367c8b5e7,64a4cbba323fb24ef174027d111fd735a520b3b2cba6257aceba05e367c8b5e7,ADD_011_C053,per_order,True,20,bbd01a53f45d08136ce421fda95a54f1f9ff7f979f0a3c3dde0bf1e94668944b,bbd01a53f45d08136ce421fda95a54f1f9ff7f979f0a3c3dde0bf1e94668944b,3,55030.40304319807
0,0.0,0.0,0.0,0,0,0,0,0,0,d4a380484d9aae7cf60fda2bdbb26e0904667106d14e93b878fda7b7751b0c8e,d4a380484d9aae7cf60fda2bdbb26e0904667106d14e93b878fda7b7751b0c8e,ADD_004_C023,per_order,True,1,9fb6dfa53d5447f4ef2d2bf51d13db5d0ecf3735557c1ca9c81dbed359218c49,9fb6dfa53d5447f4ef2d2bf51d13db5d0ecf3735557c1ca9c81dbed359218c49,4,22887.60833839885
0,0.0,0.0,0.0,0,0,0,0,0,0,747bdd2e25c45b9142fce5500a73b232f948bb3f058947e89af510893d0cafda,747bdd2e25c45b9142fce5500a73b232f948bb3f058947e89af510893d0cafda,ADD_013_C069,per_order,True,2,75460988e71ead92e27b6891ff86b8bd212cbc748b94ab2a1feb662a0c1cab29,75460988e71ead92e27b6891ff86b8bd212cbc748b94ab2a1feb662a0c1cab29,4,23536.55711752438
0,0.0,0.0,0.0,0,0,0,0,0,0,241997aa00f7fa232839590ef4ce4d5ec7b952ff340bce422df77ba6df22d11b,241997aa00f7fa232839590ef4ce4d5ec7b952ff340bce422df77ba6df22d11b,ADD_015_C073,per_order,True,3,b81ded7b006a25d2a88ef3593dbb377b31350f6b0f8ac80d99f6468f7cf2eea1,b81ded7b006a25d2a88ef3593dbb377b31350f6b0f8ac80d99f6468f7cf2eea1,4,25287.148266906966
0,0.0,0.0,0.0,0,0,0,0,0,0,655df45bc986b5cc5fcb11f78b2032a4e0aa3d32d53de189623b585e4a982cb8,655df45bc986b5cc5fcb11f78b2032a4e0aa3d32d53de189623b585e4a982cb8,ADD_020_C095,per_order,True,4,2264ef45f5911e6b2e0602c1f2fd041037227f81c3fa5a01c7e12f6f94925c59,2264ef45f5911e6b2e0602c1f2fd041037227f81c3fa5a01c7e12f6f94925c59,4,26049.592558802702
0,0.0,0.0,0.0,0,0,0,0,0,0,a4c72041b44ef3ca74bcbf907bd9a6bae9402ae66f5a20ffe7780199c436577c,a4c72041b44ef3ca74bcbf907bd9a6bae9402ae66f5a20ffe7780199c436577c,ADD_018_C090,per_order,True,5,266504a0e4601adfc234c6d562f53639b94442ced8e9cea005471af5fce24a26,266504a0e4601adfc234c6d562f53639b94442ced8e9cea005471af5fce24a26,4,26227.24785423446
0,0.0,0.0,0.0,0,0,0,0,0,0,0797441bee92bdd852425112b947b286b293bba8c9e0355835d5fb9581f7181a,0797441bee92bdd852425112b947b286b293bba8c9e0355835d5fb9581f7181a,ADD_010_C051,per_order,True,6,936509fcca86b2a2ab73b62e24383603e74aa0e8e20cc63de45e69e46c06b9bc,936509fcca86b2a2ab73b62e24383603e74aa0e8e20cc63de45e69e46c06b9bc,4,29349.610913507237
0,0.0,0.0,0.0,0,0,0,0,0,0,1ff7121017405c7b6e901d48093de4dd4f44178ef39d821854757f2e6a32932e,1ff7121017405c7b6e901d48093de4dd4f44178ef39d821854757f2e6a32932e,ADD_001_C001,per_order,True,7,f054554f43f5921d64eedc328b5dbde915c3a3d75fd4ef88dc6f3b81630b67d2,f054554f43f5921d64eedc328b5dbde915c3a3d75fd4ef88dc6f3b81630b67d2,4,30621.42329079432
0,0.0,0.0,0.0,0,0,0,0,0,0,be9c8fbca811afdca7533a29032b3941726d175c5b7dd0ca61db8e598ce270cc,be9c8fbca811afdca7533a29032b3941726d175c5b7dd0ca61db8e598ce270cc,ADD_016_C081,per_order,True,8,1de2248ea626df94e22fc095b1e567143cb2f07255f4642bd35adc6173773bd0,1de2248ea626df94e22fc095b1e567143cb2f07255f4642bd35adc6173773bd0,4,31178.286707411986
0,0.0,0.0,0.0,0,0,0,0,0,0,d837e171a0f98d49d5d9a51c3b6dc5aa0a09e65a27628bf83cbb5f1e54d74efd,d837e171a0f98d49d5d9a51c3b6dc5aa0a09e65a27628bf83cbb5f1e54d74efd,ADD_017_C082,per_order,True,9,3fdf45f8657b1d071fd0ead215f80099107389719cd8a9019b8d38bc970010fc,3fdf45f8657b1d071fd0ead215f80099107389719cd8a9019b8d38bc970010fc,4,31507.94733470714
0,0.0,0.0,0.0,0,0,0,0,0,0,b0cc2582dfb87147275adefe9f1a07b7e735d2077380ade0ebbd9cbfbca6a209,b0cc2582dfb87147275adefe9f1a07b7e735d2077380ade0ebbd9cbfbca6a209,ADD_011_C062,per_order,True,10,4ded982f332486b9b20fbe0b73aad46f3f19b443eebc9df7b08ba003de33e4e5,4ded982f332486b9b20fbe0b73aad46f3f19b443eebc9df7b08ba003de33e4e5,4,32985.55954425823
0,0.0,0.0,0.0,0,0,0,0,0,0,959700975075758df5a930e59e9cdeb9bf4aa60890a4659fdf8b5d203abe3ec1,959700975075758df5a930e59e9cdeb9bf4aa60890a4659fdf8b5d203abe3ec1,ADD_006_C035,per_order,True,11,37c6e42c7d990bda144e4063a1af112a2269bd37325fda8515543ee8fc06fad0,37c6e42c7d990bda144e4063a1af112a2269bd37325fda8515543ee8fc06fad0,4,34215.8235986966
0,0.0,0.0,0.0,0,0,0,0,0,0,876944bce807d9d6aeff0a71f7b50425e4f896e1254896542f69e59f18be78c9,876944bce807d9d6aeff0a71f7b50425e4f896e1254896542f69e59f18be78c9,ADD_003_C021,per_order,True,12,40787e5487715f4b1376bd9a3a4963315006012e869eb4171d57e0f21adda935,40787e5487715f4b1376bd9a3a4963315006012e869eb4171d57e0f21adda935,4,37247.823222521896
0,0.0,0.0,0.0,0,0,0,0,0,0,fac051f9ba04dcfa5dd3cc4575e75636bf5313325b47816e5c782b25d1671d7f,fac051f9ba04dcfa5dd3cc4575e75636bf5313325b47816e5c782b25d1671d7f,ADD_005_C027,per_order,True,13,375ec8bbc614858a208b1c2c08c219bffe69a599ed2050fe465d7b3197dd4cfd,375ec8bbc614858a208b1c2c08c219bffe69a599ed2050fe465d7b3197dd4cfd,4,37329.13396254387
0,0.0,0.0,0.0,0,0,0,0,0,0,00ecab9271575f66969e08eb38570b22650c441c754cfb29d42c603b10e2926c,00ecab9271575f66969e08eb38570b22650c441c754cfb29d42c603b10e2926c,ADD_009_C046,per_order,True,14,97cf71c78f6481d6abc6142743ee978ef7343d28007bae2e94735bafa858c54c,97cf71c78f6481d6abc6142743ee978ef7343d28007bae2e94735bafa858c54c,4,40059.869457493645
0,0.0,0.0,0.0,0,0,0,0,0,0,a9924b5b386f2c84f25e18cb1a9e3204f4bc69d491a50915ac16395daacd69d1,a9924b5b386f2c84f25e18cb1a9e3204f4bc69d491a50915ac16395daacd69d1,ADD_007_C038,per_order,True,15,46ad576038c47851e5dab7acb7beeed9131c472bea01ea15372fec319ba9e8c8,46ad576038c47851e5dab7acb7beeed9131c472bea01ea15372fec319ba9e8c8,4,43813.276930238295
0,0.0,0.0,0.0,0,0,0,0,0,0,def14da59438c42dafb33a80a425c687d4639c5951f1c53084d0c96c51884b81,def14da59438c42dafb33a80a425c687d4639c5951f1c53084d0c96c51884b81,ADD_008_C043,per_order,True,16,787c8ed229261b707e79923ee5a23584c7f46b2099ac46db9b61220644b19f81,787c8ed229261b707e79923ee5a23584c7f46b2099ac46db9b61220644b19f81,4,44028.280956986
0,0.0,0.0,0.0,0,0,0,0,0,0,a609895f1b6e776e5457e25862b4ebdf6a07ce9f35775136eec0f75b650a73c3,a609895f1b6e776e5457e25862b4ebdf6a07ce9f35775136eec0f75b650a73c3,ADD_002_C003,per_order,True,17,5d150714beb8038f74863cb312a76bb7edd33fd4834d4cd321de43015d00f131,5d150714beb8038f74863cb312a76bb7edd33fd4834d4cd321de43015d00f131,4,45744.82590261765
0,0.0,0.0,0.0,0,0,0,0,0,0,ed074c4ec8038c2ccb3510d4f326205dc35a1c71dd521b50af82391d48f3fab6,ed074c4ec8038c2ccb3510d4f326205dc35a1c71dd521b50af82391d48f3fab6,ADD_014_C070,per_order,True,18,faf39c15631481fa1ee6222f699292e63b87b52bd32aa13d7cb27d4b66a7fc54,faf39c15631481fa1ee6222f699292e63b87b52bd32aa13d7cb27d4b66a7fc54,4,46673.71954595929
0,0.0,0.0,0.0,0,0,0,0,0,0,1b0faab692f7d830a2213616f87fb57c92b9b7efe6c850abd450df49605a350c,1b0faab692f7d830a2213616f87fb57c92b9b7efe6c850abd450df49605a350c,ADD_012_C067,per_order,True,19,04b2b8637cd708204af26d347fefacf387af07a69a6fe2b67abce5af2bdf55aa,04b2b8637cd708204af26d347fefacf387af07a69a6fe2b67abce5af2bdf55aa,4,47884.836805462604
0,0.0,0.0,0.0,0,0,0,0,0,0,c003ab1465cf2ab5f427cb7f8648fb2442d55996834c4dbf71a25570f8d07229,c003ab1465cf2ab5f427cb7f8648fb2442d55996834c4dbf71a25570f8d07229,ADD_019_C091,per_order,True,20,23e23597299b78c80d13f36b0ebd72d4ab9181ab9e2f18c7a9144a441739386b,23e23597299b78c80d13f36b0ebd72d4ab9181ab9e2f18c7a9144a441739386b,4,49261.90636185459
0,0.0,0.0,0.0,0,0,0,0,0,0,7bec6bbc4d5172f4c887959bf577f42292d45e7f01ecd1a71d7f34311e0db88e,7bec6bbc4d5172f4c887959bf577f42292d45e7f01ecd1a71d7f34311e0db88e,ADD_003_C011,per_order,True,1,60a1d85692b5e920c44abdb4dc20e9ce19325d44ad4213e06e57408f0181f6a4,60a1d85692b5e920c44abdb4dc20e9ce19325d44ad4213e06e57408f0181f6a4,5,21661.78125212725
0,0.0,0.0,0.0,0,0,0,0,0,0,d6329c9e9a7af02fc6716c979e0536deb06d5020670da4b230069252ae6afc0e,d6329c9e9a7af02fc6716c979e0536deb06d5020670da4b230069252ae6afc0e,ADD_017_C095,per_order,True,2,87533b97cca604e972610c5e91b98eb01c8286041391b241999ff2150a47e6cc,87533b97cca604e972610c5e91b98eb01c8286041391b241999ff2150a47e6cc,5,21744.767075439497
0,0.0,0.0,0.0,0,0,0,0,0,0,432991420ad9e2a93ad2e656ad48d881a9f8dae169cd3f33a152ba25787c67a4,432991420ad9e2a93ad2e656ad48d881a9f8dae169cd3f33a152ba25787c67a4,ADD_012_C056,per_order,True,3,5d8dee3096369219ef1da4ad94fe9bdc2db96bac239dd22686aeead0fe62e674,5d8dee3096369219ef1da4ad94fe9bdc2db96bac239dd22686aeead0fe62e674,5,22716.8672684259
0,0.0,0.0,0.0,0,0,0,0,0,0,bbc464ec713e27f3f8a5133393af3dae58d8cb92ccd89c28bc3688f2b4f82e3d,bbc464ec713e27f3f8a5133393af3dae58d8cb92ccd89c28bc3688f2b4f82e3d,ADD_002_C007,per_order,True,4,098ba1466bf5b91f0968b0c3aa0dc790d54c5e0abc186e05f28d451a15c4b3a1,098ba1466bf5b91f0968b0c3aa0dc790d54c5e0abc186e05f28d451a15c4b3a1,5,23094.961516516392
0,0.0,0.0,0.0,0,0,0,0,0,0,b3510d882b30a166b477264a8edc45ee1e135b72c3700267481405ee7e8402b8,b3510d882b30a166b477264a8edc45ee1e135b72c3700267481405ee7e8402b8,ADD_016_C091,per_order,True,5,682d0456b43d18bc0d6b9115895d9428cc4b1ec550ca852a498d6defdef1de42,682d0456b43d18bc0d6b9115895d9428cc4b1ec550ca852a498d6defdef1de42,5,24381.667824386102
0,0.0,0.0,0.0,0,0,0,0,0,0,da5e2790637d0d74d7c04485398ec70a5e62020007c69159ceb00f2ac3a63f18,da5e2790637d0d74d7c04485398ec70a5e62020007c69159ceb00f2ac3a63f18,ADD_001_C003,per_order,True,6,9e449f5e16b993ba768c55b6deca903215082797be31639bd0c5dda4a15fd46e,9e449f5e16b993ba768c55b6deca903215082797be31639bd0c5dda4a15fd46e,5,27422.57209615496
0,0.0,0.0,0.0,0,0,0,0,0,0,3c316a681b034b38c2f71a02b48fde83c56eea2509209c91aa3c5ba865dce91d,3c316a681b034b38c2f71a02b48fde83c56eea2509209c91aa3c5ba865dce91d,ADD_011_C054,per_order,True,7,29b7cf8c4b1193d4ac3e1af42752107c5088afca6a3a436ab365821be381e4c8,29b7cf8c4b1193d4ac3e1af42752107c5088afca6a3a436ab365821be381e4c8,5,28634.690051593203
0,0.0,0.0,0.0,0,0,0,0,0,0,ad89970a50799adc7dfe8f3beb1ef6b22a793d30726bf52b9c3b2bed703f96c6,ad89970a50799adc7dfe8f3beb1ef6b22a793d30726bf52b9c3b2bed703f96c6,ADD_010_C040,per_order,True,8,f661c04e2653a338ecee4323ff1ddb50bf67ecaca89a88f3fd6493f6071a218a,f661c04e2653a338ecee4323ff1ddb50bf67ecaca89a88f3fd6493f6071a218a,5,30687.339027494723
0,0.0,0.0,0.0,0,0,0,0,0,0,a778c922c55b267e33c9e939e6d641d6e9bfafb9c4fc385b2f3479fcc6c070a5,a778c922c55b267e33c9e939e6d641d6e9bfafb9c4fc385b2f3479fcc6c070a5,ADD_006_C015,per_order,True,9,dfbc3806b2d27957d8747d3e34dec4f9754a8b3813f9b3045bff8a1343aa5281,dfbc3806b2d27957d8747d3e34dec4f9754a8b3813f9b3045bff8a1343aa5281,5,31505.14562156472
0,0.0,0.0,0.0,0,0,0,0,0,0,c32ddc4ccf1424b99a4ddaae10f22fb6acecf3c9009f88b31a31b4b38e3a98c7,c32ddc4ccf1424b99a4ddaae10f22fb6acecf3c9009f88b31a31b4b38e3a98c7,ADD_009_C034,per_order,True,10,009278bb3928273830033be96b5ce93e4c2fb94664e878f61c49d01292633701,009278bb3928273830033be96b5ce93e4c2fb94664e878f61c49d01292633701,5,31844.41236554204
0,0.0,0.0,0.0,0,0,0,0,0,0,e0e4dd48ab3fed0fffa959e99dcb700cca7f10da46ae3f360d46dd336ee7549c,e0e4dd48ab3fed0fffa959e99dcb700cca7f10da46ae3f360d46dd336ee7549c,ADD_006_C029,per_order,True,1,a419e160b95ebf368c59e63193bc93975571606ca243b2a36effdfa49f6b00f6,a419e160b95ebf368c59e63193bc93975571606ca243b2a36effdfa49f6b00f6,6,22820.676260935445
0,0.0,0.0,0.0,0,0,0,0,0,0,885b19fbc0781c8a2677303a7d273027ff4cd9f383b00cf82f1bbbf1bc8fa519,885b19fbc0781c8a2677303a7d273027ff4cd9f383b00cf82f1bbbf1bc8fa519,ADD_007_C031,per_order,True,2,6297f9e9b1b6d9321044ca475c13f28315ee50e36fa116e8ab9724f63ff4d924,6297f9e9b1b6d9321044ca475c13f28315ee50e36fa116e8ab9724f63ff4d924,6,23085.940276772482
0,0.0,0.0,0.0,0,0,0,0,0,0,7ccfb7910be9ecdcd30d04c773e179993a7616e0cabb5ee007063828c97767b6,7ccfb7910be9ecdcd30d04c773e179993a7616e0cabb5ee007063828c97767b6,ADD_008_C036,per_order,True,3,99fb164a194cd10c611bd731ed641c035db124db4654d9bc1ccdfc3be46b6337,99fb164a194cd10c611bd731ed641c035db124db4654d9bc1ccdfc3be46b6337,6,23181.346821818155
0,0.0,0.0,0.0,0,0,0,0,0,0,b9167e82055ead9545fd63aa982b80cde30886c2dc8e97375031d284f5618c9e,b9167e82055ead9545fd63aa982b80cde30886c2dc8e97375031d284f5618c9e,ADD_002_C018,per_order,True,4,67c0744e4d45a4df327ce26bfdb12e5d30d50a3cf5f302ce8dd3fd7d4b433dd8,67c0744e4d45a4df327ce26bfdb12e5d30d50a3cf5f302ce8dd3fd7d4b433dd8,6,23923.32110742876
0,0.0,0.0,0.0,0,0,0,0,0,0,cdd3f8e8ddc599d7fa8925b1b2b8deb27435c861e3699db3b270e336f99f1067,cdd3f8e8ddc599d7fa8925b1b2b8deb27435c861e3699db3b270e336f99f1067,ADD_011_C047,per_order,True,5,40eabb33fd0e1f2a60931a629c2fd14ce69a78ee4c6ce261c2514c0b1235869b,40eabb33fd0e1f2a60931a629c2fd14ce69a78ee4c6ce261c2514c0b1235869b,6,23940.60671292047
0,0.0,0.0,0.0,0,0,0,0,0,0,4c89bc4ce78ef63dc178675b73323162972b26647967a27bfab5c8347329b8b0,4c89bc4ce78ef63dc178675b73323162972b26647967a27bfab5c8347329b8b0,ADD_016_C074,per_order,True,6,254a368a6aae08399d377bfb5d6d2b59fd20dd41befc6936b1062c4891ade0f5,254a368a6aae08399d377bfb5d6d2b59fd20dd41befc6936b1062c4891ade0f5,6,26550.730181384526
0,0.0,0.0,0.0,0,0,0,0,0,0,fd0ccfe72960d7d0ce4944149f10a1051eea0af3cc61ce5f8fdb7ca798be29ab,fd0ccfe72960d7d0ce4944149f10a1051eea0af3cc61ce5f8fdb7ca798be29ab,ADD_010_C039,per_order,True,7,90feb0c04e41a98575dc58f8cb2a43d2d7a02798ae8640b5666b594284aaf293,90feb0c04e41a98575dc58f8cb2a43d2d7a02798ae8640b5666b594284aaf293,6,27398.78757402076
0,0.0,0.0,0.0,0,0,0,0,0,0,2d46b7f9cf9525d350ca9d639f4c3c8d28e78ad2245ae90866a0aaf304602399,2d46b7f9cf9525d350ca9d639f4c3c8d28e78ad2245ae90866a0aaf304602399,ADD_005_C027,per_order,True,8,ff73091564a8a77f9795934c8adcd7aaac913f053eb6d5fb2affaaa3b68dd250,ff73091564a8a77f9795934c8adcd7aaac913f053eb6d5fb2affaaa3b68dd250,6,27895.246966911687
0,0.0,0.0,0.0,0,0,0,0,0,0,ccb48b60c2b0e4d740550cff1200c62dc40a57ff1af85fabce5615ccb0bfe930,ccb48b60c2b0e4d740550cff1200c62dc40a57ff1af85fabce5615ccb0bfe930,ADD_001_C005,per_order,True,1,49a01bad906708881b9fbb82a0b87835e965b351442c223e04ce0bb58a817449,49a01bad906708881b9fbb82a0b87835e965b351442c223e04ce0bb58a817449,7,21766.304935831402
0,0.0,0.0,0.0,0,0,0,0,0,0,b54096f559c0415796747072e1a162ba502187be6f254457e4e3d42dab7c836c,b54096f559c0415796747072e1a162ba502187be6f254457e4e3d42dab7c836c,ADD_017_C082,per_order,True,2,19b7ecfd0a93b2e635eb3338696db6cc622a85f90013440ad58e5971a6c03fde,19b7ecfd0a93b2e635eb3338696db6cc622a85f90013440ad58e5971a6c03fde,7,22117.234084875043
0,0.0,0.0,0.0,0,0,0,0,0,0,7559b0a9bf30778b787c096ddfee0e80a440097ffe33df0e9fcc1bd10050a698,7559b0a9bf30778b787c096ddfee0e80a440097ffe33df0e9fcc1bd10050a698,ADD_002_C008,per_order,True,3,42f807a1f09457419885ace283122d01754dec7acc30583e59a553f208705a4d,42f807a1f09457419885ace283122d01754dec7acc30583e59a553f208705a4d,7,22341.588468281097
0,0.0,0.0,0.0,0,0,0,0,0,0,d6d1fbbad79f2d3b57197925b9bd22478203a01adae9d8d670f070c96e2677f8,d6d1fbbad79f2d3b57197925b9bd22478203a01adae9d8d670f070c96e2677f8,ADD_005_C025,per_order,True,4,957bf9d8f967c57e189ec8a264136133036f0a83bdaac12018c257bd1b5d222a,957bf9d8f967c57e189ec8a264136133036f0a83bdaac12018c257bd1b5d222a,7,23034.721728546996
0,0.0,0.0,0.0,0,0,0,0,0,0,903df241ba9db50e182f74c7eef04d32a11a8c9ea178715bcc574d4f86f76a75,903df241ba9db50e182f74c7eef04d32a11a8c9ea178715bcc574d4f86f76a75,ADD_013_C058,per_order,True,5,a73f616e8d8eb501d1b7eec0146e8fafe227c97bd2f13febe89895e9078172c1,a73f616e8d8eb501d1b7eec0146e8fafe227c97bd2f13febe89895e9078172c1,7,23953.173914555122
0,0.0,0.0,0.0,0,0,0,0,0,0,2247cbfa311be9e51305c17465db9f619b3541eed7b36df899ea7c159cb63fdb,2247cbfa311be9e51305c17465db9f619b3541eed7b36df899ea7c159cb63fdb,ADD_007_C034,per_order,True,6,5bba9b3fa1c47b25c961d484d076153ed58b7a7a46a20884cfbcc5c731c8d409,5bba9b3fa1c47b25c961d484d076153ed58b7a7a46a20884cfbcc5c731c8d409,7,28314.123993841833
0,0.0,0.0,0.0,0,0,0,0,0,0,21241d9725aea995490fb5a27e17bf9b3f30757b9948945764eda0f5c22b4dea,21241d9725aea995490fb5a27e17bf9b3f30757b9948945764eda0f5c22b4dea,ADD_015_C069,per_order,True,7,74e6e5ba5d1eb533f9cb24199102a5dadf5aea5439d891a2e0b1884a7c1a2a51,74e6e5ba5d1eb533f9cb24199102a5dadf5aea5439d891a2e0b1884a7c1a2a51,7,29354.187474545834
0,0.0,0.0,0.0,0,0,0,0,0,0,901d2bbfbf6cc0ba40bf40aea38e8bd71cf9be7c9638fed6f55c714846a2850a,901d2bbfbf6cc0ba40bf40aea38e8bd71cf9be7c9638fed6f55c714846a2850a,ADD_008_C040,per_order,True,8,42e56af8dbaef86ddcfb0a07de24432ff1e180704962432d80891cee2a7def4c,42e56af8dbaef86ddcfb0a07de24432ff1e180704962432d80891cee2a7def4c,7,31368.407622860417
