block_index,customer_ids,customers,full_signature,home_depot_id,instance,isolated_cost,seed,source,structural_signature,vehicle_type
136,C059|C025|C005|C165|C107|C180,6,9e3b8aa520675b6791cbf6850cbafa64e1f875c0d77fb882252c0d81d51863e0,D1,L-main-threeshift-100c-01,153.3658852773338,4,proportional_true_lns_middle,023113e5653ae10a97f4ff40ec21f0ad1db0d7b3dd388723b9ee3bf63a2b0297,ev
137,C078|C036|C069|C042|C007|C019|C003|C153|C175,9,6e6ae6c716720ae5516c5007373dab05e2c2ddc18a98e4afcf8778338b6baee4,D1,L-main-threeshift-100c-01,187.6121021432425,4,proportional_true_lns_middle,6daeca6807a3440c59449b26487365ff8533c810ca6054ba58e07f42628e5f8b,ev
138,C084|C016|C057|C072|C074|C145|C116,7,35859e93137f9233f720b19395c72c65eaa9b56b7ebd352c34b2faf9aff4e350,D1,L-main-threeshift-100c-01,133.55127572662167,4,proportional_true_lns_middle,11baedb3f4ee149c0417270ff9ab5ccd1b6b94513681fae5cedceba3de08bee9,ev
139,C090|C076|C008|C187|C186|C146|C204|C208,8,24071b7656d0c5ae11806525569f4bea9d52871fda6cd88d45416afa0b25326d,D1,L-main-threeshift-100c-01,146.35854035195314,4,proportional_true_lns_middle,1066542e248dc30f362ed6116372777c51cadf62ca0fb24eaf126c34d2c18557,ev
140,C073|C045|C018|C094|C086|C111|C211|C202,8,67476cf0432c56b55803528c0590eb0a05cde3f206986f59b3c5df14499c7e10,D1,L-main-threeshift-100c-01,158.4822563272498,4,proportional_true_lns_middle,b781dd391eee7f6f7e34199f81ca6b22df0ee1b425b9b7022ce8c99790fda31b,ev
141,C068|C013|C034|C096|C046|C067|C167|C198|C140|C122,10,a7610dc7ed9e6eace9cc07d674200e235bf4a64096849d52f95141a1f3ea190e,D1,L-main-threeshift-100c-01,146.19476222018602,4,proportional_true_lns_middle,dc2bb62cb3416c3eb9baf3d5419a4c5131721ea0c4c79598e48a386922aac74e,ev
142,C099|C110|C200|C174|C221,5,443cb1943819ecde25e3424d2bf1b549aead850d197cff7a594dbb6d8acfd65a,D1,L-main-threeshift-100c-01,116.91278320762594,4,proportional_true_lns_middle,63dafada720d15d4ed9d27030c23131e700f8b7434484c1715bdc73537a34401,ev
143,C143|C191|C126|C141|C105|C130,6,90efae7c1f05e39d88e80eaf1b094e2b7fdcd2ac9ddf8491168a25547d624234,D1,L-main-threeshift-100c-01,119.14970475944864,4,proportional_true_lns_middle,0f35baf9e7c49b7a284f18fbf7714f22c815942e187dc11490cd75e3b7c28803,ev
144,C071|C039|C181|C193|C117|C160|C162|C173,8,d817dea37b0ce1fea6a754ff65f0c8cda07e0a9ba486d823f8cf69ac390216b1,D1,L-main-threeshift-100c-01,219.636006813638,4,proportional_true_lns_middle,11f5db840bfd0496fcf83757679a77b0c580d57f97bc56a6cab34ca58ffd2da6,ev
145,C064|C044|C082|C148|C135,5,520e3e737acc02cae3d8dae5a361c9403afc7353624a91e52dfe30827fe1756d,D1,L-main-threeshift-100c-01,118.49629611232747,4,proportional_true_lns_middle,78554d8def72c36e7502657c637a48446244a250409c364732116eb9be3c9c66,ev
146,C089|C026|C022|C047|C154,5,ee70bdc9b18b268c9da604d3cc5aa362246967b81fb8b364b6e05587b2d51416,D1,L-main-threeshift-100c-01,134.45838033106457,4,proportional_true_lns_middle,36d35037afaa117ed9b911ee01c7e76bef6ed0eee3383bc2b89c840c0e299a41,ev
147,C095|C091|C050|C070|C192|C120,6,d6a84f651a93d5039bc24d2e11aae4d816361054ed9f09fb6f516312409d4fb8,D1,L-main-threeshift-100c-01,110.92945453300672,4,proportional_true_lns_middle,3a45106434b52029d47df579cd8d3899bbee13607eec3eb50ba400f80ee15fa4,ev
148,C065|C032|C061|C197|C137|C161|C118|C205,8,c59c4665bd798dd0c56f15c23664290eb77169d21459058c8efc0234844adff0,D1,L-main-threeshift-100c-01,155.84419517837543,4,proportional_true_lns_middle,5d67a9599c971b59af15fdebd9072df235239a63866e25ca17385195d1a7fb64,ev
149,C014|C023|C012|C114|C149,5,8f0133240f9894f0998325d0956af172726ec215dc20acf55284bec84f1115e6,D1,L-main-threeshift-100c-01,112.10161012095021,4,proportional_true_lns_middle,331230bb5183d3311e57b5a4fe2349c02b34105e2ca84b9ed714d561197796d7,ev
150,C009|C097|C195|C106|C214|C218|C212|C206,8,e1d31bbb4bd4c780ad0904453626d26383d1a1c53414ccab629ca40498473d11,D0,L-main-threeshift-100c-01,137.5497399815097,4,proportional_true_lns_middle,b1af40bb68fdfc12113538f492280cf98ecfbcdc2af6c001fcd011752145a89e,ev
151,C079|C056|C125|C109|C207,5,8ad3fd9bf6abb1b7c31f9a78e0d94cdfaf94bdb98be3c3ef9adddc0a55cedca2,D0,L-main-threeshift-100c-01,106.87028505594161,4,proportional_true_lns_middle,a55df42b037d9719c835a61390111a4927deafb5d1052d032fd767a5d00e3066,ev
152,C104|C142|C128|C166|C189|C210|C216|C201,8,8346006f5fd55a55cb388af8d0a9c4a5ec79d7fbd795506b37f93b888eb15979,D0,L-main-threeshift-100c-01,171.39946034733612,4,proportional_true_lns_middle,df3fb440bc562ff1d2866341eb52f32d980fe712de701f46299666ee3f80aabe,ev
153,C004|C194|C123|C188|C171|C113,6,aa53a42ffbd7fcbc895240752bd685d0302ec7d02389365045c169bca1972229,D1,L-main-threeshift-100c-01,125.95233475015537,4,proportional_true_lns_middle,35ca4fc61ce5872eb3c0cb831e3dec0183c6b03afbbcfdb597e04ca2e1cbceea,ev
0,C093|C117|C268|C218|C244|C155|C206|C209|C169|C174,10,05eae86e7217516a06ba1839bbb98d756ff445842053a6b43a0e68ee8a8fba35,D0,L-main-threeshift-150c-01,220.08708321739962,3,staged,8c2c08e96b8a85e220096a22bb1cd4bcbde11399b1671d45bb16ed4b84f32bbd,ev
1,C094|C119|C095|C088|C310|C321|C309,7,c921b7456aee9b2667b1f0d1e31206f250cebbdf7e888f7c2386f792a2bb8e69,D0,L-main-threeshift-150c-01,176.20062999879968,3,staged,6ab51241fa60840d35f72b1ec5868ba6d19d07adbc1b36024b0d67d585dbfefa,cv
2,C067|C191|C273|C192|C262|C161|C319|C304,8,3d0cd23153396a4148e6458af47b05e18b73b19af0e681975cfea26a93edc516,D0,L-main-threeshift-150c-01,283.9477708124114,3,staged,5fc9219b9e99fce67a05bc104efd85ca45d8519b6849654d72cee3f52d18f780,cv
3,C016|C170|C176|C156|C197|C295|C162,7,824ae3b8ae9b91399e85e3e69c77bc0a3b253811226d2027866917d9fa3eed0a,D0,L-main-threeshift-150c-01,197.1021798897468,3,staged,0f00d5f469a7ef0cbe60f0637f17fcc25a987bd86a7552894535683ed9eca3e7,ev
4,C054|C144|C056|C008|C085|C039|C259|C280|C303,9,518b13cec4ee12ebc05f91b733203352fa43f6f62c4d693dc796b9500e55aa87,D0,L-main-threeshift-150c-01,303.2382265271281,3,staged,3b2c5a570ff6759f456bca4844d50b67a5e43129e235865ea39d2884a409eb7b,cv
5,C029|C066|C157|C234|C223|C167|C274,7,42fd69b8a1889b82a4adc6ffa72ee67b76cbb8f35e4cd91db843f324cc0b3e85,D0,L-main-threeshift-150c-01,207.9467967488773,3,staged,9845009f6bd189cc72c0fce3bbcc0c60c0576cfd818b15727e5eeff8f24a5035,ev
6,C131|C009|C299|C256|C185|C314,6,bbbe79d5e5378c82554a7cd92ae9a585a5f2f57aa77dd713a52649d8a66193e2,D0,L-main-threeshift-150c-01,285.977749388178,3,staged,3924cd76f79ff4a73e08e3be73fa2852ac5a760edca86c508f710d9bca86313a,cv
7,C096|C120|C069|C006|C028|C213|C226|C288,8,1bfb6cdfd5dc7a09acd58486a1080ba2a01b95531c5fd714762f962b9a6176e1,D0,L-main-threeshift-150c-01,169.25715567939383,3,staged,e615260985e74c04c785a3bdf420f020af35343c26cd013e918f905fd2d87cf1,ev
8,C111|C124|C255|C188|C190|C220|C224|C300|C200|C204,10,7a562564747554da185d1624fa2f841d8d69947666dda4aa80a18543a4cf678d,D0,L-main-threeshift-150c-01,394.17319824599474,3,staged,66f201025700f0050de6361dcd59b0906e3ae23731de4e0b9aa461d4bfac3eaa,cv
9,C043|C052|C150|C113|C082|C041|C269|C260|C240|C308,10,9307acc6613e6ee2a26a7cbe0d87c0613e8e19f53b15613d163cd09a9eb70508,D0,L-main-threeshift-150c-01,252.4631226954532,3,staged,56b24e83963df54f6bc64676416a29ce544a80f8a74ed4069e93c7da7591b3a4,cv
10,C048|C081|C062|C074|C137|C133|C003|C005|C173|C182,10,56c8c4557aa80ebd4a2272fffaa0ef7c1fdc41cb2e96f1bf09ed9c411abc954a,D0,L-main-threeshift-150c-01,255.01841772141128,3,staged,216d9069d2aeb8953cf207d6f0d38303a1245c3c62b3e1ef92bd61aad3451c87,ev
11,C112|C127|C107|C097|C296|C254|C171,7,e1745059c7df2e6a2e69cc807db746a5c9fbe947a775716cd602217b3320710d,D0,L-main-threeshift-150c-01,235.61964133716376,3,staged,fbe081dc781cdb984b6de322544de6eedad7d5f6f74c6cbc197beb8de0606c89,ev
12,C099|C080|C072|C075|C230|C151|C194|C322,8,b048dc3f2cf8d969c8cb64e2ada45bc1ad505dc59a85be90dc7ed054260106c0,D0,L-main-threeshift-150c-01,261.6564070276993,3,staged,55de71a67f9e0d15b71176dd6c01b61f7ec1b05a5675ebf6268d855077e595ef,cv
13,C091|C047|C045|C021|C243|C231|C222|C242|C241,9,689dfae4d331636644ff88f8c960b67abab4d6948df31d04d71bf4a94803e8a9,D0,L-main-threeshift-150c-01,183.88568429802473,3,staged,15655ce5dc63f6e04f9df2e32f1cea1d71d60507a69b0be4766ef14660bd3a9b,ev
14,C064|C035|C055|C136|C037|C294|C265,7,f5e689dd82b5dd60a08bbd565dfe6b2d25a7016f352094608d42c5679b2c1045,D0,L-main-threeshift-150c-01,193.50647626731833,3,staged,cc64f6437b993b76dcf726f2dd7ab362b3bf9d7be8bbeb0b05b4c1036d5ddaba,ev
15,C102|C022|C086|C168|C266|C183,6,7a720d99011a8bc01e17991b986a437a0947501306c0dbb20759e381a04839c8,D0,L-main-threeshift-150c-01,163.5863251832756,3,staged,7f59f6e679a590bcdd67137c20bb484edd47a1f8b36312f8f42f3effc6ac83f3,ev
16,C013|C108|C002|C030|C087|C065|C227,7,b440417cf49b60b42d373a272e2b0c8d94dc6ee45eb26450b509438228f5ebf6,D0,L-main-threeshift-150c-01,163.87795155640754,3,staged,4f0eca0b543542c23d22b94ade875ddc099d438e4a4d4f92569b17d8b16be8f6,ev
17,C149|C046|C007|C020|C129|C289|C216|C284,8,e5453b96041438548791e4a43b78ff0f012a770c6a7ac5e9eb2eb150181180ec,D0,L-main-threeshift-150c-01,198.21127816247662,3,staged,10c142a3a69f038d8724c0d70f4b63a4c93a44ff6cd73836b02681a7e07ef75a,ev
18,C114|C130|C126|C146|C263|C307,6,63226b3ea50c05991f3db4f1ebe56c2c14d346143d3c865369bfe70ebe3eae68,D0,L-main-threeshift-150c-01,145.76015888973814,3,staged,52cf5a653f04df1ba6536ecfd53412c6c7f4e5b0b659f26caa9c2fc5b635cddb,ev
19,C023|C141|C027|C077|C061|C297,6,bebbb58c1aa19020131bdef7880d19c562167471a32be0fee690687fff93fdd9,D0,L-main-threeshift-150c-01,123.28927139899876,3,staged,070803329e204d53c73742b3075254d7aef6ea465499ab195316bd9412542d21,ev
20,C012|C118|C210|C247|C250|C196|C217|C315|C316|C320,10,2565fe09df0e67df2c818041b6313adfc9f88ff90c16bf8744b247047097860d,D1,L-main-threeshift-150c-01,290.0462191253566,3,staged,c712dd4f366ef2b7f74c5ff6749abd97b1f46e5d0d49fb8130831d19c81b87bb,cv
21,C132|C032|C015|C025|C245|C165,6,06c249368a6c13d478dfb33c721bf09da34f12ac2fdfc978e365009d012b3d60,D1,L-main-threeshift-150c-01,168.24364511277014,3,staged,0c3a61d36f544720535bb81648171441369b8323b485ac664588c170d8d019d9,ev
22,C033|C148|C019|C228|C312|C317,6,3c11af72e8db72c520ac50cd3ad8c66d2f456dcfc132b3e3037c1f42ca494e32,D1,L-main-threeshift-150c-01,286.9839459707876,3,staged,30a98cc6f763490eb6590b2cfb51499d316b487b27117378672cf55c62205950,cv
23,C038|C014|C152|C214|C235|C302,6,7015c523b046eb6979e5c2c0c04db5a7699f2c99e42f93aa7244d293c39f14f0,D1,L-main-threeshift-150c-01,242.18723873872938,3,staged,609bff3b508256420e3bc15eaee08ac939eb2a3f0a5293dda3e66f6db514e30b,cv
24,C060|C122|C277|C282|C229|C172,6,dd0c742a40c0e39a2033df49197ce21c34e406dc4a3bcdb6745102cd5ad4f72f,D1,L-main-threeshift-150c-01,305.22444883630584,3,staged,37096719be852b9c47e32b84b95a7a0ba9e6f7497835daffd3a72cbe47c2ae41,cv
25,C063|C024|C076|C225|C292|C186|C281|C305,8,2f05bc8c995673c37e1588003ee2d377aa4b013d3f9e30468d05c85861bfcbeb,D1,L-main-threeshift-150c-01,229.44598801314586,3,staged,140b2dd6e3c9e0f81d750790d363a393b40b9b587cc2fef18ae7c42c37c1579e,cv
26,C042|C115|C083|C252|C158,5,a4316ae60fc142f5ceb3a5ac913509445757c007cfcaa577e5d13438cf4186c3,D1,L-main-threeshift-150c-01,183.7411997762166,3,staged,699fd26b89d83b1be017131b7c3036bcd55dfe4c1d341dd03990684d01d8590f,ev
27,C071|C098|C011|C053|C040|C163|C187,7,96301e411b0d9e08958321d1ba78aedf6d1d92b9debc364e318f5c7cfcaf3388,D1,L-main-threeshift-150c-01,215.19904828726516,3,staged,6bf92394f3b1c84eabb5e65cf020747cdd626c37c25f7721d1dce1ce37be2b9c,ev
28,C050|C104|C078|C110|C101|C285|C179|C195,8,32a667bf731a35e18a1531864e03bfd87e9be4c2d1f376b013eca83671e02daf,D1,L-main-threeshift-150c-01,237.87040340362864,3,staged,4b5e19d8ffa8048146535e866b826c57f888a074b25813130343d153bc6ba720,ev
29,C092|C089|C073|C031|C178|C164,6,f475838b6030936f49e262ee0d0dffafd79cca22df224099f3afdcb27b43650a,D1,L-main-threeshift-150c-01,174.27515456955652,3,staged,9c32ed6ea7efe4255dcf2fcc5b6adc8702f3c2f8e8ca70e626826fdb541939c4,ev
30,C026|C147|C135|C109|C251|C275|C271,7,eaa1481b95190b520ceee8f5dd9f0063331e6606bf729f551f68a09bd52c585c,D1,L-main-threeshift-150c-01,180.10979612651576,3,staged,494bb09ff39cd35f321b8637b83081857658f7451824187db4ae5f4431b25a6f,ev
31,C116|C059|C121|C123|C128|C017|C160|C298|C257|C177,10,f4f1aa0bcbe466e76637db76d6a5844ea277382b0a5647f4fe201a2677056894,D1,L-main-threeshift-150c-01,206.3652326433883,3,staged,91dc637d9d378dbf06881d5607a62026fd6026db718483bc7ce4d139b27e6078,ev
32,C103|C267|C238|C198|C207|C211|C272|C193|C253|C278,10,2f1f9e6d3109c02c47f7b0a1c6a21c4881e0e21d5347a539a584e4ab12ed1d2c,D1,L-main-threeshift-150c-01,231.0526592829401,3,staged,c358dcf09ba5a007634044775bc31f9878270dc37f1c1138d29ccdc26b1c90b2,cv
33,C010|C125|C143|C153|C159|C293|C283|C184|C318,9,9f891ecd8d3f9b7b581eac8ba73bc24602c800b0e736605eaee33dd0feb0c86b,D1,L-main-threeshift-150c-01,240.0771313351438,3,staged,497e7e92e4f07f1354b5621fb061b0af7c4a7305bdca8d70446f0ae210bc70b7,cv
34,C057|C018|C291|C264|C199|C258|C261|C237|C239|C189|C313,11,ea586f6d8ef74fb1b63fcd330ea2bb9e1709153469739cc39abec2cd139c2602,D1,L-main-threeshift-150c-01,328.559644955253,3,staged,215889a4e4dff3cb1ffe0f6b06a48a68f7ff29820f6ed46ade49c72ec09d0de8,cv
35,C084|C105|C212|C270|C205|C236,6,3e664241797df8a7c54d56e30064940f587bc75dc426fbde11be873030fb4868,D1,L-main-threeshift-150c-01,244.7003831183126,3,staged,43671c6f4e72fe59e4f4bf99a545a739e91d22338fc18a60d9ea3c322acfb784,ev
36,C044|C142|C279|C180|C215|C175,6,b2d51bb1d0f8c26d671935c7b0a3f7be44b68270412225ccc00e6db2916be828,D1,L-main-threeshift-150c-01,191.1029185097854,3,staged,1795e2e7f01484fef17a1773b134b5d20faacc4cb29a222a2a9bdda392f49eec,ev
37,C106|C034|C004|C134|C154|C232,6,b6abf7f01cb69e6611d1727ecad7fbd6a97c7972642909e80792f1fa7e00abb4,D1,L-main-threeshift-150c-01,217.35216675266574,3,staged,19586b1276c4ddad3b1066c7602d4cf27190f59cb6d7b7417b650b0fe70093e6,ev
38,C058|C100|C290|C208|C248|C249,6,044d21e1ebd459ccdfcea58b5f3c0a960d7fbea0ee21c7d5070e81cb89721c37,D1,L-main-threeshift-150c-01,231.24230443882854,3,staged,722a7be70f59f6434b4ed4ee46955adfb12fb79562d16288ab56c66bbbc91d44,ev
39,C051|C036|C049|C070|C145|C287|C181,7,b308f908ce17240c6b75eed394ab3078a1742fab1f144cb7f457dc07e2dd59ab,D1,L-main-threeshift-150c-01,176.28893632984614,3,staged,b25565902c62e9c924353a32f5bd5466490618c84fd8e022930bae44bd92f135,ev
40,C079|C138|C139,3,e1597c1be1afb66c5cdb5918922966888be19f17560e3e7400f8799f09abfbac,D1,L-main-threeshift-150c-01,149.4103207650793,3,staged,45d921af139793d94f5c3950d77a1c968b351109aa2836e3416efcca50824b5f,ev
41,C140|C090|C311,3,58e3763736af1feefd19f3ff60d06272b8ab4b77291da7971cb95326e26c51be,D1,L-main-threeshift-150c-01,93.67795633121484,3,staged,884942a7ef538227ba393d0c5ec5ef8633fdf291b483eabb28a577a77e86f48c,ev
42,C068|C001|C276|C202,4,dcd0fc8094eb255a1c5735e2885660a3893f76dc8d3eeb1d4994a20e848f97e8,D0,L-main-threeshift-150c-01,137.73788980743115,3,staged,dfc138975eea42e34d72dac48f9a3e29b26724e952bc2880225f3d5dadee90f3,ev
43,C246|C306,2,244f59ecd935529a59e98b84175647aa4e6f3cfadd0fcbaeae240f78905320df,D0,L-main-threeshift-150c-01,135.90017500375697,3,staged,11403f6c2e2c89badff0f86d085aa3c9074d2e9870ef6938da86b452bc22a73f,ev
44,C233|C203|C221|C219|C201|C286|C166,7,07704704abb673d2523b984efac7ddcb36a5afc8c338d91d660be4197e5dff7a,D0,L-main-threeshift-150c-01,206.629862239142,3,staged,7cc6aec54e270568fd90a16ba796f831270d59319a4f7da0553c84c4a295655c,ev
45,C301,1,0b26a8da0447de4a4e81f5aa127e3eb74a4b6d1bf85bb13698576299a8deac20,D1,L-main-threeshift-150c-01,152.88778752233878,3,staged,20debad0e7e5c278c7d882465eeae1ab83327e5b149138dd2e8ed6fa42939a53,ev
46,C130|C093|C141|C117|C268|C218|C200|C198|C207|C238|C259,11,eda8d496d991664b7c91d0fa4e612e4428c43c376e9fd14da512fd3eefd2e749,D0,L-main-threeshift-150c-01,140.887395317209,3,LNS,c080e37e17674d2fb40f1fcc0fd558201dde90110915ba3af80a01a4e452d0b1,ev
47,C094|C226|C321|C309|C322,5,e1c1649190e3f58dfd89c502293a2c8b9e3814a0cb5e425a282ce1cff640f688,D0,L-main-threeshift-150c-01,135.68918476883752,3,LNS,a4c774b9c1cacf51304366d88cae933f8da96c0c8cc9fa41e884bde8f2e32f13,ev
48,C150|C068|C001|C202|C162|C217|C315|C318,8,254afdc055f8a4ecf81b58ca933993813233c2c51de51283bdcfdedd6f243f41,D0,L-main-threeshift-150c-01,215.77942198643834,3,LNS,ec7bfd119fd84610fc0bbb389d5a1054232b2e8e7d8c1bc729e1d890073396d8,cv
49,C081|C007|C144|C056|C037|C244|C319|C303,8,777e5924cda9272e56d432394868fe7bda3402132d3f624660487401477c5614,D0,L-main-threeshift-150c-01,241.76699401468645,3,LNS,b59bc8b64d22a30532671b419c82e83c8a5131b732ed92ad30fd2b686ceb87ed,cv
50,C029|C066|C157|C170|C176|C167|C274,7,ccf4241379e4438e04f376b582a5569cd5653defddb38976c3b27bab4f933e3e,D0,L-main-threeshift-150c-01,208.3152869912002,3,LNS,8f42d5f19c63df81d561fc1daf50de82e769856907084325ebf56ae20ade42fa,ev
51,C009|C041|C299|C188|C190|C221|C240|C295|C204,9,08d1bc9ce606450263abc9d57c08474411f93c1babf36403191a9a90244b3304,D0,L-main-threeshift-150c-01,244.18267275396573,3,LNS,8e5121ce0152282ae84a1c7d883a442cd76175cbaddfa44853d33b33be4a48c6,ev
52,C095|C088|C060|C156|C203|C233|C267,7,d7c040ac1a3d76dcb77bc26cb86bcb957d50994b91c291d89e3d4dab3a011578,D0,L-main-threeshift-150c-01,203.18981794168138,3,LNS,84c83f6e686c5649bd3e20bd9fa5e4c14aecfbd093cff165889d79b66a9f3ba5,ev
53,C096|C120|C069|C006|C028|C234|C213|C197,8,947a14eeadf5f28206cf0072649b020a243c47bf8d7c485604b7bdd80773be9a,D0,L-main-threeshift-150c-01,174.40724030482082,3,LNS,1ed5afac20be21367b640683f9d10b5194d9417eb25148e9261ebaa4c25adef1,ev
54,C131|C111|C175|C187|C311|C313,6,f7d57b0db8ca995a5e71e232c68e224d0bcbb5c8517c87e30b4eb1f990c7f8ec,D0,L-main-threeshift-150c-01,138.73725996759657,3,LNS,4ae676c8fd6644b4581fe329fab3aa409bd29563059ea918063ac00cb464de77,ev
55,C043|C016|C062|C256|C286|C166|C255|C308,8,e5d9cb961106791555e82716b750ef5210d261fcabdf950808dee451207aaa70,D0,L-main-threeshift-150c-01,227.31293033218233,3,LNS,3f5e2ccb89012782d617bd7b870a5756bff7a15a6903d53b5921ab710d75cea0,cv
56,C039|C027|C003|C021|C032|C005|C173|C307,8,8a906dcc3c7c67661507a5a908a6d81482aa975cc09ac1555ed5f06057c2a2dd,D0,L-main-threeshift-150c-01,139.75293122608792,3,LNS,000bc18cc420f012ec320f13c864ce43d3e44b5b504262645c6f8c44ad368f61,ev
57,C080|C153|C210|C247|C251|C253|C278|C293|C283,9,3c33633530ab200cab240735ad9b1872cd5474abbe76ac0e16b598ea378172f0,D0,L-main-threeshift-150c-01,204.381496626853,3,LNS,0b6ec6b10805e60393e5841293119b81eabc3bb9aeb43e8a7c309ca8a3a433cf,ev
58,C099|C119|C072|C075|C091|C047|C064|C102|C137|C262,10,0e425d940be4e0f8b2872948597ed68cd5ff36f0df2801271e1a353929a0d590,D0,L-main-threeshift-150c-01,221.93175682571942,3,LNS,fc2206908348d144070862ed91701f21a81e98485def3004ac3fe314e2067d3a,ev
59,C231|C222|C206|C246|C306,5,3c30892245fe4fa410b9fa6b075b8bac5d7fc5c84bd495d16ce0b42e10ca1bd4,D0,L-main-threeshift-150c-01,175.3339676665654,3,LNS,1a5154c20802afdc1656200d7e0ac60cdcb567406f0fdc4ac98ba552d01c8f0a,ev
60,C074|C220|C294|C296|C223|C269|C260|C310,8,dc5c79e8b8a6e217d86cba021b3f738f319f8053324c22f5aba0ad8bf0a0eb47,D0,L-main-threeshift-150c-01,325.18160740162676,3,LNS,c26084b7b4f3ae12d0a1ad340f2b617a7f025f1cd42d26502e2a63beeeb7ff2f,cv
61,C086|C168|C263|C266|C209|C169,6,c9d61624e762ed5e374c4344f4f38b971ee97f9d17996de88300fa99fab04fe8,D0,L-main-threeshift-150c-01,153.27890673033093,3,LNS,61dd2b36c463d1085a3cad3d2b9da109e484477709e88d77826d46e9af559422,ev
62,C149|C013|C108|C054|C030|C048,6,d3cdc38f918b5b46f9f4fed9a7e40991fc1fcdbc450ed07922c72465fb3a4f8b,D0,L-main-threeshift-150c-01,141.8264783900568,3,LNS,c3dd923fb19e4908b2a71f9ebbcaa742396acd64ca39890e56cc5604e774dc12,ev
63,C020|C146|C129|C284|C243|C151|C230|C280|C312,9,74f325dd49dbc48d62c1be6c54eac6693e44f7f9a3c5d10752d44390c2342c74,D0,L-main-threeshift-150c-01,272.45631256031254,3,LNS,22bd480dfa24f32ed28706593a0e59a4fc4404eb9e89d6bdcaca5589fa58494d,cv
64,C061|C077|C182,3,7d5f5aece2a6c50fd7f8731b4498bd58644174d781b35c1cc89d1f5560b4cd2a,D0,L-main-threeshift-150c-01,92.99503107159802,3,LNS,5b4bb800506974ee061b803d56f5f4b8211c41cb8d84ab6d20c9ee92cee402fe,ev
65,C052|C107|C124|C185|C219|C201|C276|C236,8,22e40650e71caf3e306deb35c08d1e66ba5dcad851c59af99dcd145b9ffd5a2a,D0,L-main-threeshift-150c-01,211.95853738349828,3,LNS,1b217de78c05bbe1b128fe504be016f5f4318836b0a5e31af44bf0cf848ebbac,ev
66,C045|C022|C192|C155|C161|C224|C304,7,c4b57c88414dddb0df3d314493b2d2715ec04c0dbacc69b08dfec45faffa80fe,D0,L-main-threeshift-150c-01,240.41609116535136,3,LNS,c4d1d00baa8ffc8eba2dabb20c032aee1ea1e2583b0862548a8507ae2afb3a7e,cv
67,C112|C057|C024|C110|C031|C076|C290,7,0e91fc79db90d397809f5119d1eaca98c80c85e66917e7aa9afc52dedc539fe6,D0,L-main-threeshift-150c-01,171.38225283097557,3,LNS,f6a47b263e8d82b4022e8af18f1f34042d6e2bfc413448a8ab56501f626c8996,ev
68,C126|C133|C008|C289|C300|C216|C227,7,5ecd158f1ff24c949875279d89b24fa3d290755fae1e5628a45e92721ee8f599,D0,L-main-threeshift-150c-01,147.57376342166899,3,LNS,778b0329178cbc7239e945a1fbd18b5ed72ae8747a0f423b126ab7378f1655c5,ev
69,C035|C085|C136|C067|C194|C171|C191,7,d7c4d09cea7d4a19044f26d726549e157ceac7a7a10f16304d48f22805f06770,D1,L-main-threeshift-150c-01,151.7453129750302,3,LNS,5eefa2607cc8923346b4d5e7d6a93582b408152d984182c80a328d73b5fa94c5,ev
70,C101|C025|C142|C279|C211,5,aebabf254d432404e951ed31830740db6b2ee63b73fde9330133d7cc03c942bc,D1,L-main-threeshift-150c-01,168.42884581176097,3,LNS,9cfaa91114bbcb77e7fc26c696a5138bed5a4208dfc27e006a07afea0c13a65e,ev
71,C070|C158|C154|C159|C287,5,dbdea3e3968906fc851faa9066f77d0181fe8ebdc97a4f2fb65e5fe39ac3c5b6,D1,L-main-threeshift-150c-01,115.95982667325681,3,LNS,605481ecbedc2a0fdf283df16cd8e4f2e52373877baa5ef0f28763e0892c0175,ev
72,C115|C014|C165|C317,4,9ac93b695784a2cb105bc891b39836f47421e7802886aeabccfd54c94be94b00,D1,L-main-threeshift-150c-01,124.69896698730642,3,LNS,c4bff4b9f537daf3837e02199e39e024116a320f109722d24ce34adcfb3c88b2,ev
73,C103|C193|C199|C235|C281|C258|C305,7,cbc3a535db4e51f1d9444b23f6ad9686207460a824b4747ef0d22080cb1405b3,D1,L-main-threeshift-150c-01,203.1399843666296,3,LNS,f948c0a2ce3b9cd08ed7e3ed4ce7e3ebf05b2a78ea76174095c7dc2c251369f9,cv
74,C015|C019|C018|C055|C228|C179|C261|C250|C302,9,fc715a2a0f759ec2742a5cf832d250cc50ac89e3759b72fc7d045c9af131b1ce,D1,L-main-threeshift-150c-01,318.6593882347014,3,LNS,a12c62e6efccbd9c4f74e7c0c7cfeaec2e0fd9ab3df69949fdb721eab72ca233,cv
75,C152|C252|C178|C189,4,2c5980313888c03f7d1a7d3b287a6592f6eee23581d9b740cbdc6bd5df7596eb,D1,L-main-threeshift-150c-01,164.3563393340997,3,LNS,16de3ffd7b0f031a2a7583dc5e3e2335cac033bcc77a8ce0102b1e3de1a32b63,ev
76,C122|C172|C229|C301|C316|C320,6,860cb6fd155eeeaa7143890a64c80506b445ab3359d0393e694f53b4718bcd4d,D1,L-main-threeshift-150c-01,213.39318780680566,3,LNS,6dd2249c4064037f3a211615b83d0a2d809e332ae8ca33dbf57b71e91b8772ef,cv
