task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,elapsed_seconds,global_elapsed_seconds,objective_before,objective_after,improvement_absolute,improvement_relative,timer_reset,timer_reset_threshold_relative,objective_type
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,8,463,52863,4.1862812920007855,443.80786841699955,1430141,1429451,690,0.0004824699103095429,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,9,489,52889,4.3792400829988765,444.00082720799765,1429451,1425978,3473,0.0024296040927600875,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,10,598,52998,5.371159958001954,444.9927470830007,1425978,1417810,8168,0.005727998608674187,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,11,669,53069,6.023060125000484,445.64464724999925,1417810,1406378,11432,0.00806313963083911,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,12,977,53377,8.68670983300035,448.3082969579991,1406378,1406198,180,0.00012798835021594478,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,13,1708,54108,15.208787999999913,454.8303751249987,1406198,1398388,7810,0.005553983151732544,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,14,5634,58034,49.24912004200087,488.87070716699964,1398388,1390436,7952,0.005686547653440962,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,15,6024,58424,52.63847904200156,492.26006616700033,1390436,1371222,19214,0.013818687088078848,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,16,8865,61265,77.12959625000076,516.7511833749995,1371222,1368930,2292,0.0016715017699540993,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,17,9734,62134,84.53100804199858,524.1525951669973,1368930,1359979,8951,0.006538683497330031,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,18,13527,65927,116.41009504199974,556.0316821669985,1359979,1356218,3761,0.0027654838787951872,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080204,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080204,mechanism_ev,19,22103,74503,190.20863604199985,629.8302231669986,1356218,1355227,991,0.0007307084849190912,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,1,1,1,0.008481208999000955,0.0084814589972666,9223372036854775807,2258390,9223372036852517417,0.9999999999997552,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,2,13,13,0.106580583997129,0.10658083399539464,2258390,2256962,1428,0.0006323088571947272,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,3,16,16,0.12918229199931375,0.1291825419975794,2256962,2005343,251619,0.11148570512042294,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,4,23,23,0.18628820899903076,0.1862884589972964,2005343,1988960,16383,0.008169674714001545,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,5,25,25,0.20083720899856417,0.2008374589968298,1988960,1968973,19987,0.010048970316145121,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,6,44,44,0.34560187500028405,0.3456021249985497,1968973,1956525,12448,0.006322077550073058,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,7,137,137,1.213178791997052,1.2131790419953177,1956525,1951385,5140,0.00262710673259989,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,8,250,250,2.091911708997941,2.0919119589962065,1951385,1947683,3702,0.001897114101010308,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,9,258,258,2.1471998749984778,2.1472001249967434,1947683,1946701,982,0.0005041888233352142,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,10,551,551,4.573233749997598,4.573233999995864,1946701,1943299,3402,0.001747571917824052,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,11,562,562,4.644612333999248,4.644612583997514,1943299,1939906,3393,0.001745999972212202,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,12,750,750,6.258727459000511,6.2587277089987765,1939906,1898012,41894,0.02159589175970382,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,13,1842,1842,15.323472249998304,15.32347249999657,1898012,1892743,5269,0.0027760625327974743,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,14,2961,2961,24.5726019169997,24.572602166997967,1892743,1891193,1550,0.0008189173067870281,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,15,3736,3736,30.151386499997898,30.151386749996163,1891193,1883163,8030,0.004245997103415675,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,cv_only,16,19201,19201,149.70527924999988,149.70527949999814,1883163,1880873,2290,0.0012160391851369213,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,1,4,24237,0.03193583399843192,190.63213429299867,9223372036854775807,2006679,9223372036852769128,0.9999999999997824,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,2,6,24239,0.051444833999994444,190.65164329300023,2006679,1936116,70563,0.03516406958960551,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,3,9,24242,0.08341995899900212,190.68361841799924,1936116,1814202,121914,0.0629683345419386,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,4,26,24259,0.22257112499937648,190.82276958399962,1814202,1527719,286483,0.15791130204905518,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,5,326,24559,2.975372166998568,193.5755706259988,1527719,1512050,15669,0.01025646732154277,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,6,339,24572,3.074501833998511,193.67470029299875,1512050,1511786,264,0.00017459740087960053,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,7,426,24659,3.8942080839988193,194.49440654299906,1511786,1509170,2616,0.0017304036417852792,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,8,445,24678,4.042715750001662,194.6429142090019,1509170,1505319,3851,0.0025517337344368096,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,9,539,24772,4.88922783399903,195.48942629299927,1505319,1499155,6164,0.004094813125988578,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,10,676,24909,6.0831684170007065,196.68336687600095,1499155,1487084,12071,0.00805186921966041,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,11,1777,26010,15.450470542000403,206.05066900100064,1487084,1467725,19359,0.013018094472134728,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,12,6775,31008,59.3356722919998,249.93587075100004,1467725,1455257,12468,0.008494779335365958,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,13,11934,36167,105.32258370899945,295.9227821679997,1455257,1440360,14897,0.010236679844178725,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,naive_ev,14,31243,55476,274.33035508399917,464.9305535429994,1440360,1437071,3289,0.0022834569135493903,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,1,5,56738,0.045969292001245776,479.9625664590021,9223372036854775807,1547870,9223372036853227937,0.9999999999998321,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,2,43,56776,0.3834433750016615,480.30004054200253,1547870,1500430,47440,0.030648568678248174,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,3,92,56825,0.7478834170033224,480.6644805840042,1500430,1468517,31913,0.021269236152303007,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,4,120,56853,1.1441082920027839,481.06070545900366,1468517,1454739,13778,0.009382254342305878,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,5,153,56886,1.3713612090032257,481.2879583760041,1454739,1454551,188,0.00012923280396002308,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,6,206,56939,1.9321967920004681,481.84879395900134,1454551,1440861,13690,0.009411839117363366,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,7,332,57065,3.01532333400246,482.93192050100333,1440861,1415734,25127,0.017438878559416903,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,8,424,57157,3.807576875002269,483.72417404200314,1415734,1410755,4979,0.003516903599122434,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,9,661,57394,5.831739292003476,485.74833645900435,1410755,1409166,1589,0.0011263472395986547,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,10,852,57585,7.524736625000514,487.4413337920014,1409166,1408321,845,0.0005996454640546252,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,11,919,57652,8.158614792002481,488.07521195900335,1408321,1387224,21097,0.014980249531179326,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,12,3311,60044,28.446210792000784,508.36280795900166,1387224,1372200,15024,0.01083026245220671,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,13,4286,61019,36.578446875002555,516.4950440420034,1372200,1369541,2659,0.0019377641743186125,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,14,5820,62553,49.87761479200344,529.7942119590043,1369541,1363986,5555,0.004056103468242279,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080205,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080205,mechanism_ev,15,6069,62802,51.96050408400333,531.8771012510042,1363986,1351334,12652,0.009275755029743708,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,1,1,1,0.008840457998303464,0.008840749997034436,9223372036854775807,2542733,9223372036852233074,0.9999999999997243,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,2,2,2,0.016585000001214212,0.016585291999945184,2542733,2534718,8015,0.003152120179350329,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,3,10,10,0.08537029199942481,0.08537058399815578,2534718,2017789,516929,0.2039394520416078,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,4,12,12,0.1073841249999532,0.10738441699868417,2017789,1961461,56328,0.027915703772792892,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,5,40,40,0.3090480419996311,0.30904833399836207,1961461,1960168,1293,0.0006592025026243193,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,6,70,70,0.5211643750008079,0.5211646669995389,1960168,1959064,1104,0.0005632170303769881,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,7,71,71,0.5277367919989047,0.5277370839976356,1959064,1950965,8099,0.00413411710898674,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,8,401,401,3.2750467080004455,3.2750469999991765,1950965,1947407,3558,0.0018237128805488566,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,9,647,647,5.232061792001332,5.232062084000063,1947407,1939977,7430,0.003815329820628148,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,10,1166,1166,9.33665016699888,9.33665045899761,1939977,1890987,48990,0.025252876709363048,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,cv_only,11,8060,8060,63.60449787499965,63.60449816699838,1890987,1879055,11932,0.006309932326345977,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,1,9,24362,0.09401470800003153,193.64634149999983,9223372036854775807,1827595,9223372036852948212,0.9999999999998018,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,2,14,24367,0.14374370799851022,193.6960704999983,1827595,1784664,42931,0.02349043414979796,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,3,44,24397,0.4007684579992201,193.95309524999902,1784664,1709591,75073,0.04206562131583312,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,4,79,24432,0.6658455420001701,194.21817233399997,1709591,1661166,48425,0.02832548837704457,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,5,94,24447,0.7812363749981159,194.33356316699792,1661166,1653976,7190,0.0043282850720518,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,6,100,24453,0.8239381669991417,194.37626495899895,1653976,1649052,4924,0.0029770685910799188,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,7,131,24484,1.218447457998991,194.7707742499988,1649052,1578274,70778,0.04292041730642818,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,8,269,24622,2.4901656250003725,196.04249241700018,1578274,1571894,6380,0.004042390611516125,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,9,318,24671,2.990194624999276,196.54252141699908,1571894,1567408,4486,0.0028538820047662246,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,10,390,24743,3.5178263329980837,197.0701531249979,1567408,1539073,28335,0.018077616038708492,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,11,425,24778,3.957914541999344,197.51024133399915,1539073,1531462,7611,0.004945184536406006,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,12,426,24779,3.966112375001103,197.5184391670009,1531462,1492098,39364,0.025703543411459116,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,13,617,24970,5.682002707999345,199.23432949999915,1492098,1488111,3987,0.002672076498996715,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,14,1904,26257,17.220748125000682,210.77307491700049,1488111,1483914,4197,0.002820354126809089,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,15,2349,26702,21.00460720800038,214.55693400000018,1483914,1482780,1134,0.0007641952296426882,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,16,3506,27859,31.359570874999918,224.91189766699972,1482780,1466090,16690,0.011255884217483376,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,17,4692,29045,42.152686541998264,235.70501333399807,1466090,1448308,17782,0.012128859756222334,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,naive_ev,18,5727,30080,51.34591233299943,244.89823912499924,1448308,1438685,9623,0.0066443049406617926,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,1,1,49254,0.015431916999659734,420.0533783339997,9223372036854775807,1892130,9223372036852883677,0.9999999999997948,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,2,26,49279,0.27632070900290273,420.31426712600296,1892130,1736824,155306,0.08207998393345066,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,3,54,49307,0.5336366250012361,420.5715830420013,1736824,1612905,123919,0.07134804677963916,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,4,55,49308,0.5403930419997778,420.57833945899984,1612905,1610061,2844,0.0017632780603941336,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,5,62,49315,0.6075792500014359,420.6455256670015,1610061,1577457,32604,0.020250164434763653,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,6,82,49335,0.761203125002794,420.79914954200285,1577457,1541551,35906,0.02276195167285067,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,7,96,49349,0.8604928340027982,420.89843925100286,1541551,1494391,47160,0.03059256553951183,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,8,114,49367,1.1398092500021448,421.1777556670022,1494391,1493656,735,0.000491839150530216,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,9,137,49390,1.3045545839995611,421.3425010009996,1493656,1486461,7195,0.004817039532529578,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,10,172,49425,1.5584798340023553,421.5964262510024,1486461,1476141,10320,0.006942664489683887,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,11,191,49444,1.7057141670011333,421.7436605840012,1476141,1442795,33346,0.022589982935234506,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,12,324,49577,3.0715257090014347,423.1094721260015,1442795,1418823,23972,0.016614973021115267,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,13,370,49623,3.44595366700014,423.4839000840002,1418823,1414954,3869,0.002726908148514649,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,14,386,49639,3.5823898340022424,423.6203362510023,1414954,1397615,17339,0.012254108614131625,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,15,414,49667,3.961062624999613,423.99900904199967,1397615,1397469,146,0.00010446367561882207,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,16,3172,52425,28.224667834001593,448.26261425100165,1397469,1396408,1061,0.0007592297217326467,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,17,3403,52656,30.30172562500229,450.33967204200235,1396408,1388071,8337,0.005970318130517728,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,18,3813,53066,33.63531066700307,453.6732570840031,1388071,1387879,192,0.00013832145473826628,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,19,4541,53794,39.74669133399948,459.78463775099954,1387879,1363980,23899,0.017219800861602488,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,20,8146,57399,70.38820191700142,490.4261483340015,1363980,1363912,68,4.985410343260165e-05,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,21,8526,57779,73.5963607090016,493.63430712600166,1363912,1360921,2991,0.0021929567303462395,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,22,11306,60559,98.87009183400005,518.9080382510001,1360921,1357360,3561,0.002616610369007459,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,23,17967,67220,155.54584479200275,575.5837912090028,1357360,1356346,1014,0.0007470383685978664,False,0.01,PyVRP integer proxy objective
