instance_id,region,customer_count,replicate,route_index,source_vehicle_id,route_energy_kwh,route_soc_pct,route_exceeds_85_pct,selected_as_ev_by_default_completion,just_enough_public_stops,just_enough_action_count,just_enough_route,max_coverage_public_stops,max_coverage_action_count,max_coverage_route,max_coverage_reduces_public_stop
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,14,FLEET-CV-0015,31.462103222458627,40.71183129200133,False,False,0,1,D_guangzhou|C087|C048|C076|C065|C077|C091|C060|D_guangzhou,0,1,D_guangzhou|C087|C048|C076|C065|C077|C091|C060|D_guangzhou,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,15,FLEET-CV-0016,23.879291866363225,30.899704796018664,False,False,0,1,D_guangzhou|C062|C043|D_guangzhou,0,1,D_guangzhou|C062|C043|D_guangzhou,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,16,FLEET-CV-0017,22.828189638749066,29.539582865876124,False,False,0,1,D_shenzhen|C093|C122|C147|C111|C106|C100|C112|D_shenzhen,0,1,D_shenzhen|C093|C122|C147|C111|C106|C100|C112|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,17,FLEET-CV-0018,26.788425751076808,34.664111996734995,False,True,0,1,D_shenzhen|C141|C138|C136|C132|C133|C142|C127|C109|D_shenzhen,0,1,D_shenzhen|C141|C138|C136|C132|C133|C142|C127|C109|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,18,FLEET-CV-0019,20.700689224366453,26.786606139190543,False,False,0,1,D_shenzhen|C108|C104|C126|C135|C114|C143|D_shenzhen,0,1,D_shenzhen|C108|C104|C126|C135|C114|C143|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,19,FLEET-CV-0020,22.934077192293664,29.67660092170505,False,False,0,1,D_shenzhen|C110|C124|C125|C102|C113|C107|C144|D_shenzhen,0,1,D_shenzhen|C110|C124|C125|C102|C113|C107|C144|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,20,FLEET-CV-0021,19.806597253670205,25.629654831353783,False,False,0,1,D_shenzhen|C096|C121|C130|C148|C118|C139|D_shenzhen,0,1,D_shenzhen|C096|C121|C130|C148|C118|C139|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,21,FLEET-CV-0022,26.588532753724866,34.40545128587586,False,True,0,1,D_shenzhen|C149|C097|C140|C119|C094|C098|C150|D_shenzhen,0,1,D_shenzhen|C149|C097|C140|C119|C094|C098|C150|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,22,FLEET-CV-0023,21.061365314382144,27.25331950618807,False,False,0,1,D_shenzhen|C134|C092|C120|C095|C099|D_shenzhen,0,1,D_shenzhen|C134|C092|C120|C095|C099|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,23,FLEET-CV-0024,18.693777306443213,24.189670427592148,False,False,0,1,D_shenzhen|C129|C115|C123|C116|C128|D_shenzhen,0,1,D_shenzhen|C129|C115|C123|C116|C128|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,24,FLEET-CV-0025,23.78023337883667,30.771523523339376,False,True,0,1,D_shenzhen|C131|C101|C105|C145|C103|C137|D_shenzhen,0,1,D_shenzhen|C131|C101|C105|C145|C103|C137|D_shenzhen,False
cn-prd-150c-03-V2-LOCATIONS,prd,150,3,25,FLEET-CV-0026,13.19550800493543,17.074932718601747,False,False,0,1,D_shenzhen|C146|C117|D_shenzhen,0,1,D_shenzhen|C146|C117|D_shenzhen,False
cn-prd-15c-01-V2-LOCATIONS,prd,15,1,0,FLEET-CV-0001,19.45275256485133,25.171781269217558,False,False,0,1,D_shenzhen|C009|C001|C014|C013|C007|C011|D_shenzhen,0,1,D_shenzhen|C009|C001|C014|C013|C007|C011|D_shenzhen,False
cn-prd-15c-01-V2-LOCATIONS,prd,15,1,1,FLEET-CV-0002,22.18863034778781,28.711995791650896,False,False,0,1,D_shenzhen|C006|C008|C012|C004|C015|C010|D_shenzhen,0,1,D_shenzhen|C006|C008|C012|C004|C015|C010|D_shenzhen,False
cn-prd-15c-01-V2-LOCATIONS,prd,15,1,2,FLEET-CV-0003,19.609192980005982,25.37421451864128,False,True,0,1,D_shenzhen|C003|C005|C002|D_shenzhen,0,1,D_shenzhen|C003|C005|C002|D_shenzhen,False
cn-prd-15c-02-V2-LOCATIONS,prd,15,2,0,FLEET-CV-0001,22.39111918394505,28.974015507175274,False,True,0,1,D_shenzhen|C002|C006|C008|C014|C010|C009|C005|D_shenzhen,0,1,D_shenzhen|C002|C006|C008|C014|C010|C009|C005|D_shenzhen,False
cn-prd-15c-02-V2-LOCATIONS,prd,15,2,1,FLEET-CV-0002,19.201887779959605,24.847163276345245,False,False,0,1,D_shenzhen|C001|C004|C015|C007|C003|C011|D_shenzhen,0,1,D_shenzhen|C001|C004|C015|C007|C003|C011|D_shenzhen,False
cn-prd-15c-02-V2-LOCATIONS,prd,15,2,2,FLEET-CV-0003,14.793514976876164,19.14274712328696,False,False,0,1,D_shenzhen|C013|C012|D_shenzhen,0,1,D_shenzhen|C013|C012|D_shenzhen,False
cn-prd-15c-03-V2-LOCATIONS,prd,15,3,0,FLEET-CV-0001,24.549419023482137,31.766846562476886,False,False,0,1,D_shenzhen|C001|C006|C013|C009|C005|C004|C010|D_shenzhen,0,1,D_shenzhen|C001|C006|C013|C009|C005|C004|C010|D_shenzhen,False
cn-prd-15c-03-V2-LOCATIONS,prd,15,3,1,FLEET-CV-0002,22.014613436694056,28.486818629262498,False,True,0,1,D_shenzhen|C003|C015|C014|C007|C011|C002|D_shenzhen,0,1,D_shenzhen|C003|C015|C014|C007|C011|C002|D_shenzhen,False
cn-prd-15c-03-V2-LOCATIONS,prd,15,3,2,FLEET-CV-0003,14.185529499951176,18.356016433684236,False,False,0,1,D_shenzhen|C008|C012|D_shenzhen,0,1,D_shenzhen|C008|C012|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,0,FLEET-CV-0001,25.119346762961182,32.504330697413536,False,True,0,1,D_dongguan|C013|C006|C018|C014|C003|C010|D_dongguan,0,1,D_dongguan|C013|C006|C018|C014|C003|C010|D_dongguan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,1,FLEET-CV-0002,21.472355795274925,27.785139486639395,False,False,0,1,D_dongguan|C009|C002|C008|C015|C011|C005|D_dongguan,0,1,D_dongguan|C009|C002|C008|C015|C011|C005|D_dongguan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,2,FLEET-CV-0003,21.990890053869652,28.456120670121187,False,True,0,1,D_dongguan|C021|C019|C025|C026|C024|C022|D_dongguan,0,1,D_dongguan|C021|C019|C025|C026|C024|C022|D_dongguan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,3,FLEET-CV-0004,20.845354056962883,26.9738018335441,False,False,0,1,D_dongguan|C001|C016|C020|C012|C023|D_dongguan,0,1,D_dongguan|C001|C016|C020|C012|C023|D_dongguan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,4,FLEET-CV-0005,19.857946357205606,25.696100358702907,False,False,0,1,D_dongguan|C004|C007|C017|D_dongguan,0,1,D_dongguan|C004|C007|C017|D_dongguan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,5,FLEET-CV-0006,37.56465248201121,48.60850476450726,False,True,0,1,D_foshan|C030|C041|C033|C039|C046|C040|D_foshan,0,1,D_foshan|C030|C041|C033|C039|C046|C040|D_foshan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,6,FLEET-CV-0007,39.6332408095031,51.285249494698625,False,False,0,1,D_foshan|C031|C032|C054|C047|C051|C037|D_foshan,0,1,D_foshan|C031|C032|C054|C047|C051|C037|D_foshan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,7,FLEET-CV-0008,36.4866088568734,47.2135207775277,False,True,0,1,D_foshan|C052|C044|C028|C053|C049|C036|D_foshan,0,1,D_foshan|C052|C044|C028|C053|C049|C036|D_foshan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,8,FLEET-CV-0009,32.901211088879236,42.574030912110814,False,False,0,1,D_foshan|C038|C034|C027|C035|D_foshan,0,1,D_foshan|C038|C034|C027|C035|D_foshan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,9,FLEET-CV-0010,33.56081828077148,43.427559887126655,False,False,0,1,D_foshan|C055|C043|C045|C048|C042|C050|C029|D_foshan,0,1,D_foshan|C055|C043|C045|C048|C042|C050|C029|D_foshan,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,10,FLEET-CV-0011,30.369200763048624,39.29762003500081,False,False,0,1,D_guangzhou|C104|C115|C101|C105|C071|C100|C066|D_guangzhou,0,1,D_guangzhou|C104|C115|C101|C105|C071|C100|C066|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,11,FLEET-CV-0012,27.98903999694673,36.21770185940312,False,False,0,1,D_guangzhou|C057|C080|C098|C056|C082|C111|D_guangzhou,0,1,D_guangzhou|C057|C080|C098|C056|C082|C111|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,12,FLEET-CV-0013,34.273239641600114,44.34943017805397,False,True,0,1,D_guangzhou|C085|C078|C091|C096|C061|C110|C088|C081|D_guangzhou,0,1,D_guangzhou|C085|C078|C091|C096|C061|C110|C088|C081|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,13,FLEET-CV-0014,30.92674688733548,40.019082411148396,False,False,0,1,D_guangzhou|C075|C089|C074|C107|C079|C072|D_guangzhou,0,1,D_guangzhou|C075|C089|C074|C107|C079|C072|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,14,FLEET-CV-0015,27.967686972728416,36.19007113448294,False,False,0,1,D_guangzhou|C067|C083|C092|C065|C076|C118|D_guangzhou,0,1,D_guangzhou|C067|C083|C092|C065|C076|C118|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,15,FLEET-CV-0016,30.842596657117937,39.91019236169505,False,False,0,1,D_guangzhou|C058|C073|C109|C087|C077|C064|C063|C062|D_guangzhou,0,1,D_guangzhou|C058|C073|C109|C087|C077|C064|C063|C062|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,16,FLEET-CV-0017,31.08348993145397,40.2219072611982,False,True,0,1,D_guangzhou|C060|C102|C121|C113|C114|C094|C097|D_guangzhou,0,1,D_guangzhou|C060|C102|C121|C113|C114|C094|C097|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,17,FLEET-CV-0018,28.82209376298009,37.29566998315229,False,False,0,1,D_guangzhou|C108|C095|C120|C112|C059|D_guangzhou,0,1,D_guangzhou|C108|C095|C120|C112|C059|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,18,FLEET-CV-0019,22.73447445925311,29.41831581166293,False,False,0,1,D_guangzhou|C099|C070|C068|C106|C093|D_guangzhou,0,1,D_guangzhou|C099|C070|C068|C106|C093|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,19,FLEET-CV-0020,28.875651878812214,37.36497396326632,False,True,0,1,D_guangzhou|C069|C086|C084|C090|C119|D_guangzhou,0,1,D_guangzhou|C069|C086|C084|C090|C119|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,20,FLEET-CV-0021,26.271012745542578,33.99458171007062,False,False,0,1,D_guangzhou|C116|C117|C103|D_guangzhou,0,1,D_guangzhou|C116|C117|C103|D_guangzhou,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,21,FLEET-CV-0022,20.744921299574784,26.843842261354535,False,False,0,1,D_shenzhen|C186|C193|C132|C183|C123|C182|C148|D_shenzhen,0,1,D_shenzhen|C186|C193|C132|C183|C123|C182|C148|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,22,FLEET-CV-0023,21.17991434336105,27.406721458800533,False,False,0,1,D_shenzhen|C199|C177|C160|C162|C163|C175|D_shenzhen,0,1,D_shenzhen|C199|C177|C160|C162|C163|C175|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,23,FLEET-CV-0024,19.23031168098029,24.883943686568696,False,False,0,1,D_shenzhen|C164|C181|C156|C128|C194|C155|C125|D_shenzhen,0,1,D_shenzhen|C164|C181|C156|C128|C194|C155|C125|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,24,FLEET-CV-0025,22.85315911183151,29.57189326065154,False,True,0,1,D_shenzhen|C131|C166|C134|C143|C176|C168|D_shenzhen,0,1,D_shenzhen|C131|C166|C134|C143|C176|C168|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,25,FLEET-CV-0026,23.40373480734757,30.284335930832775,False,False,0,1,D_shenzhen|C150|C126|C189|C167|C140|C144|C130|D_shenzhen,0,1,D_shenzhen|C150|C126|C189|C167|C140|C144|C130|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,26,FLEET-CV-0027,20.205502884182707,26.14583706545381,False,False,0,1,D_shenzhen|C158|C137|C195|C174|C161|C170|D_shenzhen,0,1,D_shenzhen|C158|C137|C195|C174|C161|C170|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,27,FLEET-CV-0028,18.689223669061,24.183778039675207,False,True,0,1,D_shenzhen|C138|C152|C200|C171|C197|C145|D_shenzhen,0,1,D_shenzhen|C138|C152|C200|C171|C197|C145|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,28,FLEET-CV-0029,18.637051459351746,24.116267416345426,False,False,0,1,D_shenzhen|C135|C188|C185|C142|C191|D_shenzhen,0,1,D_shenzhen|C135|C188|C185|C142|C191|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,29,FLEET-CV-0030,17.504028418702667,22.65014029335231,False,False,0,1,D_shenzhen|C184|C172|C127|C139|C151|D_shenzhen,0,1,D_shenzhen|C184|C172|C127|C139|C151|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,30,FLEET-CV-0031,25.61418700442772,33.14465192084332,False,True,0,1,D_shenzhen|C169|C122|C136|C141|C187|C180|D_shenzhen,0,1,D_shenzhen|C169|C122|C136|C141|C187|C180|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,31,FLEET-CV-0032,18.448201536323943,23.87189639793471,False,False,0,1,D_shenzhen|C179|C157|C133|C124|C198|D_shenzhen,0,1,D_shenzhen|C179|C157|C133|C124|C198|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,32,FLEET-CV-0033,16.837630665645126,21.78782436030684,False,False,0,1,D_shenzhen|C147|C178|C192|C173|C190|C149|D_shenzhen,0,1,D_shenzhen|C147|C178|C192|C173|C190|C149|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,33,FLEET-CV-0034,22.029958811101903,28.506675480204322,False,True,0,1,D_shenzhen|C129|C196|C165|C146|C159|C154|D_shenzhen,0,1,D_shenzhen|C129|C196|C165|C146|C159|C154|D_shenzhen,False
cn-prd-200c-01-V2-LOCATIONS,prd,200,1,34,FLEET-CV-0035,12.296461613980235,15.911570411465107,False,False,0,1,D_shenzhen|C153|D_shenzhen,0,1,D_shenzhen|C153|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,0,FLEET-CV-0001,19.35496194613848,25.04524061353323,False,False,0,1,D_dongguan|C009|C019|C012|C022|C018|D_dongguan,0,1,D_dongguan|C009|C019|C012|C022|C018|D_dongguan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,1,FLEET-CV-0002,22.36132898901578,28.935467118291644,False,False,0,1,D_dongguan|C003|C002|C007|C026|C015|D_dongguan,0,1,D_dongguan|C003|C002|C007|C026|C015|D_dongguan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,2,FLEET-CV-0003,23.720761278516882,30.694566871786858,False,True,0,1,D_dongguan|C011|C024|C006|C021|C023|D_dongguan,0,1,D_dongguan|C011|C024|C006|C021|C023|D_dongguan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,3,FLEET-CV-0004,24.929086476986456,32.25813467518951,False,True,0,1,D_dongguan|C014|C020|C010|C025|C004|C017|C001|D_dongguan,0,1,D_dongguan|C014|C020|C010|C025|C004|C017|C001|D_dongguan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,4,FLEET-CV-0005,21.334079071501044,27.606209978650423,False,False,0,1,D_dongguan|C013|C016|C005|C008|D_dongguan,0,1,D_dongguan|C013|C016|C005|C008|D_dongguan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,5,FLEET-CV-0006,34.272719195136304,44.348756722484865,False,False,0,1,D_foshan|C049|C035|C055|C048|C038|C044|C043|C046|D_foshan,0,1,D_foshan|C049|C035|C055|C048|C038|C044|C043|C046|D_foshan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,6,FLEET-CV-0007,37.59359563948838,48.64595709043527,False,True,0,1,D_foshan|C054|C041|C050|C042|C039|C029|D_foshan,0,1,D_foshan|C054|C041|C050|C042|C039|C029|D_foshan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,7,FLEET-CV-0008,34.9651615555707,45.244774269630824,False,True,0,1,D_foshan|C028|C031|C052|C053|C033|C047|C036|D_foshan,0,1,D_foshan|C028|C031|C052|C053|C033|C047|C036|D_foshan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,8,FLEET-CV-0009,32.62788940394437,42.22035378357191,False,False,0,1,D_foshan|C051|C034|C027|C030|C037|D_foshan,0,1,D_foshan|C051|C034|C027|C030|C037|D_foshan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,9,FLEET-CV-0010,32.15461817460278,41.60794277251913,False,False,0,1,D_foshan|C040|C032|C045|D_foshan,0,1,D_foshan|C040|C032|C045|D_foshan,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,10,FLEET-CV-0011,30.66434873295631,39.67954028591655,False,False,0,1,D_guangzhou|C118|C078|C091|C102|C107|C081|D_guangzhou,0,1,D_guangzhou|C118|C078|C091|C102|C107|C081|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,11,FLEET-CV-0012,30.935970684852983,40.031017966942265,False,False,0,1,D_guangzhou|C064|C105|C112|C111|C061|C120|C080|C076|D_guangzhou,0,1,D_guangzhou|C064|C105|C112|C111|C061|C120|C080|C076|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,12,FLEET-CV-0013,24.841606702310784,32.14493620899428,False,False,0,1,D_guangzhou|C069|C117|C121|C090|C062|D_guangzhou,0,1,D_guangzhou|C069|C117|C121|C090|C062|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,13,FLEET-CV-0014,32.20318100582446,41.670782875031655,False,True,0,1,D_guangzhou|C058|C113|C070|C096|C097|C095|C089|D_guangzhou,0,1,D_guangzhou|C058|C113|C070|C096|C097|C095|C089|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,14,FLEET-CV-0015,36.45766878674376,47.1760724466146,False,True,0,1,D_guangzhou|C093|C073|C086|C063|C114|C066|D_guangzhou,0,1,D_guangzhou|C093|C073|C086|C063|C114|C066|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,15,FLEET-CV-0016,27.153621083975985,35.13667324531054,False,False,0,1,D_guangzhou|C079|C115|C104|C109|D_guangzhou,0,1,D_guangzhou|C079|C115|C104|C109|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,16,FLEET-CV-0017,29.68422419770128,38.41126319578323,False,True,0,1,D_guangzhou|C088|C106|C094|C087|C101|C071|D_guangzhou,0,1,D_guangzhou|C088|C106|C094|C087|C101|C071|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,17,FLEET-CV-0018,27.699269644881273,35.84274022370765,False,False,0,1,D_guangzhou|C067|C072|C057|C108|C119|D_guangzhou,0,1,D_guangzhou|C067|C072|C057|C108|C119|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,18,FLEET-CV-0019,28.361688129227225,36.69990699951763,False,False,0,1,D_guangzhou|C099|C065|C056|C077|C085|D_guangzhou,0,1,D_guangzhou|C099|C065|C056|C077|C085|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,19,FLEET-CV-0020,29.024953890486504,37.55817014814506,False,False,0,1,D_guangzhou|C103|C075|C098|C060|C084|D_guangzhou,0,1,D_guangzhou|C103|C075|C098|C060|C084|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,20,FLEET-CV-0021,28.257240374700725,36.56475203765621,False,False,0,1,D_guangzhou|C083|C082|C100|C092|C059|D_guangzhou,0,1,D_guangzhou|C083|C082|C100|C092|C059|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,21,FLEET-CV-0022,24.17078599119389,31.276896986534535,False,False,0,1,D_guangzhou|C110|C116|C074|C068|D_guangzhou,0,1,D_guangzhou|C110|C116|C074|C068|D_guangzhou,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,22,FLEET-CV-0023,21.079854231214593,27.277244088010605,False,False,0,1,D_shenzhen|C142|C149|C159|C162|C182|C170|D_shenzhen,0,1,D_shenzhen|C142|C149|C159|C162|C182|C170|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,23,FLEET-CV-0024,26.53787562402951,34.339901169810446,False,True,0,1,D_shenzhen|C122|C193|C156|C175|C151|C177|D_shenzhen,0,1,D_shenzhen|C122|C193|C156|C175|C151|C177|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,24,FLEET-CV-0025,25.088259611988512,32.464104052780165,False,False,0,1,D_shenzhen|C167|C155|C186|C132|C189|C157|C191|C128|D_shenzhen,0,1,D_shenzhen|C167|C155|C186|C132|C189|C157|C191|C128|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,25,FLEET-CV-0026,18.83121392211357,24.367512839173873,False,False,0,1,D_shenzhen|C197|C152|C166|C181|C129|C176|D_shenzhen,0,1,D_shenzhen|C197|C152|C166|C181|C129|C176|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,26,FLEET-CV-0027,26.6388525718748,34.47056492219824,False,True,0,1,D_shenzhen|C136|C138|C187|C199|C173|C141|C150|D_shenzhen,0,1,D_shenzhen|C136|C138|C187|C199|C173|C141|C150|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,27,FLEET-CV-0028,20.935991021483343,27.091085690325233,False,False,0,1,D_shenzhen|C160|C153|C171|C135|C154|D_shenzhen,0,1,D_shenzhen|C160|C153|C171|C135|C154|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,28,FLEET-CV-0029,21.794381383636765,28.201839264540325,False,True,0,1,D_shenzhen|C194|C163|C164|C169|C196|C126|D_shenzhen,0,1,D_shenzhen|C194|C163|C164|C169|C196|C126|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,29,FLEET-CV-0030,17.46627413196051,22.60128640264041,False,False,0,1,D_shenzhen|C180|C130|C165|C134|C184|D_shenzhen,0,1,D_shenzhen|C180|C130|C165|C134|C184|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,30,FLEET-CV-0031,21.842103873858314,28.263591969278355,False,False,0,1,D_shenzhen|C190|C172|C168|C125|C140|D_shenzhen,0,1,D_shenzhen|C190|C172|C168|C125|C140|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,31,FLEET-CV-0032,21.936995782850623,28.386381706587244,False,False,0,1,D_shenzhen|C137|C161|C179|C127|C200|D_shenzhen,0,1,D_shenzhen|C137|C161|C179|C127|C200|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,32,FLEET-CV-0033,17.443773293423842,22.572170410745137,False,False,0,1,D_shenzhen|C123|C147|C143|C178|C188|C133|D_shenzhen,0,1,D_shenzhen|C123|C147|C143|C178|C188|C133|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,33,FLEET-CV-0034,24.64320835567258,31.888209569969696,False,True,0,1,D_shenzhen|C158|C192|C144|C131|C124|C139|C195|C148|D_shenzhen,0,1,D_shenzhen|C158|C192|C144|C131|C124|C139|C195|C148|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,34,FLEET-CV-0035,20.77614181536338,26.88424147950748,False,False,0,1,D_shenzhen|C174|C183|C185|C145|C146|D_shenzhen,0,1,D_shenzhen|C174|C183|C185|C145|C146|D_shenzhen,False
cn-prd-200c-02-V2-LOCATIONS,prd,200,2,35,FLEET-CV-0036,16.34642926294286,21.152211779170365,False,False,0,1,D_shenzhen|C198|D_shenzhen,0,1,D_shenzhen|C198|D_shenzhen,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,0,FLEET-CV-0001,27.88663287900299,36.08518747282995,False,True,0,1,D_dongguan|C011|C015|C024|C004|C003|C008|D_dongguan,0,1,D_dongguan|C011|C015|C024|C004|C003|C008|D_dongguan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,1,FLEET-CV-0002,19.669860924620824,25.45271858775987,False,False,0,1,D_dongguan|C021|C012|C017|C020|C007|C022|D_dongguan,0,1,D_dongguan|C021|C012|C017|C020|C007|C022|D_dongguan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,2,FLEET-CV-0003,26.173818735912363,33.868813064068796,False,True,0,1,D_dongguan|C019|C014|C025|C013|C016|C018|C023|D_dongguan,0,1,D_dongguan|C019|C014|C025|C013|C016|C018|C023|D_dongguan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,3,FLEET-CV-0004,26.176056031959824,33.871708115890044,False,False,0,1,D_dongguan|C005|C006|C010|C001|C002|D_dongguan,0,1,D_dongguan|C005|C006|C010|C001|C002|D_dongguan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,4,FLEET-CV-0005,18.497824632510735,23.93610847892176,False,False,0,1,D_dongguan|C026|C009|D_dongguan,0,1,D_dongguan|C026|C009|D_dongguan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,5,FLEET-CV-0006,35.22492036791315,45.580901097196104,False,False,0,1,D_foshan|C053|C028|C030|C045|C043|D_foshan,0,1,D_foshan|C053|C028|C030|C045|C043|D_foshan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,6,FLEET-CV-0007,33.586948070378426,43.461371726680156,False,False,0,1,D_foshan|C027|C039|C038|C032|C046|D_foshan,0,1,D_foshan|C027|C039|C038|C032|C046|D_foshan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,7,FLEET-CV-0008,35.91057904180148,46.46814058204126,False,True,0,1,D_foshan|C036|C040|C051|C035|C033|C052|D_foshan,0,1,D_foshan|C036|C040|C051|C035|C033|C052|D_foshan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,8,FLEET-CV-0009,37.18486121910574,48.117056442942214,False,True,0,1,D_foshan|C049|C034|C041|C029|C054|C031|D_foshan,0,1,D_foshan|C049|C034|C041|C029|C054|C031|D_foshan,False
cn-prd-200c-03-V2-LOCATIONS,prd,200,3,9,FLEET-CV-0010,35.07104089595835,45.38178169766867,False,False,0,1,D_foshan|C037|C047|C042|C055|C048|C044|D_foshan,0,1,D_foshan|C037|C047|C042|C055|C048|C044|D_foshan,False
