appearance_second,best_depot_id,best_latest_departure_second,best_slack_at_appearance_seconds,best_vehicle_type,candidate_count,customer_id,demand_kg,depot_type_clocks_json,due_second,event_id,feasible_after_wait_0m,feasible_after_wait_10m,feasible_after_wait_20m,feasible_after_wait_30m,instance_id,margin_after_wait_0m_seconds,margin_after_wait_10m_seconds,margin_after_wait_20m_seconds,margin_after_wait_30m_seconds,ready_second,service_second,stream_seed,stream_sha256
42182.15681164795,D_shenzhen,58049.41012,15867.253308352054,cv,4,C038,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":55515.01012,""preferred_departure_second"":52452.948879999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":55515.01012,""preferred_departure_second"":52452.948879999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":58049.41012,""preferred_departure_second"":54987.34888,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":58049.41012,""preferred_departure_second"":54987.34888,""vehicle_type"":""ev""}]",59750.01012,ADD_009_C038,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,15867.253308352054,15267.253308352054,14667.253308352054,14067.253308352054,56687.948879999996,720.0,3,1d4c4fade52fdb65be230c52ea66e4a26dde20b7ce4be3e2a26ffed70e600a8b
45688.74331662692,D_guangzhou,50139.764259999996,4451.020943373078,cv,4,C011,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":50139.764259999996,""preferred_departure_second"":46934.52502,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":50139.764259999996,""preferred_departure_second"":46934.52502,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":46319.46425999999,""preferred_departure_second"":43114.22502,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":46319.46425999999,""preferred_departure_second"":43114.22502,""vehicle_type"":""ev""}]",51677.764259999996,ADD_004_C011,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,4451.020943373078,3851.020943373078,3251.020943373078,2651.020943373078,48472.52502,540.0,3,1d4c4fade52fdb65be230c52ea66e4a26dde20b7ce4be3e2a26ffed70e600a8b
52334.365496235216,D_guangzhou,55158.57966,2824.2141637647874,cv,4,C005,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":55158.57966,""preferred_departure_second"":51859.97766,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":55158.57966,""preferred_departure_second"":51859.97766,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":51338.27966,""preferred_departure_second"":48039.677659999994,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":51338.27966,""preferred_departure_second"":48039.677659999994,""vehicle_type"":""ev""}]",57124.17966,ADD_002_C005,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,2824.2141637647874,2224.2141637647874,1624.2141637647874,1024.2141637647874,53825.577659999995,720.0,3,1d4c4fade52fdb65be230c52ea66e4a26dde20b7ce4be3e2a26ffed70e600a8b
21795.677935729516,D_shenzhen,45146.3056,23350.627664270483,cv,4,C043,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":42371.505600000004,""preferred_departure_second"":39088.16934000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":42371.505600000004,""preferred_departure_second"":39088.16934000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":45146.3056,""preferred_departure_second"":41862.96934,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":45146.3056,""preferred_departure_second"":41862.96934,""vehicle_type"":""ev""}]",46619.2056,ADD_009_C043,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,23350.627664270483,22750.627664270483,22150.627664270483,21550.627664270483,43335.869340000005,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
24938.84497190464,D_guangzhou,52298.76062,27359.91564809536,cv,4,C003,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":52298.76062,""preferred_departure_second"":48901.650799999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":52298.76062,""preferred_departure_second"":48901.650799999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":48536.86062,""preferred_departure_second"":45139.750799999994,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":48536.86062,""preferred_departure_second"":45139.750799999994,""vehicle_type"":""ev""}]",53801.26062,ADD_002_C003,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,27359.91564809536,26759.91564809536,26159.91564809536,25559.91564809536,50404.150799999996,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
25422.280853946017,D_guangzhou,44714.90412,19292.623266053983,cv,4,C016,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":44714.90412,""preferred_departure_second"":41862.47982,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":44714.90412,""preferred_departure_second"":41862.47982,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":40894.60412,""preferred_departure_second"":38042.179820000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":40894.60412,""preferred_departure_second"":38042.179820000005,""vehicle_type"":""ev""}]",46086.80412,ADD_005_C016,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,19292.623266053983,18692.623266053983,18092.623266053983,17492.623266053983,43234.37982,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
26060.860159372227,D_shenzhen,65236.303239999994,39175.44308062777,cv,4,C024,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":62005.00323999999,""preferred_departure_second"":59567.31682,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":62005.00323999999,""preferred_departure_second"":59567.31682,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":65236.303239999994,""preferred_departure_second"":62798.61682,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":65236.303239999994,""preferred_departure_second"":62798.61682,""vehicle_type"":""ev""}]",66541.50323999999,ADD_008_C024,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,39175.44308062777,38575.44308062777,37975.44308062777,37375.44308062777,64103.81682,540.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
31720.657468464367,D_guangzhou,51598.31174,19877.65427153563,cv,4,C023,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":51598.31174,""preferred_departure_second"":49687.515380000004,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":51598.31174,""preferred_departure_second"":49687.515380000004,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":47881.911739999996,""preferred_departure_second"":45971.11538,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":47881.911739999996,""preferred_departure_second"":45971.11538,""vehicle_type"":""ev""}]",53518.411739999996,ADD_007_C023,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,19877.65427153563,19277.65427153563,18677.65427153563,18077.65427153563,51607.61538,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
33390.4959333097,D_guangzhou,50139.764259999996,16749.268326690297,cv,4,C011,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":50139.764259999996,""preferred_departure_second"":46934.52502,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":50139.764259999996,""preferred_departure_second"":46934.52502,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":46319.46425999999,""preferred_departure_second"":43114.22502,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":46319.46425999999,""preferred_departure_second"":43114.22502,""vehicle_type"":""ev""}]",51677.764259999996,ADD_003_C011,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,16749.268326690297,16149.268326690297,15549.268326690297,14949.268326690297,48472.52502,540.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
35698.49353384303,D_guangzhou,45618.092020000004,9919.598486156974,cv,4,C020,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":45618.092020000004,""preferred_departure_second"":43259.136099999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":45618.092020000004,""preferred_departure_second"":43259.136099999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":41797.79202000001,""preferred_departure_second"":39438.8361,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":41797.79202000001,""preferred_departure_second"":39438.8361,""vehicle_type"":""ev""}]",47074.492020000005,ADD_006_C020,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,9919.598486156974,9319.598486156974,8719.598486156974,8119.598486156974,44715.5361,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
35793.14145218927,D_guangzhou,58414.455519999996,22621.314067810723,cv,4,C013,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":58414.455519999996,""preferred_departure_second"":55037.351200000005,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":58414.455519999996,""preferred_departure_second"":55037.351200000005,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":54594.15551999999,""preferred_departure_second"":51217.0512,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":54594.15551999999,""preferred_departure_second"":51217.0512,""vehicle_type"":""ev""}]",60037.055519999994,ADD_004_C013,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,22621.314067810723,22021.314067810723,21421.314067810723,20821.314067810723,56659.9512,900.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
37436.74306345516,D_guangzhou,46961.38346,9524.64039654484,cv,4,C002,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":46961.38346,""preferred_departure_second"":44823.19784000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":46961.38346,""preferred_departure_second"":44823.19784000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":43141.083459999994,""preferred_departure_second"":41002.897840000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":43141.083459999994,""preferred_departure_second"":41002.897840000005,""vehicle_type"":""ev""}]",48282.083459999994,ADD_001_C002,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,9524.64039654484,8924.64039654484,8324.64039654484,7724.640396544841,46143.897840000005,720.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
53823.18926093748,D_shenzhen,59173.92552,5350.73625906252,cv,4,C049,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":56331.72552,""preferred_departure_second"":53939.35746,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":56331.72552,""preferred_departure_second"":53939.35746,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":59173.92552,""preferred_departure_second"":56781.557459999996,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":59173.92552,""preferred_departure_second"":56781.557459999996,""vehicle_type"":""ev""}]",60624.72552,ADD_010_C049,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,5350.73625906252,4750.73625906252,4150.73625906252,3550.73625906252,58232.35746,360.0,4,ff397aaf353d68711ba6a88e9f49a4baefe7ac4ff901b70fe8d7710155bf51ab
23205.210459444294,D_shenzhen,49267.95248,26062.742020555706,cv,4,C039,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":46431.85248,""preferred_departure_second"":43507.19238,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":46431.85248,""preferred_departure_second"":43507.19238,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":49267.95248,""preferred_departure_second"":46343.29238,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":49267.95248,""preferred_departure_second"":46343.29238,""vehicle_type"":""ev""}]",50699.05248,ADD_007_C039,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,26062.742020555706,25462.742020555706,24862.742020555706,24262.742020555706,47774.39238,900.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
23534.80248919849,D_guangzhou,59692.33210000001,36157.52961080152,cv,4,C018,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":59692.33210000001,""preferred_departure_second"":56673.75448,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":59692.33210000001,""preferred_departure_second"":56673.75448,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":55885.032100000004,""preferred_departure_second"":52866.45448,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":55885.032100000004,""preferred_departure_second"":52866.45448,""vehicle_type"":""ev""}]",61387.532100000004,ADD_003_C018,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,36157.52961080152,35557.52961080152,34957.52961080152,34357.52961080152,58368.95448,360.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
24732.302936671676,D_shenzhen,47336.9414,22604.638463328327,cv,4,C046,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":44321.7414,""preferred_departure_second"":41612.64612,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":44321.7414,""preferred_departure_second"":41612.64612,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":47336.9414,""preferred_departure_second"":44627.84612,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":47336.9414,""preferred_departure_second"":44627.84612,""vehicle_type"":""ev""}]",48704.1414,ADD_010_C046,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,22604.638463328327,22004.638463328327,21404.638463328327,20804.638463328327,45995.04612,360.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
32229.26265953175,D_shenzhen,47681.218479999996,15451.955820468247,cv,4,C036,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":44796.51847999999,""preferred_departure_second"":42032.6525,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":44796.51847999999,""preferred_departure_second"":42032.6525,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":47681.218479999996,""preferred_departure_second"":44917.3525,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":47681.218479999996,""preferred_departure_second"":44917.3525,""vehicle_type"":""ev""}]",49204.818479999994,ADD_006_C036,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,15451.955820468247,14851.955820468247,14251.955820468247,13651.955820468247,46440.9525,360.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
34069.762026010336,D_guangzhou,46961.38346,12891.621433989661,cv,4,C002,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":46961.38346,""preferred_departure_second"":44823.19784000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":46961.38346,""preferred_departure_second"":44823.19784000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":43141.083459999994,""preferred_departure_second"":41002.897840000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":43141.083459999994,""preferred_departure_second"":41002.897840000005,""vehicle_type"":""ev""}]",48282.083459999994,ADD_001_C002,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,12891.621433989661,12291.621433989661,11691.621433989661,11091.621433989661,46143.897840000005,720.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
39575.93530962241,D_shenzhen,51226.50906,11650.573750377589,cv,4,C030,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":48395.50906,""preferred_departure_second"":46017.152500000004,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":48395.50906,""preferred_departure_second"":46017.152500000004,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":51226.50906,""preferred_departure_second"":48848.152500000004,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":51226.50906,""preferred_departure_second"":48848.152500000004,""vehicle_type"":""ev""}]",52804.50906,ADD_005_C030,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,11650.573750377589,11050.573750377589,10450.573750377589,9850.573750377589,50426.152500000004,540.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
40044.387296135785,D_shenzhen,58591.42264,18547.035343864212,cv,4,C044,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":4,""latest_departure_second"":55939.32264,""preferred_departure_second"":53188.7754,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":1,""latest_departure_second"":55939.32264,""preferred_departure_second"":53188.7754,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":5,""latest_departure_second"":58591.42264,""preferred_departure_second"":55840.8754,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":2,""latest_departure_second"":58591.42264,""preferred_departure_second"":55840.8754,""vehicle_type"":""ev""}]",60097.92264,ADD_009_C044,True,True,True,True,cn-prd-50c-01-V2-LOCATIONS,18547.035343864212,17947.035343864212,17347.035343864212,16747.035343864212,57347.3754,720.0,5,0a4ade425efa9f12b38af387dab54874396ebc6ca7c1ca08dea02094dcb2b6df
