task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed1,cn-cy-150c-02-V2-LOCATIONS,cy,150,1,7790.515821245495,58.167761208998854,7826.010008462766,69.74484420800582,7828.779323710969,72.54940279100265,7789.117075628585,203.29628833300376,670.4956540194992,677.2317421431652,677.3620105108369,670.2753863522591,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7789.117075628585,7789.117075628585,0.0,1,5.0,True,time_limited_mip_recombination,8416fbc3ed4c5081bae0bb2700b2a5f1205021572f8c3fda9136c397181bb410,97c2fe5c528653326f11e10d2d96bb559ab6072b7214100dcc0f251428b9539b,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed2,cn-cy-150c-02-V2-LOCATIONS,cy,150,2,7792.250295999449,59.83929762500338,7823.603774311222,70.58713691600133,7856.978772625209,74.6195557500032,7791.753729807759,208.11996558398823,670.5683814204086,677.2552299933666,683.2200807247857,670.4190644065161,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7791.753729807764,7791.753729807764,0.0,1,5.0,True,time_limited_mip_recombination,17bf9fcba5ce434bddc2d1209aca8e547a71a14f4e12862e25a984762a720243,97c2fe5c528653326f11e10d2d96bb559ab6072b7214100dcc0f251428b9539b,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed3,cn-cy-150c-02-V2-LOCATIONS,cy,150,3,7791.183889214439,60.138500999993994,7841.080794371363,73.80693558399798,7842.369466811279,74.83619512499718,7788.921156937981,211.95988366700476,670.5653015360368,680.5682613504025,680.7370888548139,670.1271857103036,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7788.921156937981,7788.921156937981,0.0,1,5.0,True,time_limited_mip_recombination,a13efc1a2d996ba947edb44174c7900c538147e44bfc34a17f7d61d6cf8cedcb,97c2fe5c528653326f11e10d2d96bb559ab6072b7214100dcc0f251428b9539b,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed4,cn-cy-150c-02-V2-LOCATIONS,cy,150,4,7794.448648498551,61.96670587499102,7826.67210748268,71.4075025839993,7846.690295553868,75.36921220799559,7794.19381842825,211.9550224590057,670.698471037891,677.5694957718612,680.8490129326226,670.645777803767,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7794.193818428065,7794.193818428065,0.0,1,5.0,True,time_limited_mip_recombination,28d131d2cd346a655feec06619d980b923400135c755d406854a13238eb3922b,97c2fe5c528653326f11e10d2d96bb559ab6072b7214100dcc0f251428b9539b,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed5,cn-cy-150c-02-V2-LOCATIONS,cy,150,5,7792.60695913476,61.549326457999996,7832.61183318827,76.9838233749906,7828.261888087879,72.74440212499758,7790.300000811717,214.41001104199677,670.9847527245385,678.6538460814008,677.0330657509861,670.5975652791815,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7790.300000811718,7790.300000811718,0.0,1,5.0,True,time_limited_mip_recombination,c63cc3ddd2ee46d492dd21c8b8ffa24a692f85ccc39678c04f66f27fe8db0356,97c2fe5c528653326f11e10d2d96bb559ab6072b7214100dcc0f251428b9539b,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed1,cn-cy-150c-03-V2-LOCATIONS,cy,150,1,7645.172757250921,58.18582387499919,7832.618055025738,72.10762183398765,7855.743028902388,76.11450829100795,7621.737565875132,209.87889879199793,674.3701388429307,677.3100777413758,681.9522153796404,669.5960957910821,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7621.737565875132,7621.737565875132,0.0,1,5.0,True,time_limited_mip_recombination,e3ca881f48563cdaf9bbcd61fa55f784ebac765bd4eae10ac099572cce75f2f5,5e403e01d2b8e05cdbbeba931fe4583f631959312fc05e07338ec09d9a87aefd,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed2,cn-cy-150c-03-V2-LOCATIONS,cy,150,2,7754.6346281016695,56.89056158399035,7602.354817236818,69.56927770799666,7838.77078151376,77.62312458301312,7559.4963964094995,207.23990433300787,662.0724576859571,665.2620751659706,678.522067454665,656.7496994064213,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7559.496396409505,7559.496396409505,0.0,1,5.0,True,time_limited_mip_recombination,3847c8814e63b478af9bef4087de5f488d35fc42f6433591438b42713b0b0e5e,5e403e01d2b8e05cdbbeba931fe4583f631959312fc05e07338ec09d9a87aefd,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed3,cn-cy-150c-03-V2-LOCATIONS,cy,150,3,7744.958019278298,58.15415241700248,7832.830032538788,76.75638141699892,7841.557835577957,77.87893591698958,7744.958019278298,216.4565637909982,659.9675488488435,677.4941026724072,679.1401962908558,659.9675488488435,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7744.958019278298,7744.958019278298,0.0,1,5.0,True,best_exact_hgs_parent,ecc8ee0ad2dffe56768ca334d72a509ff34490b016354165f7fd539927f871a6,5e403e01d2b8e05cdbbeba931fe4583f631959312fc05e07338ec09d9a87aefd,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed4,cn-cy-150c-03-V2-LOCATIONS,cy,150,4,7745.831889129261,58.15315962499881,7820.179648609768,75.22553154200432,7835.2841784553275,78.50910512500559,7745.831889129261,215.31177875000867,660.0645768495206,675.1167015143973,677.5221531419122,660.0645768495206,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7745.83188912926,7745.83188912926,0.0,1,5.0,True,best_exact_hgs_parent,135d7de28baae1fc795e7340951aaf03006b529883fde68eea057b512737a779,5e403e01d2b8e05cdbbeba931fe4583f631959312fc05e07338ec09d9a87aefd,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed5,cn-cy-150c-03-V2-LOCATIONS,cy,150,5,7629.849558094879,57.47868712499621,7677.618931126602,78.35372091700265,7687.730421303236,76.41209483299463,7620.831016470886,216.43709208299697,670.7400317765553,680.3237878020406,682.5539007453741,669.3430843904252,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7620.83101647016,7620.082359536322,9.823822785467792e-05,1,5.0,True,time_limited_mip_recombination,e1bde6ae1c3a56324d02c58124a699165708f109bb57d94ad4f4b351469ef967,5e403e01d2b8e05cdbbeba931fe4583f631959312fc05e07338ec09d9a87aefd,2e58d04148bf8a2d51d180b54db8bc84098014c7cf56f1a5710739d748873a76,PASS
D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed1,cn-cy-15c-01-V2-LOCATIONS,cy,15,1,966.6670255067083,8.004727833991637,966.6670255067083,7.710824084002525,974.1468077704376,8.208500082997489,966.6670255067083,23.95993295799417,90.20703395927575,90.20703395927575,91.76734966379486,90.20703395927575,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,966.6670255067083,966.6670255067083,0.0,1,5.0,True,best_exact_hgs_parent,d533572f0f7c69d1f9d6f86f72c27fdf918cd3866a6ebce24b49c47a677c7696,d43f2e2a9bbd30a6b7a20f1a649373d3f653cdb39e6430e3b084b969b6cc4d0d,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed2,cn-cy-15c-01-V2-LOCATIONS,cy,15,2,966.6670255067083,7.44998991600005,966.6670255067083,7.745597499990254,974.1468077704376,8.305065082997316,966.6670255067083,23.549618167002336,90.20703395927575,90.20703395927575,91.76734966379486,90.20703395927575,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,966.6670255067083,966.6670255067083,0.0,1,5.0,True,best_exact_hgs_parent,2cc3e275367423b62d19fc88bbaf9d2d21fa6f3dc96f7532f7cedb52320d6bbd,d43f2e2a9bbd30a6b7a20f1a649373d3f653cdb39e6430e3b084b969b6cc4d0d,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed3,cn-cy-15c-01-V2-LOCATIONS,cy,15,3,966.6670255067083,7.544043875008356,966.6670255067083,7.7901362080010585,974.1468077704376,9.146379041005275,966.6670255067083,24.51468649999879,90.20703395927575,90.20703395927575,91.76734966379486,90.20703395927575,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,966.6670255067083,966.6670255067083,0.0,1,5.0,True,best_exact_hgs_parent,d533572f0f7c69d1f9d6f86f72c27fdf918cd3866a6ebce24b49c47a677c7696,d43f2e2a9bbd30a6b7a20f1a649373d3f653cdb39e6430e3b084b969b6cc4d0d,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed4,cn-cy-15c-01-V2-LOCATIONS,cy,15,4,966.6670255067083,8.61466420799843,966.6670255067083,8.410666666997713,974.1468077704376,7.964793040999211,966.6670255067083,25.03991258300084,90.20703395927575,90.20703395927575,91.76734966379486,90.20703395927575,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,966.6670255067083,966.6670255067083,0.0,1,5.0,True,best_exact_hgs_parent,e9a48ae777d4b159adec35bdaa08fb9bd513cb73e7010f1d8d72381aa760a200,d43f2e2a9bbd30a6b7a20f1a649373d3f653cdb39e6430e3b084b969b6cc4d0d,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed5,cn-cy-15c-01-V2-LOCATIONS,cy,15,5,966.6670255067083,8.231986416998552,966.6670255067083,8.527913249999983,974.1468077704376,8.420675250003114,966.6670255067083,25.241431874994305,90.20703395927575,90.20703395927575,91.76734966379486,90.20703395927575,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,966.6670255067083,966.6670255067083,0.0,1,5.0,True,best_exact_hgs_parent,cde92f746fc4a7a5c67afc50b47d7ad9937947e17de9690b33b2e076b2be6c0c,d43f2e2a9bbd30a6b7a20f1a649373d3f653cdb39e6430e3b084b969b6cc4d0d,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed1,cn-cy-15c-02-V2-LOCATIONS,cy,15,1,990.8396997792258,8.601912917001755,993.4252667279276,7.752575249993242,993.4252667279276,8.471521750005195,990.8396997792258,24.876417666004272,95.02806269869741,95.23687692386929,95.23687692386929,95.02806269869741,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,990.8396997792258,990.8396997792258,0.0,1,5.0,True,best_exact_hgs_parent,b7e9629c3e224c8fae2a38eaf56e22478ad2708d4ddf9e7d9aefb5365a476e3b,9e3fcb6c4fd095deeb8e6a6105550d35971d0da1da359f5d737fc61ab93fc3d4,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed2,cn-cy-15c-02-V2-LOCATIONS,cy,15,2,990.8396997792258,8.443041582999285,993.4252667279276,8.399424999995972,993.4252667279276,8.59287508300622,990.8396997792258,25.480384415990557,95.02806269869741,95.23687692386929,95.23687692386929,95.02806269869741,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,990.8396997792258,990.8396997792258,0.0,1,5.0,True,best_exact_hgs_parent,50854a2b9d6af53e8c7c59cfbfecc6d982d90b4550dea01e6f1a176be3ea1f8b,9e3fcb6c4fd095deeb8e6a6105550d35971d0da1da359f5d737fc61ab93fc3d4,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed3,cn-cy-15c-02-V2-LOCATIONS,cy,15,3,990.8396997792258,8.4350634579896,993.4252667279276,8.528405667006155,993.4252667279276,7.923347666990594,990.8396997792258,24.941584041996975,95.02806269869741,95.23687692386929,95.23687692386929,95.02806269869741,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,990.8396997792258,990.8396997792258,0.0,1,5.0,True,best_exact_hgs_parent,4662307f71de6d4dd97925c9213abe592102f2e5eab72ff4c28a4a7ecf13e21a,9e3fcb6c4fd095deeb8e6a6105550d35971d0da1da359f5d737fc61ab93fc3d4,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed4,cn-cy-15c-02-V2-LOCATIONS,cy,15,4,990.8396997792258,8.468547666998347,993.4252667279276,8.618734208997921,993.4252667279276,8.765234416001476,990.8396997792258,25.898960375008755,95.02806269869741,95.23687692386929,95.23687692386929,95.02806269869741,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,990.8396997792258,990.839699779226,0.0,1,5.0,True,best_exact_hgs_parent,906226c60b71daa852e68a160ebda9fad88a8e843b4501a4dbb728b6d52d6bb1,9e3fcb6c4fd095deeb8e6a6105550d35971d0da1da359f5d737fc61ab93fc3d4,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed5,cn-cy-15c-02-V2-LOCATIONS,cy,15,5,990.8396997792258,8.82250949999434,993.4252667279276,7.670614791990374,993.4252667279276,8.278183707996504,990.8396997792258,24.819721041989396,95.02806269869741,95.23687692386929,95.23687692386929,95.02806269869741,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,990.8396997792258,990.8396997792258,0.0,1,5.0,True,best_exact_hgs_parent,228b012b87d20e317cddac2325fa07ab24f2a7588656955ce163fde45504d2c0,9e3fcb6c4fd095deeb8e6a6105550d35971d0da1da359f5d737fc61ab93fc3d4,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed1,cn-cy-15c-03-V2-LOCATIONS,cy,15,1,1037.7287332764697,8.52696258299693,1044.5649486817847,8.170770875003655,1037.7287332764697,8.75784962499165,1037.7287332764697,25.50169900000037,104.17431490968865,105.21477603292942,104.17431490968865,104.17431490968865,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1037.72873327647,1037.72873327647,0.0,1,5.0,True,best_exact_hgs_parent,54a82f25e99a14958570747f3a91b4030bdeb28919346f3d02054f5fc700a651,307e39cececa15aa758746e0c773a562c11c5a9af3f0d4ae452a9d3ea2ed403c,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed2,cn-cy-15c-03-V2-LOCATIONS,cy,15,2,1037.7287332764697,7.807675332995132,1044.5649486817847,8.215753750002477,1044.5649486817847,8.90655204099312,1037.7287332764697,24.99401774999569,104.17431490968865,105.21477603292942,105.21477603292942,104.17431490968865,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1037.72873327647,1037.72873327647,0.0,1,5.0,True,best_exact_hgs_parent,8b66ceae6a9d248c5471cfe58a6e88f0173ca52bba8ab85cf791c1a57a9c442e,307e39cececa15aa758746e0c773a562c11c5a9af3f0d4ae452a9d3ea2ed403c,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed3,cn-cy-15c-03-V2-LOCATIONS,cy,15,3,1037.7287332764697,7.695203458002652,1044.5649486817847,9.033530875007273,1044.5649486817847,8.668183332993067,1037.7287332764697,25.452252874994883,104.17431490968865,105.21477603292942,105.21477603292942,104.17431490968865,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1037.72873327647,1037.7287332764697,0.0,1,5.0,True,best_exact_hgs_parent,fe1b9a33ebee0e56a92bd6df4c7fae469320dce5fc54a457234fd6b18e43266c,307e39cececa15aa758746e0c773a562c11c5a9af3f0d4ae452a9d3ea2ed403c,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed4,cn-cy-15c-03-V2-LOCATIONS,cy,15,4,1037.7287332764697,8.730676582999877,1044.5649486817847,8.397599083997193,1037.7287332764697,9.392090332999942,1037.7287332764697,26.57514099999389,104.17431490968865,105.21477603292942,104.17431490968865,104.17431490968865,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1037.72873327647,1037.72873327647,0.0,1,5.0,True,best_exact_hgs_parent,a114416606b63ff86b83cea1c2693f04b21ad4dd6d8cd115da8a83576be15589,307e39cececa15aa758746e0c773a562c11c5a9af3f0d4ae452a9d3ea2ed403c,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed5,cn-cy-15c-03-V2-LOCATIONS,cy,15,5,1037.7287332764697,8.870471458008979,1037.7287332764697,8.571529707987793,1037.7287332764697,9.052821374993073,1037.7287332764697,26.554093292012112,104.17431490968865,104.17431490968865,104.17431490968865,104.17431490968865,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1037.72873327647,1037.72873327647,0.0,1,5.0,True,best_exact_hgs_parent,721e70ec693db97747a4df5350268e25c132bc0b85b1db2096306b0ccc6f12b6,307e39cececa15aa758746e0c773a562c11c5a9af3f0d4ae452a9d3ea2ed403c,8c6e478d4a942d3ce08e38d2442c8e10a702e3e3e0bd17825ee5caf15f7557a3,PASS
D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed1,cn-cy-200c-01-V2-LOCATIONS,cy,200,1,9567.938463854334,76.09714324999368,9611.234315966236,108.63603862500167,10207.259195576167,112.36304991599172,9567.938463854334,302.2411052499956,821.0261584939112,829.2366988611818,878.793547172687,821.0261584939112,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9567.938463854334,9567.938463854334,0.0,1,5.0,True,best_exact_hgs_parent,233ab2f95131d9e99d12058b1f9fc49b79e3f22abd9b681082ce765731065070,bb71288e94ff1ad68674d4ade78e15c9ca79664c4ef609f7af097260a50e2087,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed2,cn-cy-200c-01-V2-LOCATIONS,cy,200,2,9580.398072152426,76.00959858299757,9895.725243693687,115.56615529199189,9901.251411948755,114.25556254200637,9579.265055579282,311.1136482080037,823.0781737445974,850.9170711698995,852.5097965339169,822.8302037163174,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9579.265055579293,9579.265055579293,0.0,1,5.0,True,time_limited_mip_recombination,020cb90f232d2919c4cdf48007842c7f4ccf0ea149c3ba186160669326214e9a,bb71288e94ff1ad68674d4ade78e15c9ca79664c4ef609f7af097260a50e2087,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed3,cn-cy-200c-01-V2-LOCATIONS,cy,200,3,9575.829206129521,77.53418595800758,10119.8416201242,114.60070337500656,10226.040553522269,117.52020983399416,9575.621839573505,315.21636370800843,822.4884058820966,861.7207922721427,882.7147062022938,822.4749471719884,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9575.621839573503,9575.621839573503,0.0,1,5.0,True,time_limited_mip_recombination,dda55bdc9a093a46e23631815807ba483cb816a7596c06a22d26eb735e9e937b,bb71288e94ff1ad68674d4ade78e15c9ca79664c4ef609f7af097260a50e2087,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed4,cn-cy-200c-01-V2-LOCATIONS,cy,200,4,9573.267135079052,72.03882012500253,10130.12316999035,112.90218925000227,11738.702595306155,104.68936250000843,9572.620677827414,295.3571903330012,822.0526016315074,863.7401590757896,1178.3200350151355,821.9480202484375,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9572.620677827414,9572.620677827414,0.0,1,5.0,True,time_limited_mip_recombination,6840d99d09a483abf1e720d4fce1446c5722b3698016de802081b557d7c9d68c,bb71288e94ff1ad68674d4ade78e15c9ca79664c4ef609f7af097260a50e2087,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed5,cn-cy-200c-01-V2-LOCATIONS,cy,200,5,9577.313179392522,71.9332800419943,9955.407514851731,110.74398754199501,10190.472304272385,117.28251483300119,9574.681485573505,305.7679016660113,822.5653063283733,863.4591377227695,875.430403928007,822.1667757994707,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9574.681485573505,9574.681485573505,0.0,1,5.0,True,time_limited_mip_recombination,aa95cb7f4e86b164bd768be8b870b67ba247b1184fc4bbaaeac11dc8911f388d,bb71288e94ff1ad68674d4ade78e15c9ca79664c4ef609f7af097260a50e2087,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed1,cn-cy-200c-02-V2-LOCATIONS,cy,200,1,9568.08397077116,71.65819699999702,9878.645626433257,112.53459045899217,9624.03415460454,114.65660554199712,9567.810667682494,305.29724791699846,820.1318380544626,847.3831240319628,830.490882966923,819.8921732202595,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9567.810667682494,9567.810667682494,0.0,1,5.0,True,time_limited_mip_recombination,f4592520f7a522ec17a63dbb30ca2cc65bedc4e5171ce2066cb8e6357172ea96,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed2,cn-cy-200c-02-V2-LOCATIONS,cy,200,2,9564.128115417892,71.2924514579936,9841.377598716714,101.71187049998844,9622.479085643148,112.3541968339996,9563.997358110642,291.1031036249915,819.4218591536832,840.0892900170487,830.659157183759,819.2932632655499,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9563.997358110642,9563.997358110642,0.0,1,5.0,True,time_limited_mip_recombination,44ae466fd9be0957b2dea8bb183cfdd9f772fcbf8f18e36d6468e069b2ce7aaf,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,4d72c39c4e355bd36d58906a542a0221d20f2ab037236c85c35fe092b4e60abe,PASS
