task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,prd,200,2,9997.720699610825,83.39733133401023,10123.981306790014,112.04714141599834,10156.940527645384,118.26447054100572,9966.959327250499,329.9190723750071,846.9348449924952,811.9202950143235,809.7598996193893,829.3703359428465,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9966.959327250499,9966.959327250497,0.0,1,5.0,True,time_limited_mip_recombination,8096d4feb978b751318e1452e3873ef6891d35f6d16732de20935c2fd95629b2,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,prd,200,3,9993.190471191258,79.32773895900755,9981.21465516292,100.0304722909932,10147.01418853219,118.95023637500708,9959.498762677395,313.46960354200564,845.6000575536985,831.5356923817417,811.3902407880583,827.3431690500663,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9959.498762677395,9959.498762677395,0.0,1,5.0,True,time_limited_mip_recombination,219c04e8e464977519cae280a663824fde8a5da7898d1c26d14166a4bb0d877f,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,prd,200,4,10001.718182614228,85.46557933399163,10131.647294081667,105.65361941698939,9986.343214737828,110.96010199999728,9961.281344491235,319.1922066249972,847.2765708246487,814.3382082774743,833.1937863246037,828.9273075926569,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9961.281344491235,9961.281344491235,0.0,1,5.0,True,time_limited_mip_recombination,44c2328f94762e81815ba86b2ea54fda596d66dec278c9f4c70add2b567effed,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,prd,200,5,10003.679718975121,83.24007587500091,9968.338905845458,101.56702700001188,10290.303552024792,121.27115249999042,9965.600445188582,323.5883064170048,847.6081732425414,829.3129884947608,783.1154412223249,828.6456399741916,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9965.600445188582,9965.600445188582,0.0,1,5.0,True,time_limited_mip_recombination,abdd6d393cbb82bf871dbef5a442a4ec0e7631af5934392536dc75d57a42145b,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,prd,200,1,10013.971521053254,79.17664629100182,10130.192868455222,109.20333095800015,11344.916462425505,97.19745512498775,10010.899341577437,302.5414755420061,849.209285989712,782.8561487685888,1015.6777713438786,848.3671703638842,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10010.899341577435,10010.899341577435,0.0,1,5.0,True,time_limited_mip_recombination,a0b07efb12da0f7da265e9ffbefc1366b186e45bf0992275b0bad5ec348d9830,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,prd,200,2,10013.879863360648,77.11852191601065,10237.779103189514,115.58132783300243,10321.593515716115,109.76592254199204,10012.340252597287,318.3223099589959,848.7137889264206,751.1401886219573,783.5471008413587,848.4618614270025,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10012.340252597289,10012.340252597287,0.0,1,5.0,True,time_limited_mip_recombination,3028ebdeebf77393af7620cddc75a7d2fd014f2e1ca0ea42186a15eed7edd034,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,prd,200,3,10016.826285387282,75.55098983299104,10139.618033470037,127.7460139169998,10193.749448370332,129.16274404199794,10013.52515997671,349.5272823330015,849.5306452552852,811.4884006744088,820.2272573261813,848.9511837129974,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10013.525159976713,10013.525159976713,0.0,1,5.0,True,time_limited_mip_recombination,4212b7706eb8542a14b0797fc62b370f0fb2011deced9fe0f913758074f79a6b,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,prd,200,4,10013.553943122812,77.66340820799815,10131.08190771878,137.373939875004,10119.175576313146,116.21212333299627,10013.553943122812,350.3701122079947,848.8268005046391,793.4825976358333,797.6164306680068,848.8268005046391,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10013.553943122812,10013.553943122814,0.0,1,5.0,True,best_exact_hgs_parent,b5c45f252a45d1660fe8a264188fa264229c57bda32559decf2bbf23e0d4cd3a,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,prd,200,5,10018.040365311628,76.07487154200498,10230.022594579796,135.0519381250051,10235.646933088045,127.62195916700875,10016.729648042608,357.27156733300944,849.5720263750478,753.1560315695209,754.6819854553706,849.4340211987978,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10016.729648042608,10016.729648042608,0.0,1,5.0,True,time_limited_mip_recombination,e9d0a6f9aeb68bb5c8e233633642dc1185174aeb585f3277dc9a8e931955acee,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,prd,20,1,1055.2533437236916,7.906806333005079,1050.8389568461878,8.272738540996215,1050.8389568461878,8.31724783401296,1050.8389568461878,24.593524416995933,65.50350978076885,59.971505722393616,59.971505722393616,59.971505722393616,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1050.8389568461878,1050.8389568461878,0.0,1,5.0,True,best_exact_hgs_parent,d524c9512735374dede8e5b3e3664e02dee556187f7544c63329050bac630f97,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,prd,20,2,1055.2533437236916,7.965144874993712,1050.8389568461878,8.59907787499833,1050.8389568461878,8.131578000000445,1050.8389568461878,24.837344167011906,65.50350978076885,59.971505722393616,59.971505722393616,59.971505722393616,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1050.8389568461878,1050.8389568461878,0.0,1,5.0,True,best_exact_hgs_parent,d524c9512735374dede8e5b3e3664e02dee556187f7544c63329050bac630f97,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,prd,20,3,1055.2533437236916,8.270822207996389,1050.8389568461878,8.551532458994188,1050.8389568461878,7.776491290991544,1050.8389568461878,24.66994474999956,65.50350978076885,59.971505722393616,59.971505722393616,59.971505722393616,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1050.8389568461878,1050.8389568461878,0.0,1,5.0,True,best_exact_hgs_parent,32a8a32cd67ad6fcd15a3c82e19abfd8d64fb5f7079fbdff98ca1526900b6a13,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,prd,20,4,1055.2533437236916,8.205642374989111,1050.8389568461878,8.291879708005581,1050.8389568461878,7.558759291991009,1050.8389568461878,24.123059792007552,65.50350978076885,59.971505722393616,59.971505722393616,59.971505722393616,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1050.8389568461878,1050.8389568461878,0.0,1,5.0,True,best_exact_hgs_parent,d524c9512735374dede8e5b3e3664e02dee556187f7544c63329050bac630f97,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,prd,20,5,1055.2533437236916,7.501228665991221,1050.8389568461878,8.115363791992422,1050.8389568461878,7.697306165995542,1050.8389568461878,23.38859837500786,65.50350978076885,59.971505722393616,59.971505722393616,59.971505722393616,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1050.8389568461878,1050.8389568461878,0.0,1,5.0,True,best_exact_hgs_parent,32a8a32cd67ad6fcd15a3c82e19abfd8d64fb5f7079fbdff98ca1526900b6a13,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed1,cn-prd-20c-02-V2-LOCATIONS,prd,20,1,1048.5264262494136,9.054467458001454,1043.8958307828175,11.637979874998564,1043.8958307828175,15.402187624989892,1043.8958307828175,36.23775037500309,62.77470582929227,60.926453276585896,60.926453276585896,60.926453276585896,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1043.8958307828175,1043.8958307828175,0.0,1,5.0,True,best_exact_hgs_parent,6f268e4e4605a3c153f68ae7b8b001f679465d14a7a4cc747dd4c9452e3d7378,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed2,cn-prd-20c-02-V2-LOCATIONS,prd,20,2,1048.5264262494136,12.307674333002069,1043.8958307828175,13.59345137499622,1043.8958307828175,11.75526937500399,1043.8958307828175,37.83524108299753,62.77470582929227,60.926453276585896,60.926453276585896,60.926453276585896,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1043.8958307828175,1043.8958307828175,0.0,1,5.0,True,best_exact_hgs_parent,f3c6fe82b651ae578347a5a143fda78d57af422f88e24a8fc081a1f2fb4dae3f,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed3,cn-prd-20c-02-V2-LOCATIONS,prd,20,3,1048.5264262494136,12.991303749993676,1043.8958307828175,12.916555542004062,1043.8958307828175,12.769105500003207,1043.8958307828175,38.78853154099488,62.77470582929227,60.926453276585896,60.926453276585896,60.926453276585896,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1043.8958307828175,1043.8958307828175,0.0,1,5.0,True,best_exact_hgs_parent,67837aa3e3b15846d11601dfb4cb4ab5713376bfdb5bc3d6f59504616b627dc7,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed4,cn-prd-20c-02-V2-LOCATIONS,prd,20,4,1048.5264262494136,12.341008458010037,1043.8958307828175,14.167962542007444,1043.8958307828175,10.555284625006607,1043.8958307828175,37.18246041699604,62.77470582929227,60.926453276585896,60.926453276585896,60.926453276585896,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1043.8958307828175,1043.8958307828175,0.0,1,5.0,True,best_exact_hgs_parent,3370a6dd71c66b7d1c9925fc7688baafe8154c0c8da344bd4d82cf6f89037b40,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed5,cn-prd-20c-02-V2-LOCATIONS,prd,20,5,1048.5264262494136,13.93767983300495,1043.8958307828175,10.97336608300975,1043.8958307828175,11.705219124996802,1043.8958307828175,36.77600525000889,62.77470582929227,60.926453276585896,60.926453276585896,60.926453276585896,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1043.8958307828175,1043.8958307828175,0.0,1,5.0,True,best_exact_hgs_parent,7eef29b02d16289e9de0e88dd58cbb2a8a79ff1df2574c5c4328822056b20837,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed1,cn-prd-20c-03-V2-LOCATIONS,prd,20,1,1057.0902281662386,13.684277499996824,1057.0902281662386,11.329911332999473,1057.0902281662386,12.492061790995649,1057.0902281662386,37.614352917007636,64.01474066186002,64.01474066186002,64.01474066186002,64.01474066186002,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1057.0902281662384,1057.0902281662384,0.0,1,5.0,True,best_exact_hgs_parent,62552860ea742c7ffe141666e697d4a4acd4b94a1d33b7be500645068b1cee24,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed2,cn-prd-20c-03-V2-LOCATIONS,prd,20,2,1057.0902281662386,12.470354500008398,1057.0902281662386,12.475285791995702,1057.0902281662386,12.148620041989489,1057.0902281662386,37.318915916999686,64.01474066186002,64.01474066186002,64.01474066186002,64.01474066186002,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1057.0902281662384,1057.0902281662384,0.0,1,5.0,True,best_exact_hgs_parent,3ff8cf40fca0b96dafd91e17ac2511318fbe50605e641d789745031f6aded626,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed3,cn-prd-20c-03-V2-LOCATIONS,prd,20,3,1057.0902281662386,11.998400708005647,1057.0902281662386,12.345313749989145,1057.0902281662386,14.553419584000949,1057.0902281662386,39.032868333000806,64.01474066186002,64.01474066186002,64.01474066186002,64.01474066186002,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1057.0902281662384,1057.0902281662384,0.0,1,5.0,True,best_exact_hgs_parent,8075bc565e303d0dd89c82f40156848988fd4902a2a363563ca061aa8aef2fd9,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed4,cn-prd-20c-03-V2-LOCATIONS,prd,20,4,1057.0902281662386,13.856587000002037,1057.0902281662386,12.658646916999714,1057.0902281662386,11.996634042006917,1057.0902281662386,38.59198141700472,64.01474066186002,64.01474066186002,64.01474066186002,64.01474066186002,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1057.0902281662384,1057.0902281662384,0.0,1,5.0,True,best_exact_hgs_parent,92a7b4ce2471e79f453a73d7f245a251ef74b1b5120f2597c9b706228fd8a3a4,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed5,cn-prd-20c-03-V2-LOCATIONS,prd,20,5,1057.0902281662386,12.216371832997538,1057.0902281662386,12.580192042005365,1057.0902281662386,11.025619417006965,1057.0902281662386,35.922874041993055,64.01474066186002,64.01474066186002,64.01474066186002,64.01474066186002,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1057.0902281662384,1057.0902281662384,0.0,1,5.0,True,best_exact_hgs_parent,6e3b91863b13ab479489d91689a2e3dedf93cd92e2c223377cf7c14d7ca9c9e9,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed1,cn-prd-25c-01-V2-LOCATIONS,prd,25,1,1125.4666756178794,13.138077291994705,1125.4666756178794,14.176340709003853,1125.4666756178794,11.528904250008054,1125.4666756178794,38.91242012499424,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,4bc346266794ba61b7dfa69d0c417d8356410a094c2a41269b2bb931c808e70b,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed2,cn-prd-25c-01-V2-LOCATIONS,prd,25,2,1125.4666756178794,12.6540599160071,1125.4666756178794,14.01634612500493,1125.4666756178794,12.348007250009687,1125.4666756178794,39.1010231669934,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,cf9215331d2ace78717efe47781aed71707f223313e3a5fe5e3488d5d4681e55,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed3,cn-prd-25c-01-V2-LOCATIONS,prd,25,3,1125.4666756178794,12.841894957993645,1125.4666756178794,11.984161125001265,1125.4666756178794,12.698122167013935,1125.4666756178794,37.6191871669871,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,29b56e2a9eef1c1455154bee965d4f856e93b334741ea7928b7ce2c165d51c09,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed4,cn-prd-25c-01-V2-LOCATIONS,prd,25,4,1125.4666756178794,12.124605416989652,1125.4666756178794,13.65370133300894,1125.4666756178794,11.402326540992362,1125.4666756178794,37.269578250008635,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,31616d868b263eb6edba3310881f1eedfcd8d4debf750260a059f1a8919034c3,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed5,cn-prd-25c-01-V2-LOCATIONS,prd,25,5,1125.4666756178794,12.170215333011583,1125.4666756178794,13.121569041002658,1125.4666756178794,12.456150333993719,1125.4666756178794,37.84962391600129,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178794,0.0,0,5.0,True,best_exact_hgs_parent,6eef99e4bd13f19063f34452cfb9deea6aae30b62caf434e6a4f106ceed8143a,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed1,cn-prd-25c-02-V2-LOCATIONS,prd,25,1,1335.6430444890582,11.077424874994904,1302.0266332137555,10.63300000000163,1302.0266332137555,10.300911792000988,1302.0266332137555,32.14134895800089,87.49541278066124,67.05125790901464,67.05125790901464,67.05125790901464,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1302.0266332137573,1302.0266332137573,0.0,1,5.0,True,best_exact_hgs_parent,18caaad17ee9dd3f05b9981305322bd9bcd1886e79969d7dd808ce1010c1a17f,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed2,cn-prd-25c-02-V2-LOCATIONS,prd,25,2,1335.6430444890582,10.42785300000105,1304.249519442347,11.162256166004227,1304.249519442347,12.544759459007764,1304.249519442347,34.281913124999846,87.49541278066124,68.85948706254173,68.85948706254173,68.85948706254173,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1304.2495194423468,1304.2495194423468,0.0,1,5.0,True,best_exact_hgs_parent,b436098306967d2b5d97ed799a2e6c2a05ed1f9b54ef772d2e22176cda1760c6,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed3,cn-prd-25c-02-V2-LOCATIONS,prd,25,3,1335.6430444890582,9.520496666998952,1300.3221569710158,11.701311458004056,1304.321406517357,12.42975170900172,1300.3221569710158,33.80111408299126,87.49541278066124,66.56743980161274,68.22046078989676,66.56743980161274,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1300.322156971016,1300.322156971016,0.0,1,5.0,True,best_exact_hgs_parent,c5354ea5bb5fec3d4824b76a0bd98ce3e7135d65eeccecf2ea91692649605425,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed4,cn-prd-25c-02-V2-LOCATIONS,prd,25,4,1335.6430444890582,11.369035124997026,1300.7554420369568,12.617442000002484,1304.321406517357,13.08359708399803,1300.7554420369568,37.20071408399963,87.49541278066124,67.5875716554405,68.22046078989676,67.5875716554405,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1300.7554420369584,1300.7554420369584,0.0,1,5.0,True,best_exact_hgs_parent,07a98255ee8e7b31b915563ab2e75ff2effbbb847466131efe254995be4f104a,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed5,cn-prd-25c-02-V2-LOCATIONS,prd,25,5,1335.6430444890582,11.32294729098794,1304.321406517357,14.200095874999533,1304.249519442347,12.971322375000454,1304.249519442347,38.70617087499704,87.49541278066124,68.22046078989676,68.85948706254173,68.85948706254173,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1304.2495194423468,1304.2495194423468,0.0,1,5.0,True,best_exact_hgs_parent,61c2a6e3f769c43b85cb11b854250c592fca64e54a734e6fd352c73e75eea1a5,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed1,cn-prd-25c-03-V2-LOCATIONS,prd,25,1,1140.5569045915854,10.201233166008024,1140.5569045915854,12.813631541997893,1140.5569045915854,10.931182833999628,1140.5569045915854,34.065343750000466,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,785506379011726324b4c51516c33af43fae009fab3871fddb823d892450aef7,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed2,cn-prd-25c-03-V2-LOCATIONS,prd,25,2,1140.5569045915854,10.392228583004908,1140.5569045915854,12.505254249990685,1140.5569045915854,10.380114625004353,1140.5569045915854,33.37439254199853,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,37465c8c270b933a92b3ca746e569527ee586cad77b98436fc9b684b222dc12d,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
